,edge_sx,edge_dx,n_lambdas,n_lambdas_inferred_aritm,n_lambdas_inferred_geo,n_nonzeros,mean_aritm_lambda,mean_geom_lambda,mean_lambda,var_uniform_lambda,var_lambda,mean_count,var_count
0,-6.942242,-7.588136,377376,182320.13937311523,235094.07562059796,19036,0.8540636296977365,0.6623433601589112,0.4106172,0.09690865227529177,0.010340876,0.412620304417875,4.081395357781575
1,-7.588136,-7.7024755,567451,553514.76242558,558317.5026930114,19036,0.27843159832746267,0.2760364832852823,0.27198762,0.0004426716142265195,0.00042064564,0.27159349441625796,2.6738891939824656
2,-7.7024755,-7.7772956,693162,697419.5105728159,700008.5573599577,19036,0.22284148585455094,0.22201728588309694,0.2207583,0.00012221752898907768,0.00011993312,0.22421021348544784,2.2386983041213635
3,-7.7772956,-7.835618,813411,804071.6011027436,805884.9045861812,19036,0.19089469120597233,0.1904651633583062,0.1898674,5.4601559172418046e-05,5.4040927e-05,0.1887028820608524,1.8633734096586272
4,-7.835618,-7.8836403,909640,917467.2290765113,918869.8100685343,19036,0.1687744205925058,0.16851679998981664,0.16818354,2.8964389176060626e-05,2.8765797e-05,0.17022668308341762,1.6962977103666816
5,-7.8836403,-7.9257603,1019865,1006130.562296231,1007313.7595253312,19036,0.15208364175995293,0.1519050033349138,0.1516901,1.8101350929842157e-05,1.7998427e-05,0.15003554392002863,1.4814668227770664
6,-7.9257603,-7.9632072,1114803,1103585.0287164212,1104610.7939028437,19036,0.13873693101661572,0.1386080969379579,0.1384625,1.1910497048949967e-05,1.186303e-05,0.13734085753267616,1.359544256684712
7,-7.9632072,-7.9969754,1200112,1195889.2016634275,1196793.0639509344,19036,0.12779361147121707,0.12769709701982826,0.12759195,8.219515188316206e-06,8.19622e-06,0.12734394789819617,1.2595636127916081
8,-7.9969754,-8.028358,1303532,1287654.774201657,1288495.3522255542,19036,0.1185465258688151,0.11846918945911633,0.11838947,6.109981488549521e-06,6.0987095e-06,0.11710261044608034,1.1548973387866484
9,-8.028358,-8.057201,1376841,1377940.0820946454,1378699.8663032085,19036,0.1105940686247726,0.11053312162031169,0.11047362,4.492346616765608e-06,4.483583e-06,0.1106823518474537,1.0952803519340744
10,-8.057201,-8.084518,1477892,1478326.8208365785,1479057.98541983,19036,0.10366381630908725,0.10361257064340201,0.10356457,3.5406721434043283e-06,3.5345217e-06,0.10369431595813497,1.0272360563381708
11,-8.084518,-8.110329,1565640,1576156.8876062292,1576852.803785969,19036,0.09750805976771255,0.09746502630492868,0.09742697,2.7967890144547184e-06,2.7934946e-06,0.09816305153164201,0.9764348872896739
12,-8.110329,-8.134972,1662333,1660215.0278549616,1660883.2487538431,19036,0.09200193796423328,0.09196492294964304,0.091933824,2.269845346949555e-06,2.2671866e-06,0.09188471864542183,0.9090358264077909
13,-8.134972,-8.158777,1770553,1756945.9592248995,1757605.8710492493,19036,0.08700836767195744,0.08697569945458865,0.086949214,1.8945831078648904e-06,1.8918192e-06,0.08633969161047424,0.8532748455895973
14,-8.158777,-8.181268,1833257,1851740.3546343027,1852361.1436465455,19036,0.0824888865319166,0.08246124170975716,0.08244,1.5200056534726403e-06,1.5185935e-06,0.08332056007422854,0.8220358362683364
15,-8.181268,-8.203424,1965933,1956004.1761031072,1956640.5985308588,19036,0.07835514968344373,0.0783296636669388,0.07831041,1.3310905797066286e-06,1.3294475e-06,0.0779594218114249,0.7740542048660435
16,-8.203424,-8.224612,2037999,2043442.0017853419,2044049.9915171461,19036,0.0745389396258482,0.07451676849006378,0.074501246,1.1015781146936967e-06,1.1004461e-06,0.07473801508244116,0.7362997746783501
17,-8.224612,-8.245403,2157592,2156703.203138885,2157321.085095363,19036,0.07102136250230079,0.07100102115454414,0.07098679,9.629755650642207e-07,9.62464e-07,0.07099210601448282,0.7041229283096848
18,-8.245403,-8.265542,2247139,2256258.213459125,2256864.6903527384,19036,0.06775111070538352,0.06773290426024965,0.06772094,8.222274283292235e-07,8.213236e-07,0.06802605446303055,0.673995362641369
19,-8.265542,-8.285343,2364546,2368430.897828496,2369046.3599058078,19036,0.0647057088051455,0.0646888987035666,0.06467787,7.250454986607483e-07,7.242659e-07,0.06481201888227169,0.6451896022721795
20,-8.285343,-8.304804,2483004,2463462.8520279713,2464081.183729896,19036,0.06184546272925495,0.061829943350072886,0.06182067,6.397885074804197e-07,6.3956765e-07,0.061358741266627034,0.6060472517696566
21,-8.304804,-8.3237,2565963,2572036.717195903,2572645.384780811,19036,0.059172949974807,0.059158950122061606,0.059150856,5.522097254796283e-07,5.524046e-07,0.0593130142562461,0.5858135350335413
22,-8.3237,-8.342602,2726624,2686415.6709687687,2687051.791210278,19036,0.05665318351315162,0.05663977169991581,0.056632373,5.06487985416847e-07,5.065645e-07,0.05581774384733649,0.552014826500793
23,-8.342602,-8.361003,2812394,2812701.5956721823,2813332.8015466556,19036,0.0542709543859451,0.054258778028706864,0.054252043,4.404989309503547e-07,4.4059547e-07,0.05427689008012391,0.5376262149908758
24,-8.361003,-8.379044,2913661,2918641.0511157643,2919270.6187467473,19036,0.052040657737591575,0.05202943468982195,0.05202349,3.893278729005423e-07,3.8914598e-07,0.05212960601799592,0.5151821500171566
25,-8.379044,-8.396855,3033700,3050381.345805836,3051022.740195603,19036,0.0499360515069501,0.04992555381289436,0.04992021,3.4943886018781953e-07,3.495641e-07,0.050210633879421165,0.49643989695914265
26,-8.396855,-8.4144335,3149168,3185155.9415381756,3185808.2184546227,19036,0.047942079698068615,0.04793226381783692,0.047927406,3.136970244150956e-07,3.1358647e-07,0.048489950361492305,0.48119199709572463
27,-8.4144335,-8.431921,3292177,3318010.0002842085,3318682.497505855,19036,0.04604506917909036,0.04603573861459173,0.04603149,2.8638863873516837e-07,2.8635475e-07,0.04640637486988093,0.45987749955732315
28,-8.431921,-8.449303,3432547,3446603.725371561,3447293.8541560937,19036,0.04423310950363599,0.04422425428461802,0.044220347,2.61103110032154e-07,2.6091743e-07,0.04441424982673216,0.43938010752858314
29,-8.449303,-8.466708,3601398,3569391.967194891,3570108.6445276123,19036,0.04249659364791129,0.042488062718346445,0.04248438,2.416660391844084e-07,2.4147067e-07,0.04211892159655778,0.4149444485557506
30,-8.466708,-8.484055,3754578,3710546.826267641,3711286.7919189525,19036,0.04082983104471197,0.04082169029078594,0.04081839,2.2156831429277952e-07,2.2151598e-07,0.04035100615834855,0.3978928609862424
31,-8.484055,-8.501365,3917225,3884992.1796869203,3885763.6997074033,19036,0.03923276880631533,0.03922497912353165,0.039222084,2.037203227649798e-07,2.0367875e-07,0.038909942625200235,0.3848015841456668
32,-8.501365,-8.518758,4109577,4059475.3063734113,4060289.2239038306,19036,0.037696250980944826,0.03768869446518633,0.037685923,1.8988250940560747e-07,1.8977396e-07,0.037236679103469776,0.3692119122495656
33,-8.518758,-8.535842,4208263,4181262.369018981,4182071.182021589,19036,0.03622901091364457,0.036222004219156785,0.03621948,1.692140427883738e-07,1.6916786e-07,0.03599656200194712,0.3545791061058349
34,-8.535842,-8.552887,4371385,4378628.726040698,4379471.84437495,19036,0.03483305151974248,0.0348263456005317,0.03482398,1.5571009645339287e-07,1.556361e-07,0.03489077260410602,0.3458559299790911
35,-8.552887,-8.569854,4527371,4556838.155544708,4557707.555666453,19036,0.03349537437801647,0.033488985007437834,0.033486824,1.4266263169526312e-07,1.4263787e-07,0.03371338465524473,0.3338443491730446
36,-8.569854,-8.5866,4639082,4721037.477777559,4721914.966388018,19036,0.032220036531378504,0.03221404897859831,0.032212306,1.2860082927819388e-07,1.2851153e-07,0.03278924580337231,0.32435821618207167
37,-8.5866,-8.603682,4914487,4890292.238840777,4891237.888000084,19036,0.03098955902805592,0.03098356765100307,0.03098179,1.2376812302610124e-07,1.2372327e-07,0.030836992752244538,0.3037111941536081
38,-8.603682,-8.620879,5129455,5107173.06836821,5108174.156452286,19036,0.02979045314566004,0.029784614881977183,0.029782915,1.15938318689824e-07,1.1584026e-07,0.02966104586159738,0.29347956462770164
39,-8.620879,-8.638187,5353968,5322969.5488634575,5324026.403647276,19036,0.028630259594954757,0.028624576297292266,0.028623205,1.0846542499755851e-07,1.0845145e-07,0.028464495865496396,0.28210890833846786
40,-8.638187,-8.655606,5581601,5537067.676064591,5538181.137817163,19036,0.02750824243279905,0.02750271184882803,0.02750135,1.0141423399345063e-07,1.0135885e-07,0.027288765356033154,0.2698524154099865
41,-8.655606,-8.672877,5725596,5761000.751998461,5762139.665405547,19036,0.026431171693074046,0.02642594745042214,0.026424695,9.204613876208085e-08,9.1954334e-08,0.026594611285881854,0.26351011118135104
42,-8.672877,-8.690394,6006509,5987091.6814583475,5988309.257050537,19036,0.025393631514085527,0.02538846834287953,0.02538736,8.739889192049385e-08,8.739501e-08,0.025311541196392114,0.2495958609478064
43,-8.690394,-8.708139,6287150,6226259.158249473,6227558.539446228,19036,0.02438350157635969,0.02437841395441946,0.024377482,8.269406376733262e-08,8.264336e-08,0.02414734816252197,0.23826566852972528
