,edge_sx,edge_dx,n_lambdas,n_lambdas_inferred_aritm,n_lambdas_inferred_geo,n_nonzeros,mean_aritm_lambda,mean_geom_lambda,mean_lambda,var_uniform_lambda,var_lambda,mean_count,var_count
0,-6.9560843,-7.5879107,380450,189482.13715453423,241862.8635553122,23251,0.8329175634708286,0.6525309329429447,0.41159838,0.08931834969693063,0.01048183,0.4148324352740176,3.6691468013346005
1,-7.5879107,-7.702913,574381,557686.8400953312,562582.1262945709,23251,0.278600800358568,0.27617656647457445,0.2720894,0.0004483033635832021,0.00042594332,0.2705033766785461,2.377368592203957
2,-7.702913,-7.7775846,695770,691600.8338021461,694158.1060400606,23251,0.2228192802382966,0.22199841600799025,0.22075093,0.00012171164528529013,0.000119411205,0.22148411112867758,1.9430801205956687
3,-7.7775846,-7.8358555,816795,809059.7628128941,810881.0934311814,23251,0.1909216192669843,0.19049278772351774,0.18989678,5.452084295003785e-05,5.4031847e-05,0.1891135474629497,1.6604572722213535
4,-7.8358555,-7.8836365,907173,911714.9091709338,913094.7222618333,23251,0.16885322204502556,0.16859806134752295,0.16826516,2.8701434947867624e-05,2.8455368e-05,0.1696986131641925,1.491399741061325
5,-7.8836365,-7.925609,1017205,1008863.1149401595,1010041.2380007043,23251,0.1522238227622279,0.15204626724348944,0.15183365,1.8008277889186262e-05,1.7885432e-05,0.15097546708873827,1.319009682996821
6,-7.925609,-7.962656,1102222,1102685.6536139143,1103688.7967754006,23251,0.138950751284234,0.1388244588942583,0.13868336,1.1693631723148354e-05,1.1644929e-05,0.13900920141314543,1.2226286076386421
7,-7.962656,-7.9965467,1203353,1201018.1924821679,1201932.5325922188,23251,0.12803469669530684,0.12793729750234692,0.12782979,8.310488551731839e-06,8.292647e-06,0.1277862771771874,1.1248935670463358
8,-7.9965467,-8.027272,1271359,1291490.0224388915,1292298.140959043,23251,0.1188394779157205,0.11876516349864831,0.11868932,5.885816806784576e-06,5.8681085e-06,0.12072121249780747,1.0590586201897627
9,-8.027272,-8.056397,1386082,1388800.2104203533,1389581.0469001567,23251,0.11091948204225476,0.11085715391962189,0.110798016,4.607640454445043e-06,4.6052205e-06,0.11113700343846901,0.978691664926982
10,-8.056397,-8.083861,1481845,1471329.3666470922,1472064.916823721,23251,0.10391690906599915,0.10386498465699744,0.10381526,3.5963173442748465e-06,3.5899548e-06,0.10317948233452216,0.9047547279701864
11,-8.083861,-8.109571,1555132,1567873.7952245346,1568560.6927179645,23251,0.0977400097295803,0.09769720783609746,0.097659014,2.7883609896100557e-06,2.785668e-06,0.09854083126062611,0.8647788154666592
12,-8.109571,-8.134621,1686197,1668958.2909295317,1669652.3637317095,23251,0.0921898413137135,0.09215151808974013,0.09212034,2.3548517346576026e-06,2.3506368e-06,0.09124734535763021,0.8012703095758856
13,-8.134621,-8.158393,1765462,1751733.395627822,1752389.505707395,23251,0.08714739376495528,0.08711476501245963,0.087088436,1.8953189493693094e-06,1.8929485e-06,0.08646971727513818,0.757628665714977
14,-8.158393,-8.181063,1847201,1849109.2207230257,1849739.0512189448,23251,0.08260734319429372,0.08257921564630454,0.082557514,1.5487642869860683e-06,1.5495974e-06,0.08269267935649667,0.7274101157525874
15,-8.181063,-8.202985,1941770,1956998.2959839557,1957621.6283193245,23251,0.07847170859328077,0.0784467221747256,0.078426644,1.3069431967298425e-06,1.3040471e-06,0.07908712154374617,0.6957959335202668
16,-8.202985,-8.224213,2038715,2030692.4972280227,2031298.9802441658,23251,0.0746671395137253,0.07464484621647094,0.07462928,1.1095521605072493e-06,1.1093933e-06,0.07437331848738053,0.646366496156173
17,-8.224213,-8.244885,2142410,2144762.381191427,2145369.8718490307,23251,0.07114960675281448,0.07112945977398268,0.07111422,9.554977805076213e-07,9.554985e-07,0.07122772951955975,0.6213879321432614
18,-8.244885,-8.265126,2252603,2251369.7840655386,2251981.0955063724,23251,0.06787512255052613,0.06785669751176986,0.0678448,8.336213483691126e-07,8.323289e-07,0.06783796345827471,0.5943868249878093
19,-8.265126,-8.284893,2357234,2367752.3039160576,2368365.457780543,23251,0.06481885784512409,0.0648020766794266,0.06479102,7.250634600399905e-07,7.245635e-07,0.06510808854784887,0.5729836478305161
20,-8.284893,-8.304376,2481573,2462933.1199739985,2463552.7131241276,23251,0.06195458527173117,0.061939003451034196,0.06193004,6.434958949942926e-07,6.437531e-07,0.06148922477799364,0.540548014985304
21,-8.304376,-8.323534,2598397,2569259.321045949,2569884.326416731,23251,0.05925832349924834,0.0592439116558553,0.059235025,5.692785515935291e-07,5.693869e-07,0.05859381764988183,0.5119799211832546
22,-8.323534,-8.342198,2689399,2703067.07472135,2703691.155966147,23251,0.05673259144551881,0.056719496108719056,0.05671228,4.952310990526925e-07,4.9518826e-07,0.05702091805641335,0.501322313339974
