,edge_sx,edge_dx,n_lambdas,n_lambdas_inferred_aritm,n_lambdas_inferred_geo,n_nonzeros,mean_aritm_lambda,mean_geom_lambda,mean_lambda,var_uniform_lambda,var_lambda,mean_count,var_count
0,-6.958126,-7.588462,380637,190127.77969412223,242428.5123889548,23133,0.8283008419567031,0.6496059330980535,0.4103886,0.08803147215666353,0.010392387,0.4137353961911217,3.689863856119173
1,-7.588462,-7.703383,574653,556820.3189220354,561701.1008982704,23133,0.277850851957977,0.27543652621044096,0.2713684,0.0004452719876329155,0.00042325348,0.2692285605400128,2.392636672414784
2,-7.703383,-7.778104,696941,695459.5662494473,698034.4925703683,23133,0.22223146750786799,0.22141169475865066,0.22016713,0.00012122885826756429,0.0001188891,0.22175908721111257,1.9773890010693316
3,-7.778104,-7.8360963,813319,811390.1733914092,813199.3272276891,23133,0.19046323836294593,0.19003950793570945,0.18945433,5.374353041792527e-05,5.32645e-05,0.1900115452854292,1.7010295047719157
4,-7.8360963,-7.883866,907136,910689.182037102,912066.7824602189,23133,0.1685075468413196,0.16825303031655284,0.16792245,2.8570377258890732e-05,2.8340079e-05,0.16916757795964443,1.5022729577720086
5,-7.883866,-7.925854,1017881,1008974.4020539619,1010153.538869121,23133,0.15191168347579403,0.1517343592852164,0.15152061,1.7947929584899975e-05,1.7834416e-05,0.150582435471337,1.3369917281127468
6,-7.925854,-7.9628525,1100766,1098040.736151681,1099037.0321537368,23133,0.13867062941002428,0.1385449220956738,0.13840379,1.1616007491991741e-05,1.1568317e-05,0.1383273102548589,1.2208856866734017
7,-7.9628525,-7.99677,1203946,1202846.1402097917,1203763.315726481,23133,0.12778026620527938,0.12768290742207974,0.12757827,8.290527912225431e-06,8.265659e-06,0.12766353308204853,1.1413403217131741
8,-7.99677,-8.02764,1279381,1293231.8153625848,1294048.6780477474,23133,0.11858044178800575,0.11850558839204786,0.118430145,5.915564831050036e-06,5.904947e-06,0.1198642155855058,1.0725800858473993
9,-8.02764,-8.056713,1384699,1392345.7155082265,1393125.7280591761,23133,0.11066504409341833,0.11060308261958603,0.11054196,4.570033081083009e-06,4.5642537e-06,0.11127616904468046,0.9971063189681797
10,-8.056713,-8.084025,1473985,1468999.743179522,1469726.041042723,23133,0.10370253685019407,0.10365128993150344,0.10360252,3.5420815670911684e-06,3.5346766e-06,0.10335179801694047,0.9183339657065013
11,-8.084025,-8.109818,1561320,1571315.8884846785,1572008.7446197674,23133,0.09754690391873713,0.09750391053777131,0.09746594,2.7952979912071688e-06,2.793225e-06,0.09817141905567084,0.8755704015841749
12,-8.109818,-8.134813,1683452,1673074.9916378055,1673767.7596751244,23133,0.09200424414288504,0.09196616383020638,0.09193494,2.3352168864119466e-06,2.3313166e-06,0.09143711849224094,0.8200656058803514
13,-8.134813,-8.158539,1763096,1755039.2626077023,1755694.0289245711,23133,0.08698209963301709,0.08694966063848163,0.086923175,1.8807238069971746e-06,1.8791608e-06,0.08658462159746265,0.7727833603052789
14,-8.158539,-8.181218,1848360,1847774.2684283576,1848404.1738961972,23133,0.08245433579372698,0.0824262367244341,0.08240391,1.5443302107457048e-06,1.5447854e-06,0.08242820662641477,0.7349847896097185
15,-8.181218,-8.20313,1942332,1950044.915040661,1950665.4382856207,23133,0.07832640100846865,0.07830148471499984,0.078281224,1.3008621220284801e-06,1.2987587e-06,0.07863743170580519,0.701421239356225
16,-8.20313,-8.22442,2044821,2043848.3036622636,2044462.2861628823,23133,0.07452461111084968,0.07450223025922079,0.07448636,1.111782541809073e-06,1.1103848e-06,0.07448916066491884,0.6614178133513895
17,-8.22442,-8.24508,2141779,2152568.396297655,2153177.3668522695,23133,0.07100959034003379,0.07098950711313479,0.07097565,9.506000312012429e-07,9.497106e-07,0.07136730727119839,0.6365261275704335
18,-8.24508,-8.265213,2242539,2250174.354794746,2250778.8526861193,23133,0.06775074992529018,0.06773255391930766,0.067721814,8.217516690959501e-07,8.2129185e-07,0.06798142640997548,0.6046303603024843
19,-8.265213,-8.284947,2354908,2352239.937115297,2352847.0770233017,23133,0.0647106605062879,0.06469396225808878,0.064683,7.202768363447111e-07,7.2055116e-07,0.0646373446436124,0.5768905734682936
20,-8.284947,-8.304383,2475607,2450935.705085661,2451549.3257305915,23133,0.06185678379298869,0.06184130109428627,0.06183197,6.383933927921272e-07,6.387006e-07,0.061240334188746436,0.5435404475163653
