,label,n_lambdas,n_nonzeros,log_lambda,sum_counts,sum_counts_2,mean_lambda,mean_count,var_count
13,"(1.0, 1.0, 1.0, 2.0, 4.0, 12.0)",29752800.0,1,-16.774447903177695,1.0,1.0,5.1874012061333744e-08,3.3610282057487026e-08,3.3610280927835964e-08
14,"(1.0, 1.0, 1.0, 2.0, 4.0, 13.0)",29752800.0,29,-16.651620783382338,32.0,38.0,5.865337120883316e-08,1.0755290258395848e-06,1.2771895614218217e-06
15,"(1.0, 1.0, 1.0, 2.0, 4.0, 14.0)",29752800.0,1,-16.561278017006074,1.0,1.0,6.419901192109549e-08,3.3610282057487026e-08,3.3610280927835964e-08
16,"(1.0, 1.0, 1.0, 2.0, 6.0, 9.0)",35419999.999999985,1,-17.01047372681634,1.0,1.0,4.096803424802599e-08,2.8232636928289114e-08,2.8232636131207328e-08
17,"(1.0, 1.0, 1.0, 2.0, 6.0, 12.0)",29752800.0,1,-16.75776767407563,1.0,1.0,5.2746539213176876e-08,3.3610282057487026e-08,3.3610280927835964e-08
18,"(1.0, 1.0, 1.0, 2.0, 6.0, 13.0)",29752800.0,11,-16.634940554280274,11.0,11.0,5.96399280008224e-08,3.697131026323573e-07,3.69712965944579e-07
19,"(1.0, 1.0, 1.0, 2.0, 7.0, 9.0)",35419999.999999985,1,-16.79122029373906,2.0,4.0,5.101121666792057e-08,5.646527385657823e-08,1.1293054452482931e-07
20,"(1.0, 1.0, 1.0, 2.0, 7.0, 12.0)",29752800.0,1,-16.53851424099835,1.0,1.0,6.567718441155087e-08,3.3610282057487026e-08,3.3610280927835964e-08
21,"(1.0, 1.0, 1.0, 2.0, 7.0, 13.0)",29752800.0,22,-16.415687121202993,26.0,36.0,7.426046538846871e-08,8.738673334946627e-07,1.2099693904254164e-06
22,"(1.0, 1.0, 1.0, 2.0, 8.0, 9.0)",30359999.99999999,3,-16.670107591025314,3.0,3.0,5.757901888759909e-08,9.88142292490119e-08,9.881421948475999e-08
23,"(1.0, 1.0, 1.0, 2.0, 8.0, 13.0)",26564999.99999999,23,-16.294574418489248,24.0,26.0,8.382165763737778e-08,9.034443817052517e-07,9.787305973022717e-07
24,"(1.0, 1.0, 1.0, 2.0, 8.0, 14.0)",26564999.99999999,1,-16.204231652112988,2.0,4.0,9.174694458308594e-08,7.528703180877097e-08,1.5057405794940477e-07
25,"(1.0, 1.0, 1.0, 2.0, 9.0, 9.0)",15179999.999999994,1,-17.305533011509812,1.0,1.0,3.050018732618387e-08,6.58761528326746e-08,6.587614849300709e-08
26,"(1.0, 1.0, 1.0, 2.0, 9.0, 11.0)",30359999.99999999,5,-16.93475848178562,5.0,5.0,4.419039046536673e-08,1.646903820816865e-07,1.6469035495876455e-07
27,"(1.0, 1.0, 1.0, 2.0, 9.0, 12.0)",26564999.99999999,4,-17.052826958769103,4.0,4.0,3.92691364459918e-08,1.5057406361754194e-07,1.505740409449933e-07
28,"(1.0, 1.0, 1.0, 2.0, 9.0, 13.0)",26564999.99999999,182,-16.929999838973746,197.0,229.0,4.4401177882554864e-08,7.415772633163941e-06,8.620310148420528e-06
29,"(1.0, 1.0, 1.0, 2.0, 9.0, 14.0)",26564999.99999999,9,-16.839657072597483,11.0,15.0,4.859928235060317e-08,4.1407867494824033e-07,5.646525671046332e-07
30,"(1.0, 1.0, 1.0, 2.0, 11.0, 13.0)",26564999.99999999,38,-16.559225309249555,38.0,38.0,6.433092907819197e-08,1.4304536043666485e-06,1.4304515581691342e-06
31,"(1.0, 1.0, 1.0, 2.0, 11.0, 14.0)",26564999.99999999,2,-16.468882542873295,2.0,2.0,7.041337944721597e-08,7.528703180877097e-08,7.528702614063381e-08
32,"(1.0, 1.0, 1.0, 2.0, 12.0, 12.0)",10625999.999999998,1,-16.800120906028397,1.0,1.0,5.055920020170107e-08,9.41087897609637e-08,9.410878090449939e-08
33,"(1.0, 1.0, 1.0, 2.0, 12.0, 13.0)",21252000.0,18,-16.67729378623304,19.0,21.0,5.7166727993698185e-08,8.940335027291549e-07,9.881414931942145e-07
34,"(1.0, 1.0, 1.0, 2.0, 13.0, 13.0)",10625999.999999998,17,-16.554466666437683,20.0,26.0,6.46377865248652e-08,1.8821757952192739e-06,2.446824991199332e-06
35,"(1.0, 1.0, 1.0, 2.0, 13.0, 14.0)",21252000.0,13,-16.46412390006142,19.0,37.0,7.074925007956077e-08,8.940335027291549e-07,1.741011811281924e-06
36,"(1.0, 1.0, 1.0, 3.0, 3.0, 13.0)",11157299.999999998,1,-16.19613605735247,1.0,1.0,9.249270528214204e-08,8.962741881996542e-08,8.962741078689122e-08
37,"(1.0, 1.0, 1.0, 3.0, 4.0, 13.0)",29752800.0,1,-16.434743871114797,1.0,1.0,7.285870122751798e-08,3.3610282057487026e-08,3.3610280927835964e-08
38,"(1.0, 1.0, 1.0, 3.0, 6.0, 13.0)",29752800.0,1,-16.418063642012733,1.0,1.0,7.408419338713485e-08,3.3610282057487026e-08,3.3610280927835964e-08
39,"(1.0, 1.0, 1.0, 3.0, 6.0, 14.0)",29752800.0,1,-16.32772087563647,1.0,1.0,8.108880898748996e-08,3.3610282057487026e-08,3.3610280927835964e-08
40,"(1.0, 1.0, 1.0, 3.0, 7.0, 13.0)",29752800.0,1,-16.198810208935452,1.0,1.0,9.224569618498008e-08,3.3610282057487026e-08,3.3610280927835964e-08
41,"(1.0, 1.0, 1.0, 3.0, 8.0, 13.0)",26564999.99999999,1,-16.077697506221707,1.0,1.0,1.0412252500291542e-07,3.7643515904385486e-08,3.764351448735119e-08
42,"(1.0, 1.0, 1.0, 3.0, 9.0, 13.0)",26564999.99999999,13,-16.713122926706205,14.0,16.0,5.5154752179151016e-08,5.270092226613968e-07,6.02295976731447e-07
43,"(1.0, 1.0, 1.0, 3.0, 9.0, 14.0)",26564999.99999999,1,-16.622780160329945,1.0,1.0,6.036960058181818e-08,3.7643515904385486e-08,3.764351448735119e-08
44,"(1.0, 1.0, 1.0, 3.0, 13.0, 14.0)",21252000.0,1,-16.24724698779388,1.0,1.0,8.788409544720899e-08,4.7054394880481834e-08,4.7054392666365754e-08
45,"(1.0, 1.0, 1.0, 4.0, 7.0, 13.0)",36514799.99999998,2,-16.43741802269778,2.0,2.0,7.266412629368181e-08,5.477231150109e-08,5.4772308501083894e-08
46,"(1.0, 1.0, 1.0, 4.0, 8.0, 13.0)",33809999.999999985,3,-16.316305319984036,3.0,3.0,8.201978650209176e-08,8.873114463176579e-08,8.873113675854976e-08
47,"(1.0, 1.0, 1.0, 4.0, 9.0, 13.0)",33809999.999999985,13,-16.951730740468534,15.0,21.0,4.3446708559776875e-08,4.4365572315882893e-07,6.211178155919599e-07
48,"(1.0, 1.0, 1.0, 4.0, 11.0, 13.0)",33809999.999999985,4,-16.580956210744347,4.0,4.0,6.29480401270618e-08,1.1830819284235439e-07,1.1830817884552589e-07
49,"(1.0, 1.0, 1.0, 4.0, 12.0, 13.0)",27047999.99999999,1,-16.699024687727828,1.0,1.0,5.593784419476148e-08,3.6971310263235745e-08,3.6971308896357965e-08
50,"(1.0, 1.0, 1.0, 4.0, 13.0, 14.0)",27047999.99999999,2,-16.485854801556208,3.0,5.0,6.922838977740603e-08,1.1091393078970723e-07,1.8485653901427867e-07
51,"(1.0, 1.0, 1.0, 6.0, 6.0, 13.0)",18257399.99999999,2,-16.639991226672997,2.0,2.0,5.9339465670078936e-08,1.0954462300218e-07,1.0954461100215558e-07
52,"(1.0, 1.0, 1.0, 6.0, 7.0, 9.0)",43469999.99999997,1,-16.796270966131782,2.0,4.0,5.0754225260186275e-08,4.600874166091561e-08,9.20174812050269e-08
53,"(1.0, 1.0, 1.0, 6.0, 9.0, 13.0)",33809999.999999985,8,-16.93505051136647,9.0,11.0,4.4177487448284656e-08,2.6619343389529735e-07,3.2534745945753033e-07
54,"(1.0, 1.0, 1.0, 6.0, 11.0, 13.0)",33809999.999999985,2,-16.564275981642282,2.0,2.0,6.400683376926617e-08,5.915409642117719e-08,5.915409292197007e-08
55,"(1.0, 1.0, 1.0, 6.0, 12.0, 13.0)",27047999.99999999,1,-16.682344458625764,3.0,9.0,5.6878725494202754e-08,1.1091393078970723e-07,3.3274178006722165e-07
56,"(1.0, 1.0, 1.0, 6.0, 12.0, 14.0)",27047999.99999999,1,-16.5920016922495,1.0,1.0,6.225657452932762e-08,3.6971310263235745e-08,3.6971308896357965e-08
57,"(1.0, 1.0, 1.0, 6.0, 13.0, 13.0)",13523999.999999994,1,-16.559517338830407,1.0,1.0,6.431214528678234e-08,7.394262052647149e-08,7.394261505896036e-08
58,"(1.0, 1.0, 1.0, 6.0, 13.0, 14.0)",27047999.99999999,2,-16.469174572454143,2.0,2.0,7.039281965970909e-08,7.394262052647149e-08,7.394261505896036e-08
59,"(1.0, 1.0, 1.0, 7.0, 7.0, 13.0)",18257399.99999999,2,-16.201484360518435,3.0,5.0,9.199934674518132e-08,1.6431693450327e-07,2.7386153050539506e-07
60,"(1.0, 1.0, 1.0, 7.0, 8.0, 13.0)",33809999.999999985,3,-16.08037165780469,3.0,3.0,1.0384445755082026e-07,8.873114463176579e-08,8.873113675854976e-08
61,"(1.0, 1.0, 1.0, 7.0, 9.0, 13.0)",33809999.999999985,12,-16.71579707828919,13.0,15.0,5.5007457043838396e-08,3.845016267376518e-07,4.4365557531732796e-07
62,"(1.0, 1.0, 1.0, 7.0, 11.0, 13.0)",33809999.999999985,1,-16.345022548564998,1.0,1.0,7.969790412360212e-08,2.9577048210588596e-08,2.9577047335786815e-08
63,"(1.0, 1.0, 1.0, 7.0, 12.0, 13.0)",27047999.99999999,1,-16.463091025548483,1.0,1.0,7.082236292847657e-08,3.6971310263235745e-08,3.6971308896357965e-08
64,"(1.0, 1.0, 1.0, 7.0, 13.0, 14.0)",27047999.99999999,2,-16.249921139376863,3.0,5.0,8.76493940077269e-08,1.1091393078970723e-07,1.8485653901427867e-07
65,"(1.0, 1.0, 1.0, 8.0, 8.0, 13.0)",14489999.999999994,1,-15.959258955090949,1.0,1.0,1.1721465146804309e-07,6.901311249137339e-08,6.901310772856369e-08
66,"(1.0, 1.0, 1.0, 8.0, 9.0, 13.0)",28979999.99999999,13,-16.594684375575447,17.0,27.0,6.208978367845439e-08,5.866114561766738e-07,9.316766745205402e-07
67,"(1.0, 1.0, 1.0, 8.0, 9.0, 14.0)",28979999.99999999,1,-16.504341609199184,1.0,1.0,6.79603351077462e-08,3.4506556245686694e-08,3.450655505498427e-08
68,"(1.0, 1.0, 1.0, 8.0, 12.0, 13.0)",24149999.99999999,1,-16.341978322834738,2.0,4.0,7.994089220160882e-08,8.281573498964808e-08,1.6563146312085018e-07
69,"(1.0, 1.0, 1.0, 8.0, 13.0, 13.0)",12074999.999999994,2,-16.21915120303938,2.0,2.0,9.038828189195055e-08,1.6563146997929615e-07,1.656314425455123e-07
70,"(1.0, 1.0, 1.0, 8.0, 13.0, 14.0)",24149999.99999999,2,-16.128808436663117,2.0,2.0,9.893443918249613e-08,8.281573498964808e-08,8.281572813120212e-08
71,"(1.0, 1.0, 1.0, 9.0, 9.0, 12.0)",14489999.999999994,2,-17.352936915855302,2.0,2.0,2.9088093171806845e-08,1.3802622498274678e-07,1.38026205931508e-07
72,"(1.0, 1.0, 1.0, 9.0, 9.0, 13.0)",14489999.999999994,6,-17.230109796059946,6.0,6.0,3.28895849533649e-08,4.1407867494824033e-07,4.140785034870913e-07
73,"(1.0, 1.0, 1.0, 9.0, 11.0, 12.0)",28979999.99999999,1,-16.98216238613111,1.0,1.0,4.2144468865330765e-08,3.4506556245686694e-08,3.450655505498427e-08
74,"(1.0, 1.0, 1.0, 9.0, 11.0, 13.0)",28979999.99999999,10,-16.859335266335755,11.0,13.0,4.76522844200804e-08,3.7957211870255365e-07,4.4858508711893374e-07
75,"(1.0, 1.0, 1.0, 9.0, 12.0, 13.0)",24149999.99999999,9,-16.977403743319236,9.0,9.0,4.234549727099401e-08,3.7267080745341634e-07,3.726706685698856e-07
76,"(1.0, 1.0, 1.0, 9.0, 13.0, 13.0)",12074999.999999994,7,-16.85457662352388,8.0,10.0,4.7879585013042924e-08,6.625258799171846e-07,8.281569109559392e-07
77,"(1.0, 1.0, 1.0, 9.0, 13.0, 14.0)",24149999.99999999,10,-16.764233857147616,11.0,13.0,5.240657076786292e-08,4.5548654244306437e-07,5.383020699647221e-07
78,"(1.0, 1.0, 1.0, 11.0, 11.0, 13.0)",14489999.999999994,1,-16.488560736611564,1.0,1.0,6.904131547029208e-08,6.901311249137339e-08,6.901310772856369e-08
79,"(1.0, 1.0, 1.0, 11.0, 12.0, 13.0)",24149999.99999999,1,-16.606629213595046,1.0,1.0,6.135254314483832e-08,4.140786749482404e-08,4.1407865780212546e-08
80,"(1.0, 1.0, 1.0, 11.0, 13.0, 14.0)",24149999.99999999,1,-16.39345932742343,1.0,1.0,7.592959349448314e-08,4.140786749482404e-08,4.1407865780212546e-08
81,"(1.0, 1.0, 1.0, 13.0, 13.0, 14.0)",9176999.999999998,1,-16.38870068461155,1.0,1.0,7.629177637479515e-08,1.0896807235480006e-07,1.0896806048075927e-07
82,"(1.0, 1.0, 2.0, 2.0, 2.0, 8.0)",13282499.999999994,1,-16.339691202689828,1.0,1.0,8.012393586820329e-08,7.528703180877097e-08,7.528702614063381e-08
83,"(1.0, 1.0, 2.0, 2.0, 2.0, 9.0)",13282499.999999994,2,-16.975116623174323,2.0,2.0,4.244245734825601e-08,1.5057406361754194e-07,1.505740409449933e-07
84,"(1.0, 1.0, 2.0, 2.0, 2.0, 13.0)",11157299.999999998,15,-16.59958345063826,15.0,15.0,6.17863450587679e-08,1.3444112822994813e-06,1.3444094748577852e-06
85,"(1.0, 1.0, 2.0, 2.0, 3.0, 7.0)",44629199.99999999,1,-16.24392699313603,1.0,1.0,8.817635505632495e-08,2.2406854704991355e-08,2.2406854202924216e-08
86,"(1.0, 1.0, 2.0, 2.0, 3.0, 9.0)",39847499.99999999,4,-16.758239710906786,5.0,7.0,5.272164677948725e-08,1.2547838634795158e-07,1.7566972514230677e-07
87,"(1.0, 1.0, 2.0, 2.0, 3.0, 11.0)",39847499.99999999,1,-16.387465181182595,1.0,1.0,7.638609337860041e-08,2.509567726959032e-08,2.5095676639797302e-08
88,"(1.0, 1.0, 2.0, 2.0, 3.0, 13.0)",33471900.0,39,-16.38270653837072,44.0,56.0,7.675045375565989e-08,1.3145354760261594e-06,1.6730434233025032e-06
89,"(1.0, 1.0, 2.0, 2.0, 4.0, 8.0)",53129999.99999998,1,-16.361422104184612,1.0,1.0,7.840155275916271e-08,1.8821757952192743e-08,1.882175759793417e-08
90,"(1.0, 1.0, 2.0, 2.0, 4.0, 9.0)",53129999.99999998,4,-16.996847524669114,4.0,4.0,4.153009363508194e-08,7.528703180877097e-08,7.528702614063381e-08
91,"(1.0, 1.0, 2.0, 2.0, 4.0, 13.0)",44629199.99999999,44,-16.621314352133048,50.0,62.0,6.045815572376516e-08,1.1203427352495677e-06,1.3892237365416194e-06
92,"(1.0, 1.0, 2.0, 2.0, 6.0, 9.0)",53129999.99999998,6,-16.98016729556705,7.0,9.0,4.2228634828933544e-08,1.317523056653492e-07,1.6939580421106464e-07
93,"(1.0, 1.0, 2.0, 2.0, 6.0, 13.0)",44629199.99999999,34,-16.604634123030984,38.0,46.0,6.147506920940367e-08,8.514604787896715e-07,1.0307145914446555e-06
94,"(1.0, 1.0, 2.0, 2.0, 6.0, 14.0)",44629199.99999999,1,-16.51429135665472,1.0,1.0,6.728749975807557e-08,2.2406854704991355e-08,2.2406854202924216e-08
95,"(1.0, 1.0, 2.0, 2.0, 7.0, 9.0)",53129999.99999998,9,-16.760913862489765,11.0,17.0,5.2580849444906644e-08,2.0703933747412016e-07,3.199698423219894e-07
96,"(1.0, 1.0, 2.0, 2.0, 7.0, 11.0)",53129999.99999998,1,-16.390139332765578,1.0,1.0,7.618209826456821e-08,1.8821757952192743e-08,1.882175759793417e-08
97,"(1.0, 1.0, 2.0, 2.0, 7.0, 13.0)",44629199.99999999,45,-16.385380689953703,49.0,59.0,7.654548558837442e-08,1.0979358805445764e-06,1.322003222131292e-06
98,"(1.0, 1.0, 2.0, 2.0, 7.0, 14.0)",44629199.99999999,2,-16.29503792357744,3.0,5.0,8.378281487516658e-08,6.722056411497407e-08,1.1203426900635254e-07
99,"(1.0, 1.0, 2.0, 2.0, 8.0, 9.0)",45539999.99999999,2,-16.639801159776024,2.0,2.0,5.9350745210086526e-08,4.3917435221783056e-08,4.391743329304194e-08
100,"(1.0, 1.0, 2.0, 2.0, 8.0, 12.0)",39847499.99999999,1,-16.387095107035314,1.0,1.0,7.641436712834081e-08,2.509567726959032e-08,2.5095676639797302e-08
101,"(1.0, 1.0, 2.0, 2.0, 8.0, 13.0)",39847499.99999999,75,-16.264267987239958,83.0,99.0,8.64008790291243e-08,2.0829412133759965e-06,2.484467711045343e-06
102,"(1.0, 1.0, 2.0, 2.0, 9.0, 9.0)",22770000.0,2,-17.275226580260522,2.0,2.0,3.143868863743555e-08,8.78348704435661e-08,8.783486272860163e-08
103,"(1.0, 1.0, 2.0, 2.0, 9.0, 11.0)",45539999.99999999,7,-16.90445205053633,9.0,13.0,4.555014406140012e-08,1.9762845849802374e-07,2.854632898845822e-07
104,"(1.0, 1.0, 2.0, 2.0, 9.0, 12.0)",39847499.99999999,8,-17.022520527519816,8.0,8.0,4.0477461354037257e-08,2.0076541815672255e-07,2.0076537784996943e-07
105,"(1.0, 1.0, 2.0, 2.0, 9.0, 13.0)",39847499.99999999,325,-16.899693407724456,361.0,445.0,4.5767417480307226e-08,9.059539494322104e-06,1.1167494309711842e-05
106,"(1.0, 1.0, 2.0, 2.0, 9.0, 14.0)",39847499.99999999,11,-16.809350641348196,11.0,11.0,5.0094699074577545e-08,2.760524499654935e-07,2.7605237376053836e-07
107,"(1.0, 1.0, 2.0, 2.0, 11.0, 12.0)",39847499.99999999,2,-16.651745997795622,2.0,2.0,5.8646027421153735e-08,5.019135453918064e-08,5.019135202000857e-08
108,"(1.0, 1.0, 2.0, 2.0, 11.0, 13.0)",39847499.99999999,61,-16.52891887800027,70.0,92.0,6.631041401211188e-08,1.7566974088713222e-06,2.308799222816523e-06
109,"(1.0, 1.0, 2.0, 2.0, 11.0, 14.0)",39847499.99999999,1,-16.438576111624005,1.0,1.0,7.25800234823542e-08,2.509567726959032e-08,2.5095676639797302e-08
110,"(1.0, 1.0, 2.0, 2.0, 12.0, 12.0)",15938999.999999996,1,-16.769814474779107,1.0,1.0,5.2114924275710226e-08,6.273919317397579e-08,6.273918923776943e-08
111,"(1.0, 1.0, 2.0, 2.0, 12.0, 13.0)",31878000.0,30,-16.64698735498375,34.0,44.0,5.8925767982806574e-08,1.0665662839575884e-06,1.380261112263829e-06
112,"(1.0, 1.0, 2.0, 2.0, 12.0, 14.0)",31878000.0,3,-16.556644588607487,3.0,3.0,6.449716364501471e-08,9.410878976096367e-08,9.410878090449936e-08
113,"(1.0, 1.0, 2.0, 2.0, 13.0, 13.0)",15938999.999999996,28,-16.52416023518839,29.0,31.0,6.662671356853362e-08,1.8194366020452982e-06,1.944911678043701e-06
114,"(1.0, 1.0, 2.0, 2.0, 13.0, 14.0)",31878000.0,40,-16.43381746881213,41.0,43.0,7.292622897020319e-08,1.2861534600665035e-06,1.3488909990497564e-06
115,"(1.0, 1.0, 2.0, 2.0, 14.0, 14.0)",15938999.999999996,1,-16.343474702435866,1.0,1.0,7.982135973649781e-08,6.273919317397579e-08,6.273918923776943e-08
116,"(1.0, 1.0, 2.0, 3.0, 3.0, 9.0)",39847499.99999999,2,-16.54136279863924,2.0,2.0,6.549036537478556e-08,5.019135453918064e-08,5.019135202000857e-08
117,"(1.0, 1.0, 2.0, 3.0, 3.0, 13.0)",33471900.0,21,-16.16582962610318,22.0,24.0,9.533873780844021e-08,6.572677380130797e-07,7.170189185588438e-07
118,"(1.0, 1.0, 2.0, 3.0, 3.0, 14.0)",33471900.0,2,-16.075486859726915,2.0,2.0,1.0435295770662344e-07,5.97516125466436e-08,5.97516089763884e-08
119,"(1.0, 1.0, 2.0, 3.0, 4.0, 7.0)",114760799.99999993,1,-16.265657894630817,1.0,1.0,8.628087322658033e-08,8.713776829718865e-09,8.713776753788959e-09
120,"(1.0, 1.0, 2.0, 3.0, 4.0, 9.0)",106259999.99999996,3,-16.77997061240157,3.0,3.0,5.158831660904777e-08,2.8232636928289114e-08,2.8232636131207328e-08
121,"(1.0, 1.0, 2.0, 3.0, 4.0, 12.0)",89258399.99999999,1,-16.527264559660864,1.0,1.0,6.642020333431123e-08,1.1203427352495678e-08,1.1203427226978893e-08
122,"(1.0, 1.0, 2.0, 3.0, 4.0, 13.0)",89258399.99999999,46,-16.404437439865507,46.0,46.0,7.510058865944924e-08,5.153576582148012e-07,5.153573926212853e-07
123,"(1.0, 1.0, 2.0, 3.0, 6.0, 9.0)",106259999.99999996,6,-16.76329038329951,6.0,6.0,5.245603832885699e-08,5.646527385657823e-08,5.6465270668251076e-08
124,"(1.0, 1.0, 2.0, 3.0, 6.0, 12.0)",89258399.99999999,1,-16.5105843305588,2.0,4.0,6.753739918127226e-08,2.2406854704991355e-08,4.481370890791557e-08
125,"(1.0, 1.0, 2.0, 3.0, 6.0, 13.0)",89258399.99999999,46,-16.387757210763443,49.0,57.0,7.636378963660317e-08,5.489679402722882e-07,6.385950577264542e-07
126,"(1.0, 1.0, 2.0, 3.0, 6.0, 14.0)",89258399.99999999,1,-16.29741444438718,1.0,1.0,8.358393968123704e-08,1.1203427352495678e-08,1.1203427226978893e-08
127,"(1.0, 1.0, 2.0, 3.0, 7.0, 7.0)",57380399.99999996,1,-16.02972423245147,2.0,4.0,1.0923937819561164e-07,3.485510731887546e-08,6.971021342287241e-08
128,"(1.0, 1.0, 2.0, 3.0, 7.0, 9.0)",106259999.99999996,5,-16.544036950222228,5.0,5.0,6.5315468165598e-08,4.7054394880481854e-08,4.7054392666365774e-08
129,"(1.0, 1.0, 2.0, 3.0, 7.0, 13.0)",89258399.99999999,73,-16.168503777686162,76.0,88.0,9.508412815594072e-08,8.514604787896715e-07,9.859008820346726e-07
130,"(1.0, 1.0, 2.0, 3.0, 8.0, 8.0)",45539999.99999999,1,-15.787498827023985,1.0,1.0,1.391798539314631e-07,2.1958717610891528e-08,2.195871712870625e-08
131,"(1.0, 1.0, 2.0, 3.0, 8.0, 9.0)",91079999.99999996,7,-16.422924247508483,7.0,7.0,7.372497307095988e-08,7.685551163812037e-08,7.68555057313507e-08
132,"(1.0, 1.0, 2.0, 3.0, 8.0, 13.0)",79694999.99999997,92,-16.047391074972417,98.0,110.0,1.0732641110371266e-07,1.2296881862099259e-06,1.3802607376944323e-06
133,"(1.0, 1.0, 2.0, 3.0, 8.0, 14.0)",79694999.99999997,2,-15.957048308596155,4.0,10.0,1.1747405824915257e-07,5.0191354539180645e-08,1.2547838382877954e-07
134,"(1.0, 1.0, 2.0, 3.0, 9.0, 9.0)",45539999.99999999,1,-17.05834966799298,1.0,1.0,3.905286218356229e-08,2.1958717610891528e-08,2.195871712870625e-08
135,"(1.0, 1.0, 2.0, 3.0, 9.0, 11.0)",91079999.99999996,3,-16.68757513826879,3.0,3.0,5.6581987848980735e-08,3.2938076416337305e-08,3.293807533142043e-08
136,"(1.0, 1.0, 2.0, 3.0, 9.0, 12.0)",79694999.99999997,15,-16.805643615252272,18.0,24.0,5.028074605877179e-08,2.2586109542631291e-07,3.0114807622184945e-07
137,"(1.0, 1.0, 2.0, 3.0, 9.0, 13.0)",79694999.99999997,452,-16.682816495456915,490.0,576.0,5.685188297668739e-08,6.148440931049629e-06,7.227517250316131e-06
138,"(1.0, 1.0, 2.0, 3.0, 9.0, 14.0)",79694999.99999997,10,-16.592473729080652,11.0,13.0,6.222719406804391e-08,1.3802622498274678e-07,1.6312188320109832e-07
139,"(1.0, 1.0, 2.0, 3.0, 11.0, 12.0)",79694999.99999997,1,-16.434869085528085,1.0,1.0,7.284957883913005e-08,1.2547838634795161e-08,1.2547838477346907e-08
140,"(1.0, 1.0, 2.0, 3.0, 11.0, 13.0)",79694999.99999997,77,-16.312041965732725,86.0,106.0,8.237021237159356e-08,1.0791141225923839e-06,1.3300697308009974e-06
141,"(1.0, 1.0, 2.0, 3.0, 11.0, 14.0)",79694999.99999997,3,-16.221699199356465,3.0,3.0,9.015826604678952e-08,3.7643515904385486e-08,3.764351448735119e-08
142,"(1.0, 1.0, 2.0, 3.0, 12.0, 12.0)",31878000.0,1,-16.552937562511566,1.0,1.0,6.47367000232523e-08,3.136959658698789e-08,3.13695956029363e-08
143,"(1.0, 1.0, 2.0, 3.0, 12.0, 13.0)",63755999.99999999,44,-16.43011044271621,48.0,56.0,7.319707010148443e-08,7.528703180877094e-07,8.783481376219452e-07
144,"(1.0, 1.0, 2.0, 3.0, 13.0, 13.0)",31878000.0,25,-16.307283322920853,28.0,34.0,8.276311689531893e-08,8.78348704435661e-07,1.0665655124611418e-06
145,"(1.0, 1.0, 2.0, 3.0, 13.0, 14.0)",63755999.99999999,39,-16.21694055654459,43.0,51.0,9.058831945518964e-08,6.744463266202397e-07,7.999242580903438e-07
