,label,n_lambdas,n_nonzeros,log_lambda,sum_counts,sum_counts_2,mean_lambda,mean_count,var_count
36,"(1.0, 4.0, 8.0)",16926.0,4255,-1.343683674355722,5920.0,10488.0,0.2608828887781532,0.3497577691126078,0.49730792903541066
37,"(1.0, 4.0, 9.0)",16926.0,2456,-1.9885437934902173,3164.0,4922.0,0.13689462721817297,0.1869313482216708,0.25585189733112573
38,"(1.0, 4.0, 11.0)",16926.0,3228,-1.644118161403748,4183.0,6681.0,0.1931828437903375,0.24713458584426326,0.33364268152035015
39,"(1.0, 4.0, 12.0)",13670.999999999998,1343,-1.7298296384819842,1678.0,2508.0,0.17731461498389378,0.12274156974617806,0.16838853382824326
40,"(1.0, 4.0, 13.0)",13670.999999999998,1531,-1.614943265169792,1907.0,2833.0,0.19890195478934183,0.13949235608221786,0.18776885940686203
41,"(1.0, 4.0, 14.0)",13670.999999999998,1710,-1.5383096358191075,2192.0,3400.0,0.21474379001342797,0.16033940457903595,0.22299290652935072
42,"(1.0, 6.0, 6.0)",9765.000000000002,2005,-1.6509299179581074,2633.0,4249.0,0.1918714009734719,0.2696364567332309,0.36242162922902227
43,"(1.0, 6.0, 7.0)",19530.000000000004,4734,-1.446949451934909,6433.0,10901.0,0.2352869485801392,0.32939068100358415,0.44966870195104663
44,"(1.0, 6.0, 8.0)",16926.0,4286,-1.3081566858728095,6019.0,10791.0,0.27031787818644154,0.35560675883256526,0.5110837125479611
45,"(1.0, 6.0, 9.0)",16926.0,2488,-1.953016805007305,3147.0,4749.0,0.1418455052305419,0.1859269762495569,0.2460054239479289
46,"(1.0, 6.0, 11.0)",16926.0,3293,-1.6085911729208373,4364.0,7164.0,0.20016941961967338,0.2578281933120643,0.3567787879230858
47,"(1.0, 6.0, 12.0)",13670.999999999998,1478,-1.6943026499990737,1832.0,2690.0,0.18372730660250858,0.13400629068831835,0.17880919285048652
48,"(1.0, 6.0, 13.0)",13670.999999999998,1553,-1.5794162766868816,1882.0,2682.0,0.2060953657697033,0.1376636676175847,0.17723041310392115
49,"(1.0, 6.0, 14.0)",13670.999999999998,1721,-1.5027826473361952,2161.0,3271.0,0.22251013066444447,0.1580718308828908,0.21427889499393413
50,"(1.0, 7.0, 7.0)",9765.000000000002,2810,-1.2429689859117126,3960.0,7090.0,0.28852631445478955,0.4055299539170506,0.5616079244739866
51,"(1.0, 7.0, 8.0)",16926.0,5141,-1.104176219849613,7407.0,13857.0,0.331483839605357,0.43761077632045375,0.6271781271295285
52,"(1.0, 7.0, 9.0)",16926.0,2944,-1.7490363389841086,3834.0,6170.0,0.17394148333818985,0.22651542006380715,0.31321870964642345
53,"(1.0, 7.0, 11.0)",16926.0,4009,-1.4046107068976408,5438.0,9228.0,0.24546259475054324,0.32128086966796643,0.44197534153052104
54,"(1.0, 7.0, 12.0)",13670.999999999998,1744,-1.4903221839758771,2247.0,3523.0,0.22530005577709108,0.1643625192012289,0.23068374071793132
55,"(1.0, 7.0, 13.0)",13670.999999999998,1890,-1.375435810663685,2345.0,3437.0,0.2527294296202356,0.1715309779825909,0.22198521371010346
56,"(1.0, 7.0, 14.0)",13670.999999999998,2097,-1.2988021813129986,2646.0,4006.0,0.2728584322967628,0.19354838709677422,0.2555680614250556
57,"(1.0, 8.0, 8.0)",6825.000000000001,2142,-0.9653834537875134,3164.0,6122.0,0.3808371382941151,0.46358974358974353,0.6820808866347328
58,"(1.0, 8.0, 9.0)",13650.000000000002,2567,-1.610243572922009,3398.0,5540.0,0.19983893279387244,0.2489377289377289,0.34389081297213164
59,"(1.0, 8.0, 11.0)",13650.000000000002,3487,-1.2658179408355412,4829.0,8409.0,0.282008535481964,0.3537728937728937,0.49088869567550886
60,"(1.0, 8.0, 12.0)",11466.000000000002,1553,-1.3515294179137776,1985.0,3053.0,0.2588440769897045,0.1731205302633874,0.23629476255251838
61,"(1.0, 8.0, 13.0)",11466.000000000002,1741,-1.2366430446015857,2258.0,3602.0,0.2903573002347926,0.1969300540729112,0.27536472509186866
62,"(1.0, 8.0, 14.0)",11466.000000000002,1927,-1.160009415250899,2529.0,4023.0,0.31348322934545364,0.22056514913657768,0.30221443727835295
63,"(1.0, 9.0, 9.0)",6825.000000000001,697,-2.2551036920565046,849.0,1205.0,0.10486266974664686,0.12439560439560438,0.16108251016382882
64,"(1.0, 9.0, 11.0)",13650.000000000002,1984,-1.910678059970035,2520.0,3810.0,0.14798001324638546,0.1846153846153846,0.24503803888419268
65,"(1.0, 9.0, 12.0)",11466.000000000002,844,-1.9963895370482716,1034.0,1480.0,0.1358247894029953,0.09017966160823303,0.12094490056663934
66,"(1.0, 9.0, 13.0)",11466.000000000002,996,-1.881503163736081,1198.0,1660.0,0.1523609101458465,0.10448281876853303,0.13385919964375523
67,"(1.0, 9.0, 14.0)",11466.000000000002,1044,-1.8048695343853949,1277.0,1829.0,0.16449591623806256,0.11137275422989706,0.14711119770176356
68,"(1.0, 11.0, 11.0)",6825.000000000001,1387,-1.5662524278835672,1808.0,2922.0,0.20882630943220484,0.26490842490842487,0.3579553945444055
69,"(1.0, 11.0, 12.0)",11466.000000000002,1198,-1.6519639049618036,1486.0,2208.0,0.1916731109707937,0.12960055817198674,0.17577303074798772
70,"(1.0, 11.0, 13.0)",11466.000000000002,1326,-1.5370775316496117,1645.0,2423.0,0.21500853979864132,0.14346764346764346,0.190737460883981
71,"(1.0, 11.0, 14.0)",11466.000000000002,1395,-1.460443902298925,1710.0,2492.0,0.2321332073911192,0.14913657770800626,0.19509649852776112
72,"(1.0, 12.0, 12.0)",4410.0,241,-1.737675382040038,293.0,425.0,0.17592889310314316,0.06643990929705215,0.09195762053876728
73,"(1.0, 12.0, 13.0)",8820.0,541,-1.622789008727846,653.0,911.0,0.19734752685399815,0.07403628117913832,0.097806610928574
74,"(1.0, 12.0, 14.0)",8820.0,592,-1.5461553793771614,688.0,906.0,0.2130655574063529,0.07800453514739229,0.0966363809318134
75,"(1.0, 13.0, 13.0)",4410.0,288,-1.5079026354156555,360.0,552.0,0.2213737929480195,0.08163265306122448,0.11850617798139665
76,"(1.0, 13.0, 14.0)",8820.0,640,-1.431269006064969,768.0,1090.0,0.23900543037726363,0.08707482993197278,0.11600074043222731
77,"(1.0, 14.0, 14.0)",4410.0,349,-1.3546353767142847,424.0,612.0,0.25804136519101883,0.09614512471655329,0.12953162519732003
78,"(2.0, 2.0, 2.0)",1330.0,224,-1.607581110233225,280.0,414.0,0.2003717054251063,0.21052631578947367,0.2669568658488326
79,"(2.0, 2.0, 3.0)",3990.0,883,-1.409094329535952,1157.0,1851.0,0.2443644966721393,0.2899749373433584,0.3798243101488056
80,"(2.0, 2.0, 4.0)",6509.999999999999,1178,-1.6458957353708392,1563.0,2627.0,0.19283975202216574,0.24009216589861754,0.345888777987782
81,"(2.0, 2.0, 6.0)",6509.999999999999,1280,-1.6103687468879286,1645.0,2561.0,0.19981391972763451,0.2526881720430108,0.32954346497530684
82,"(2.0, 2.0, 7.0)",6509.999999999999,1451,-1.406388280864732,1886.0,2988.0,0.24502665440511384,0.2897081413210446,0.3750553679675131
83,"(2.0, 2.0, 8.0)",5460.000000000002,1352,-1.2675955148026326,1845.0,3213.0,0.28150768972786044,0.3379120879120878,0.4742769593044317
84,"(2.0, 2.0, 9.0)",5460.000000000002,788,-1.912455633937128,998.0,1520.0,0.1477172014800677,0.18278388278388272,0.2449783305827261
85,"(2.0, 2.0, 11.0)",5460.000000000002,980,-1.5680300018506586,1246.0,1936.0,0.20845543494698585,0.22820512820512812,0.3025011740396355
86,"(2.0, 2.0, 12.0)",4410.0,412,-1.653741478928895,532.0,828.0,0.19133270048058823,0.12063492063492064,0.17320231796422272
87,"(2.0, 2.0, 13.0)",4410.0,506,-1.5388551056167028,634.0,966.0,0.2146266857030903,0.1437641723356009,0.1983794818002787
88,"(2.0, 2.0, 14.0)",4410.0,500,-1.4622214762660182,616.0,900.0,0.23172093997123527,0.13968253968253969,0.18457042076089697
89,"(2.0, 3.0, 3.0)",3990.0,984,-1.2106075488386772,1331.0,2273.0,0.2980161650425619,0.33358395989974937,0.45839592716126154
90,"(2.0, 3.0, 4.0)",13019.999999999998,2937,-1.4474089546735662,3971.0,6715.0,0.23517885841866082,0.3049923195084486,0.422724692721348
91,"(2.0, 3.0, 6.0)",13019.999999999998,3000,-1.4118819661906556,4040.0,6764.0,0.24368424583071222,0.3102918586789555,0.4232274109782658
92,"(2.0, 3.0, 7.0)",13019.999999999998,3469,-1.2079015001674591,4813.0,8391.0,0.2988237034162684,0.3696620583717358,0.5078200086833208
93,"(2.0, 3.0, 8.0)",10920.000000000004,3076,-1.0691087341053596,4418.0,8146.0,0.3433143654875835,0.4045787545787544,0.5822867273141997
94,"(2.0, 3.0, 9.0)",10920.000000000004,1845,-1.7139688532398552,2377.0,3735.0,0.18014938542800288,0.2176739926739926,0.29465099994632954
95,"(2.0, 3.0, 11.0)",10920.000000000004,2559,-1.3695432211533856,3424.0,5710.0,0.25422305675005485,0.31355311355311344,0.42457821787492106
96,"(2.0, 3.0, 12.0)",8820.0,1047,-1.45525469823162,1296.0,1920.0,0.23334092481104315,0.1469387755102041,0.1960960710814938
97,"(2.0, 3.0, 13.0)",8820.0,1200,-1.3403683249194298,1487.0,2147.0,0.26174924205477934,0.16859410430839003,0.21500006427363086
98,"(2.0, 3.0, 14.0)",8820.0,1274,-1.2637346955687434,1640.0,2566.0,0.28259664079981955,0.18594104308390022,0.25635563371229064
99,"(2.0, 4.0, 4.0)",9765.000000000002,1900,-1.6842103605084553,2515.0,4155.0,0.18559092403328326,0.25755248335893494,0.35916595026649034
100,"(2.0, 4.0, 6.0)",19530.000000000004,3989,-1.6486833720255447,5314.0,8736.0,0.19230293343615915,0.27209421402969786,0.37327656664855013
101,"(2.0, 4.0, 7.0)",19530.000000000004,4784,-1.4447029060023482,6501.0,11069.0,0.23581612570525393,0.3328725038402457,0.45596496940781167
102,"(2.0, 4.0, 8.0)",16926.0,4326,-1.3059101399402486,6013.0,10585.0,0.2709258423702139,0.35525227460711334,0.49916507578798464
103,"(2.0, 4.0, 9.0)",16926.0,2487,-1.9507702590747424,3160.0,4820.0,0.1421645258864744,0.1866950254047028,0.24991396193555115
104,"(2.0, 4.0, 11.0)",16926.0,3469,-1.6063446269882746,4564.0,7372.0,0.20061961491800812,0.2696443341604632,0.3628348847271444
105,"(2.0, 4.0, 12.0)",13670.999999999998,1462,-1.6920561040665092,1863.0,2873.0,0.18414052241621967,0.13627386438446348,0.1915823122413682
106,"(2.0, 4.0, 13.0)",13670.999999999998,1649,-1.577169730754317,2050.0,3074.0,0.20655888894349508,0.14995245409991956,0.20236979512070552
107,"(2.0, 4.0, 14.0)",13670.999999999998,1744,-1.5005361014036325,2159.0,3239.0,0.2230105718149824,0.15792553580572016,0.2119844026183491
108,"(2.0, 6.0, 6.0)",9765.000000000002,2142,-1.6131563835426324,2836.0,4694.0,0.1992576867687774,0.2904249871991807,0.39634969137768794
109,"(2.0, 6.0, 7.0)",19530.000000000004,4954,-1.4091759175194358,6707.0,11341.0,0.24434456027891688,0.3434203789042498,0.4627588079205937
110,"(2.0, 6.0, 8.0)",16926.0,4459,-1.2703831514573365,6266.0,11316.0,0.28072404134434537,0.37019969278033793,0.5315094366677539
111,"(2.0, 6.0, 9.0)",16926.0,2644,-1.915243270591832,3416.0,5370.0,0.14730599301088115,0.20181968569065342,0.2765321962472367
112,"(2.0, 6.0, 11.0)",16926.0,3497,-1.5708176385053625,4639.0,7551.0,0.20787514612862693,0.2740753869786128,0.3710010799838246
113,"(2.0, 6.0, 12.0)",13670.999999999998,1529,-1.6565291155835986,1836.0,2556.0,0.19080007715655,0.13429888084265967,0.16892891922850392
114,"(2.0, 6.0, 13.0)",13670.999999999998,1743,-1.5416427422714063,2187.0,3255.0,0.21402921763579527,0.1599736668861093,0.21250366399825027
115,"(2.0, 6.0, 14.0)",13670.999999999998,1838,-1.465009112920722,2312.0,3486.0,0.23107588569150825,0.16911710920927514,0.2263917228811467
116,"(2.0, 7.0, 7.0)",9765.000000000002,2887,-1.2051954514962393,4114.0,7532.0,0.29963342998746767,0.42130056323604703,0.5938320002915414
117,"(2.0, 7.0, 8.0)",16926.0,5288,-1.0664026854341395,7563.0,13917.0,0.3442446489986693,0.44682736618220487,0.6225714657665121
118,"(2.0, 7.0, 9.0)",16926.0,3132,-1.711262804568635,4103.0,6587.0,0.1806375386183242,0.2424081295049037,0.33040289759195207
119,"(2.0, 7.0, 11.0)",16926.0,4152,-1.3668371724821655,5674.0,9724.0,0.2549119283546454,0.3352239158690772,0.46212569427855704
120,"(2.0, 7.0, 12.0)",13670.999999999998,1836,-1.452548649560402,2309.0,3553.0,0.23397321182444777,0.16889766659351915,0.23136678281292988
121,"(2.0, 7.0, 13.0)",13670.999999999998,2001,-1.33766227624821,2519.0,3795.0,0.26245850746398214,0.18425864969643774,0.24364365894335993
122,"(2.0, 7.0, 14.0)",13670.999999999998,2155,-1.2610286468975254,2745.0,4207.0,0.2833623966832087,0.20078999341672155,0.267415073372182
123,"(2.0, 8.0, 8.0)",6825.000000000001,2224,-0.9276099193720402,3418.0,7092.0,0.39549785339097004,0.5008058608058608,0.7883143689033798
124,"(2.0, 8.0, 9.0)",13650.000000000002,2788,-1.5724700385065358,3663.0,5967.0,0.20753193687449834,0.2683516483516483,0.36513024996981036
125,"(2.0, 8.0, 11.0)",13650.000000000002,3560,-1.2280444064200662,5045.0,9231.0,0.29286474244776045,0.36959706959706956,0.5396617424089951
126,"(2.0, 8.0, 12.0)",11466.000000000002,1656,-1.3137558834983023,2149.0,3399.0,0.26880854443700464,0.1874236874236874,0.2613140149770186
127,"(2.0, 8.0, 13.0)",11466.000000000002,1868,-1.1988695101861104,2397.0,3733.0,0.3015349014375067,0.20905285190999473,0.28186815925098047
128,"(2.0, 8.0, 14.0)",11466.000000000002,1954,-1.1222358808354258,2529.0,4007.0,0.32555108683871736,0.22056514913657768,0.3008190073114944
129,"(2.0, 9.0, 9.0)",6825.000000000001,768,-2.217330157641032,964.0,1462.0,0.10889946545501047,0.14124542124542122,0.1942621851896577
130,"(2.0, 9.0, 11.0)",13650.000000000002,2039,-1.8729045255545616,2632.0,4122.0,0.15367665518617082,0.1928205128205128,0.2647982718136564
131,"(2.0, 9.0, 12.0)",11466.000000000002,934,-1.958616002632798,1144.0,1644.0,0.14105350357054539,0.09977324263038548,0.13342572914973302
132,"(2.0, 9.0, 13.0)",11466.000000000002,1008,-1.843729629320606,1235.0,1777.0,0.15822619919184497,0.1077097505668934,0.143378550327044
133,"(2.0, 9.0, 14.0)",11466.000000000002,1080,-1.7670959999699214,1313.0,1863.0,0.17082835475328925,0.11451247165532878,0.14936727060147856
134,"(2.0, 11.0, 11.0)",6825.000000000001,1346,-1.5284788934680922,1812.0,3020.0,0.21686529176734934,0.2654945054945055,0.3720035100430704
135,"(2.0, 11.0, 12.0)",11466.000000000002,1312,-1.6141903705463283,1624.0,2370.0,0.1990517633896674,0.1416361416361416,0.18663726722334778
136,"(2.0, 11.0, 13.0)",11466.000000000002,1442,-1.4993039972341364,1760.0,2532.0,0.2232855134139206,0.15349729635443918,0.1972653722672411
137,"(2.0, 11.0, 14.0)",11466.000000000002,1504,-1.4226703678834518,1869.0,2783.0,0.24106941259769252,0.16300366300366298,0.21614740570784524
138,"(2.0, 12.0, 12.0)",4410.0,233,-1.6999018476245649,274.0,380.0,0.18270145575457847,0.06213151927437642,0.08230747476617253
139,"(2.0, 12.0, 13.0)",8820.0,573,-1.5850154743123728,688.0,966.0,0.2049446217151642,0.07800453514739229,0.10343910202024877
140,"(2.0, 12.0, 14.0)",8820.0,594,-1.5083818449616864,723.0,1035.0,0.22126773392747492,0.08197278911564626,0.11062740062011199
141,"(2.0, 13.0, 13.0)",4410.0,308,-1.470129101000181,367.0,523.0,0.2298958034926286,0.08321995464852608,0.1116685434566873
142,"(2.0, 13.0, 14.0)",8820.0,707,-1.393495471649496,854.0,1216.0,0.24820618883547935,0.09682539682539683,0.128493323255228
143,"(2.0, 14.0, 14.0)",4410.0,363,-1.3168618422988096,443.0,647.0,0.26797493142674556,0.10045351473922902,0.13662110951712506
144,"(3.0, 3.0, 3.0)",1330.0,373,-1.0121207681414042,508.0,828.0,0.36344737405055805,0.3819548872180451,0.4766668551076941
145,"(3.0, 3.0, 4.0)",6509.999999999999,1710,-1.2489221739762932,2377.0,4177.0,0.2868137656635602,0.36513056835637486,0.5083079322606602
146,"(3.0, 3.0, 6.0)",6509.999999999999,1769,-1.2133951854933809,2449.0,4197.0,0.2971865611115904,0.37619047619047624,0.503181186453076
147,"(3.0, 3.0, 7.0)",6509.999999999999,2032,-1.0094147194701844,2917.0,5399.0,0.36443221224323447,0.44807987711213526,0.6285639014537483
148,"(3.0, 3.0, 8.0)",5460.000000000002,1826,-0.8706219534080848,2729.0,5321.0,0.41869106191765026,0.49981684981684965,0.724725241181285
149,"(3.0, 3.0, 9.0)",5460.000000000002,1138,-1.5154820725425804,1514.0,2490.0,0.2197022468941531,0.2772893772893772,0.3791545572864253
150,"(3.0, 3.0, 11.0)",5460.000000000002,1395,-1.1710564404561108,1870.0,3126.0,0.310039230206582,0.3424908424908424,0.4552274953373854
151,"(3.0, 3.0, 12.0)",4410.0,623,-1.2567679175343471,800.0,1238.0,0.2845723028782361,0.18140589569160998,0.24781752459109113
152,"(3.0, 3.0, 13.0)",4410.0,710,-1.141881544222155,918.0,1452.0,0.31921783394181685,0.20816326530612245,0.285919755657365
153,"(3.0, 3.0, 14.0)",4410.0,778,-1.0652479148714704,1010.0,1596.0,0.34464240219833225,0.2290249433106576,0.309452337246312
154,"(3.0, 4.0, 4.0)",9765.000000000002,2183,-1.4857235798111803,2992.0,5168.0,0.22633850743593098,0.306400409626216,0.43535586015344196
155,"(3.0, 4.0, 6.0)",19530.000000000004,4653,-1.45019659132827,6323.0,10811.0,0.23452417814184548,0.323758320532514,0.4487391776381419
156,"(3.0, 4.0, 7.0)",19530.000000000004,5617,-1.2462161253050734,7939.0,14243.0,0.28759094874638946,0.4065028161802355,0.5640437348871024
157,"(3.0, 4.0, 8.0)",16926.0,5147,-1.107423359242974,7486.0,14064.0,0.3304092110501018,0.4422781519555713,0.6353010607621762
158,"(3.0, 4.0, 9.0)",16926.0,2930,-1.7522834783774697,3866.0,6270.0,0.1733775871157942,0.228406002599551,0.3182667135737998
159,"(3.0, 4.0, 11.0)",16926.0,4040,-1.407857846291,5562.0,9680.0,0.2446668361582696,0.3286068769939738,0.4639187374547748
160,"(3.0, 4.0, 12.0)",13670.999999999998,1745,-1.4935693233692362,2229.0,3489.0,0.22456966157830677,0.16304586350669303,0.22862780851756137
161,"(3.0, 4.0, 13.0)",13670.999999999998,1937,-1.378682950057044,2482.0,3890.0,0.25191011287120063,0.18155219076878065,0.2515827271239768
162,"(3.0, 4.0, 14.0)",13670.999999999998,2086,-1.3020493207063597,2694.0,4286.0,0.2719738598746581,0.1970594689488699,0.27467791607429926
163,"(3.0, 6.0, 6.0)",9765.000000000002,2452,-1.4146696028453594,3413.0,5985.0,0.24300588864083256,0.3495135688684075,0.4907434909833205
164,"(3.0, 6.0, 7.0)",19530.000000000004,5881,-1.210689136822161,8302.0,14916.0,0.29799185149647056,0.42508960573476695,0.5830469069733724
165,"(3.0, 6.0, 8.0)",16926.0,5267,-1.0718963707600615,7637.0,14333.0,0.3423586624735318,0.4511993382961125,0.6432228910216584
166,"(3.0, 6.0, 9.0)",16926.0,3165,-1.716756489894557,4190.0,6826.0,0.17964789371096218,0.24754815077395723,0.34200480020424906
167,"(3.0, 6.0, 11.0)",16926.0,4279,-1.3723308578080893,5879.0,10165.0,0.2535153620946548,0.34733546023868606,0.4799134366806549
168,"(3.0, 6.0, 12.0)",13670.999999999998,1824,-1.4580423348863256,2315.0,3571.0,0.23269136089073617,0.1693365518250311,0.23253499250420986
169,"(3.0, 6.0, 13.0)",13670.999999999998,2095,-1.3431559615741335,2674.0,4118.0,0.26102059634488495,0.19559651817716336,0.26296356597134557
170,"(3.0, 6.0, 14.0)",13670.999999999998,2180,-1.2665223322234471,2824.0,4478.0,0.2818099610435272,0.20656864896496235,0.2848840710498827
171,"(3.0, 7.0, 7.0)",9765.000000000002,3457,-1.0067086707989643,5089.0,9767.0,0.36541971906508536,0.5211469534050178,0.7286106660647069
172,"(3.0, 7.0, 8.0)",16926.0,6204,-0.867915904736865,9491.0,19021.0,0.41982559466750413,0.5607349639607704,0.8093503755788922
173,"(3.0, 7.0, 9.0)",16926.0,3726,-1.5127760238713606,5026.0,8384.0,0.22029757700026106,0.2969396195202647,0.4071594867240429
174,"(3.0, 7.0, 11.0)",16926.0,4941,-1.168350391784891,7015.0,12661.0,0.3108793476401804,0.4144511402575919,0.5762510487470751
175,"(3.0, 7.0, 12.0)",13670.999999999998,2233,-1.254061868863129,2891.0,4505.0,0.2853434122394862,0.21146953405017924,0.28481029749549647
176,"(3.0, 7.0, 13.0)",13670.999999999998,2449,-1.139175495550937,3195.0,5153.0,0.3200828227602679,0.23370638578011854,0.32231059157578246
177,"(3.0, 7.0, 14.0)",13670.999999999998,2636,-1.0625418662002506,3460.0,5486.0,0.3455762843081902,0.25309048350523006,0.33723260383819065
178,"(3.0, 8.0, 8.0)",6825.000000000001,2696,-0.7291231386747654,4315.0,9227.0,0.48233174276654406,0.6322344322344321,0.9522210146385972
179,"(3.0, 8.0, 9.0)",13650.000000000002,3082,-1.373983257809261,4219.0,7333.0,0.25309679922191614,0.30908424908424903,0.44168304418414306
180,"(3.0, 8.0, 11.0)",13650.000000000002,4198,-1.0295576257227914,6147.0,11693.0,0.357164926202678,0.45032967032967025,0.6538332246508071
181,"(3.0, 8.0, 12.0)",11466.000000000002,1909,-1.1152691028010295,2574.0,4304.0,0.3278270478516798,0.22448979591836732,0.32497499261347657
182,"(3.0, 8.0, 13.0)",11466.000000000002,2193,-1.0003827294888374,2892.0,4680.0,0.36773866980136466,0.25222396650968076,0.34454633602424584
183,"(3.0, 8.0, 14.0)",11466.000000000002,2295,-0.923749100138151,3131.0,5375.0,0.39702775053809225,0.2730682016396302,0.3942110117448384
184,"(3.0, 9.0, 9.0)",6825.000000000001,876,-2.0188433769437566,1108.0,1660.0,0.13280898621549772,0.16234432234432233,0.21686776422600595
