,label,n_lambdas,n_nonzeros,log_lambda,sum_counts,sum_counts_2,mean_lambda,mean_count,var_count
25,"(1.0, 1.0, 2.0, 9.0, 11.0)",2223000.0000000005,8,-12.016131749784542,8.0,8.0,6.045890639867696e-06,3.5987404408457032e-06,3.5987274899129427e-06
26,"(1.0, 1.0, 2.0, 9.0, 12.0)",2045160.0000000007,7,-12.134200226768025,8.0,10.0,5.372591234752253e-06,3.91167439222359e-06,4.889577689082937e-06
27,"(1.0, 1.0, 2.0, 9.0, 13.0)",2045160.0000000007,5,-12.011373106972666,5.0,5.0,6.07472943624761e-06,2.444796495139744e-06,2.444790518109841e-06
28,"(1.0, 1.0, 2.0, 9.0, 14.0)",2045160.0000000007,56,-11.921030340596404,56.0,56.0,6.649091424029808e-06,2.738172074556513e-05,2.7380970986934142e-05
29,"(1.0, 1.0, 2.0, 11.0, 14.0)",2045160.0000000007,1,-11.550255810872212,1.0,1.0,9.633578414633365e-06,4.889592990279488e-07,4.889590599467527e-07
30,"(1.0, 1.0, 2.0, 14.0, 14.0)",865260.0000000001,1,-11.455154401684077,1.0,1.0,1.0594724158103361e-05,1.1557219795206064e-06,1.1557206438273124e-06
31,"(1.0, 1.0, 3.0, 3.0, 6.0)",872100.0000000003,1,-11.357983213193975,1.0,1.0,1.1675905328788762e-05,1.146657493406719e-06,1.1466561785833118e-06
32,"(1.0, 1.0, 3.0, 3.0, 7.0)",872100.0000000003,1,-11.138729780116694,2.0,4.0,1.453821613492892e-05,2.293314986813438e-06,4.586624714333247e-06
33,"(1.0, 1.0, 3.0, 3.0, 9.0)",755820.0000000002,2,-11.65304249788745,2.0,2.0,8.692564978218456e-06,2.6461326770924285e-06,2.6461256750742835e-06
34,"(1.0, 1.0, 3.0, 4.0, 8.0)",2667600.000000002,1,-11.256224891165282,1.0,1.0,1.2926580131358879e-05,3.7486879592142726e-07,3.748686553948131e-07
35,"(1.0, 1.0, 3.0, 4.0, 9.0)",2667600.000000002,4,-11.89165031164978,4.0,4.0,6.847339935802302e-06,1.499475183685709e-06,1.4994729352598826e-06
36,"(1.0, 1.0, 3.0, 6.0, 9.0)",2667600.000000002,3,-11.874970082547716,3.0,3.0,6.962513021023151e-06,1.1246063877642816e-06,1.1246051230247542e-06
37,"(1.0, 1.0, 3.0, 7.0, 7.0)",1487700.0000000007,1,-11.141403931699678,1.0,1.0,1.449939067695491e-05,6.721785306177317e-07,6.721780787937547e-07
38,"(1.0, 1.0, 3.0, 7.0, 9.0)",2667600.000000002,7,-11.655716649470437,7.0,7.0,8.66935079477832e-06,2.6240815714499907e-06,2.624074685645897e-06
39,"(1.0, 1.0, 3.0, 7.0, 11.0)",2667600.000000002,1,-11.284942119746244,2.0,4.0,1.256064405786799e-05,7.497375918428545e-07,1.4994746215792523e-06
40,"(1.0, 1.0, 3.0, 8.0, 8.0)",1111500.0000000002,1,-10.899178526272191,1.0,1.0,1.8473403179759863e-05,8.996851102114258e-07,8.996843007781282e-07
41,"(1.0, 1.0, 3.0, 8.0, 9.0)",2223000.0000000005,4,-11.53460394675669,4.0,4.0,9.78554807671699e-06,1.7993702204228516e-06,1.7993669826896614e-06
42,"(1.0, 1.0, 3.0, 8.0, 11.0)",2223000.0000000005,1,-11.1638294170325,2.0,4.0,1.4177853591624023e-05,8.996851102114258e-07,1.7993694109895542e-06
43,"(1.0, 1.0, 3.0, 8.0, 12.0)",2045160.0000000007,1,-11.281897894015982,1.0,1.0,1.2598939754495295e-05,4.889592990279488e-07,4.889590599467527e-07
44,"(1.0, 1.0, 3.0, 8.0, 14.0)",2045160.0000000007,2,-11.068728007844364,3.0,5.0,1.559238337947847e-05,1.4668778970838462e-06,2.444794343408979e-06
45,"(1.0, 1.0, 3.0, 9.0, 9.0)",1111500.0000000002,7,-12.170029367241188,8.0,10.0,5.183503560765371e-06,7.1974808816914064e-06,8.996799298383216e-06
46,"(1.0, 1.0, 3.0, 9.0, 11.0)",2223000.0000000005,10,-11.799254837517,10.0,10.0,7.510152114121455e-06,4.498425551057129e-06,4.498405315224691e-06
47,"(1.0, 1.0, 3.0, 9.0, 12.0)",2045160.0000000007,3,-11.91732331450048,4.0,6.0,6.67378552200674e-06,1.955837196111795e-06,2.933751968868555e-06
48,"(1.0, 1.0, 3.0, 9.0, 13.0)",2045160.0000000007,3,-11.794496194705124,3.0,3.0,7.545975413036777e-06,1.4668778970838462e-06,1.4668757453530811e-06
49,"(1.0, 1.0, 3.0, 9.0, 14.0)",2045160.0000000007,78,-11.704153428328862,88.0,110.0,8.259442816560282e-06,4.302841831445949e-05,5.378367144829172e-05
50,"(1.0, 1.0, 3.0, 11.0, 14.0)",2045160.0000000007,2,-11.333378898604671,2.0,2.0,1.1966746275582103e-05,9.779185980558975e-07,9.77917641731113e-07
51,"(1.0, 1.0, 4.0, 4.0, 9.0)",2148900.0000000014,5,-12.130258125412109,5.0,5.0,5.393812334324646e-06,2.3267718367536863e-06,2.326766422886506e-06
52,"(1.0, 1.0, 4.0, 6.0, 9.0)",4297800.000000003,12,-12.113577896310044,14.0,18.0,5.484536909629909e-06,3.257480571455161e-06,4.188178694976963e-06
53,"(1.0, 1.0, 4.0, 6.0, 11.0)",4297800.000000003,1,-11.742803366585854,1.0,1.0,7.94630619695232e-06,2.3267718367536863e-07,2.3267712953669684e-07
54,"(1.0, 1.0, 4.0, 6.0, 14.0)",3801900.0000000014,1,-11.647701957397716,1.0,1.0,8.739112156356636e-06,2.6302638154606895e-07,2.630263123631916e-07
55,"(1.0, 1.0, 4.0, 7.0, 8.0)",4297800.000000003,1,-11.258899042748263,1.0,1.0,1.2892058675013791e-05,2.3267718367536863e-07,2.3267712953669684e-07
56,"(1.0, 1.0, 4.0, 7.0, 9.0)",4297800.000000003,11,-11.894324463232763,16.0,28.0,6.829053572025352e-06,3.722834938805898e-06,6.51494728341034e-06
57,"(1.0, 1.0, 4.0, 7.0, 11.0)",4297800.000000003,1,-11.523549933508573,1.0,1.0,9.89431771776812e-06,2.3267718367536863e-07,2.3267712953669684e-07
58,"(1.0, 1.0, 4.0, 8.0, 9.0)",3705000.000000002,9,-11.773211760519018,12.0,18.0,7.70830868763324e-06,3.238866396761132e-06,4.858289104886162e-06
59,"(1.0, 1.0, 4.0, 8.0, 11.0)",3705000.000000002,2,-11.40243723079483,2.0,2.0,1.1168232086288315e-05,5.398110661268554e-07,5.398107747308682e-07
60,"(1.0, 1.0, 4.0, 8.0, 12.0)",3408600.000000002,2,-11.52050570777831,2.0,2.0,9.924484147762324e-06,5.867511588335383e-07,5.86750814556616e-07
61,"(1.0, 1.0, 4.0, 8.0, 14.0)",3408600.000000002,1,-11.307335821606692,1.0,1.0,1.228249080405781e-05,2.9337557941676917e-07,2.933754933475386e-07
62,"(1.0, 1.0, 4.0, 9.0, 9.0)",1852500.000000001,9,-12.408637181003517,10.0,12.0,4.08316889525013e-06,5.398110661268553e-06,6.4777036539235525e-06
63,"(1.0, 1.0, 4.0, 9.0, 11.0)",3705000.000000002,8,-12.037862651279328,10.0,14.0,5.915925233096559e-06,2.6990553306342766e-06,3.778670177988309e-06
64,"(1.0, 1.0, 4.0, 9.0, 12.0)",3408600.000000002,5,-12.155931128262807,7.0,11.0,5.2570993995815805e-06,2.0536290559173843e-06,3.2271271561921615e-06
65,"(1.0, 1.0, 4.0, 9.0, 13.0)",3408600.000000002,6,-12.033104008467452,7.0,9.0,5.94414409667822e-06,2.0536290559173843e-06,2.6403759973586234e-06
66,"(1.0, 1.0, 4.0, 9.0, 14.0)",3408600.000000002,100,-11.94276124209119,107.0,121.0,6.5061593197201245e-06,3.13911869975943e-05,3.5497459702807954e-05
67,"(1.0, 1.0, 4.0, 11.0, 11.0)",1852500.000000001,1,-11.66708812155514,2.0,4.0,8.571325914120574e-06,1.0796221322537108e-06,2.159243098923473e-06
68,"(1.0, 1.0, 4.0, 11.0, 14.0)",3408600.000000002,2,-11.571986712367,2.0,2.0,9.426490325896953e-06,5.867511588335383e-07,5.86750814556616e-07
69,"(1.0, 1.0, 6.0, 6.0, 9.0)",2148900.0000000014,5,-12.096897667207982,6.0,8.0,5.5767874832558575e-06,2.7921262041044236e-06,3.7228271428371584e-06
70,"(1.0, 1.0, 6.0, 7.0, 8.0)",4297800.000000003,1,-11.2422188136462,1.0,1.0,1.310890465993208e-05,2.3267718367536863e-07,2.3267712953669684e-07
71,"(1.0, 1.0, 6.0, 7.0, 9.0)",4297800.000000003,7,-11.8776442341307,8.0,10.0,6.943919078397553e-06,1.861417469402949e-06,2.326768371878691e-06
72,"(1.0, 1.0, 6.0, 8.0, 8.0)",1852500.000000001,1,-11.121106110932455,1.0,1.0,1.479670390776299e-05,5.398110661268554e-07,5.398107747308682e-07
73,"(1.0, 1.0, 6.0, 8.0, 9.0)",3705000.000000002,14,-11.756531531416956,14.0,14.0,7.837963371307898e-06,3.778677462887987e-06,3.7786631844846187e-06
74,"(1.0, 1.0, 6.0, 8.0, 14.0)",3408600.000000002,7,-11.290655592504628,7.0,7.0,1.2489083783720398e-05,2.0536290559173843e-06,2.053624838525085e-06
75,"(1.0, 1.0, 6.0, 9.0, 9.0)",1852500.000000001,8,-12.391956951901456,9.0,11.0,4.151848289518958e-06,4.858299595141698e-06,5.937898124320453e-06
76,"(1.0, 1.0, 6.0, 9.0, 11.0)",3705000.000000002,11,-12.021182422177263,12.0,14.0,6.015431810456481e-06,3.238866396761132e-06,3.778666972632451e-06
77,"(1.0, 1.0, 6.0, 9.0, 12.0)",3408600.000000002,3,-12.139250899160746,3.0,3.0,5.3455244468026965e-06,8.801267382503076e-07,8.801259636272322e-07
78,"(1.0, 1.0, 6.0, 9.0, 13.0)",3408600.000000002,5,-12.01642377936539,5.0,5.0,6.044125318733824e-06,1.466877897083846e-06,1.466875745353081e-06
79,"(1.0, 1.0, 6.0, 9.0, 14.0)",3408600.000000002,119,-11.926081012989126,135.0,169.0,6.615593705746811e-06,3.960570322126384e-05,4.957890430970634e-05
80,"(1.0, 1.0, 6.0, 11.0, 14.0)",3408600.000000002,2,-11.555306483264935,2.0,2.0,9.585045032369375e-06,5.867511588335383e-07,5.86750814556616e-07
81,"(1.0, 1.0, 6.0, 14.0, 14.0)",1442100.0000000007,2,-11.460205074076798,2.0,2.0,1.0541348582028171e-05,1.3868663754247272e-06,1.3868644520263838e-06
82,"(1.0, 1.0, 7.0, 7.0, 8.0)",2148900.0000000014,1,-11.02296538056892,2.0,4.0,1.6322510663765367e-05,9.307087347014745e-07,1.8614166031842003e-06
83,"(1.0, 1.0, 7.0, 7.0, 9.0)",2148900.0000000014,2,-11.658390801053418,2.0,2.0,8.646198606654241e-06,9.307087347014745e-07,9.307078684827257e-07
84,"(1.0, 1.0, 7.0, 7.0, 11.0)",2148900.0000000014,1,-11.287616271329227,1.0,1.0,1.252709986279831e-05,4.6535436735073727e-07,4.653541507960501e-07
85,"(1.0, 1.0, 7.0, 8.0, 9.0)",3705000.000000002,19,-11.537278098339671,22.0,28.0,9.759414995321113e-06,5.937921727395409e-06,7.557319666861534e-06
86,"(1.0, 1.0, 7.0, 8.0, 11.0)",3705000.000000002,1,-11.166503568615484,1.0,1.0,1.4139990510371521e-05,2.699055330634277e-07,2.699054602144309e-07
87,"(1.0, 1.0, 7.0, 8.0, 14.0)",3408600.000000002,6,-11.071402159427349,8.0,12.0,1.555074268436179e-05,2.3470046353341534e-06,3.520501444570472e-06
88,"(1.0, 1.0, 7.0, 9.0, 9.0)",1852500.000000001,10,-12.172703518824171,12.0,16.0,5.16966060384488e-06,6.477732793522264e-06,8.636935097007542e-06
89,"(1.0, 1.0, 7.0, 9.0, 11.0)",3705000.000000002,9,-11.801928989099984,11.0,15.0,7.490095657911199e-06,2.9689608636977043e-06,4.048574181222805e-06
90,"(1.0, 1.0, 7.0, 9.0, 12.0)",3408600.000000002,6,-11.919997466083464,6.0,6.0,6.6559626490416256e-06,1.7602534765006152e-06,1.7602503780083137e-06
91,"(1.0, 1.0, 7.0, 9.0, 13.0)",3408600.000000002,7,-11.797170346288109,7.0,7.0,7.525823287868679e-06,2.0536290559173843e-06,2.053624838525085e-06
92,"(1.0, 1.0, 7.0, 9.0, 14.0)",3408600.000000002,130,-11.706827579911844,151.0,197.0,8.237385320166867e-06,4.429971249193215e-05,5.779302668057666e-05
93,"(1.0, 1.0, 7.0, 11.0, 11.0)",1852500.000000001,1,-11.431154459375794,1.0,1.0,1.085207274979241e-05,5.398110661268554e-07,5.398107747308682e-07
94,"(1.0, 1.0, 7.0, 11.0, 14.0)",3408600.000000002,5,-11.336053050187656,6.0,8.0,1.1934788131591363e-05,1.7602534765006152e-06,2.347001536841852e-06
95,"(1.0, 1.0, 8.0, 8.0, 9.0)",1482000.0000000002,10,-11.416165395625931,10.0,10.0,1.1015960352517818e-05,6.7476383265856935e-06,6.747592795962707e-06
96,"(1.0, 1.0, 8.0, 8.0, 11.0)",1482000.0000000002,1,-11.04539086590174,1.0,1.0,1.5960544245931647e-05,6.747638326585694e-07,6.747633773523395e-07
97,"(1.0, 1.0, 8.0, 8.0, 14.0)",1420250.0000000002,10,-10.950289456713602,14.0,28.0,1.7552933751179283e-05,9.857419468403448e-06,1.971474176808832e-05
98,"(1.0, 1.0, 8.0, 9.0, 9.0)",1482000.0000000002,12,-12.05159081611043,13.0,15.0,5.835265359166627e-06,8.771929824561403e-06,1.0121380543125694e-05
99,"(1.0, 1.0, 8.0, 9.0, 11.0)",2964000.0000000005,11,-11.68081628638624,11.0,11.0,8.454461342577761e-06,3.7112010796221317e-06,3.7111873066086783e-06
100,"(1.0, 1.0, 8.0, 9.0, 12.0)",2840500.0000000005,16,-11.79888476336972,16.0,16.0,7.512931941600438e-06,5.632811124801971e-06,5.632779396240803e-06
101,"(1.0, 1.0, 8.0, 9.0, 13.0)",2840500.0000000005,23,-11.676057643574364,24.0,26.0,8.494788980585748e-06,8.449216687202955e-06,9.153246688540575e-06
102,"(1.0, 1.0, 8.0, 9.0, 14.0)",2840500.0000000005,336,-11.5857148771981,359.0,409.0,9.297966132076048e-06,0.00012638619961274423,0.00014397276090629782
103,"(1.0, 1.0, 8.0, 11.0, 13.0)",2840500.0000000005,3,-11.305283113850171,3.0,3.0,1.2307729062723345e-05,1.0561520859003694e-06,1.056150970443141e-06
104,"(1.0, 1.0, 8.0, 11.0, 14.0)",2840500.0000000005,12,-11.214940347473911,15.0,21.0,1.3471417388884745e-05,5.280760429501847e-06,7.393036714871873e-06
105,"(1.0, 1.0, 8.0, 12.0, 14.0)",2499640.000000001,3,-11.333008824457393,3.0,3.0,1.1971175678558951e-05,1.2001728248867832e-06,1.2001713844719737e-06
106,"(1.0, 1.0, 8.0, 13.0, 14.0)",2499640.000000001,9,-11.210181704662036,10.0,12.0,1.3535675822615757e-05,4.000576082955944e-06,4.800675294938137e-06
107,"(1.0, 1.0, 8.0, 14.0, 14.0)",1249820.0000000005,2,-11.119838938285774,2.0,2.0,1.4815465770965341e-05,1.6002304331823777e-06,1.6002278724449384e-06
108,"(1.0, 1.0, 9.0, 9.0, 9.0)",494000.00000000006,1,-12.687016236594928,1.0,1.0,3.090998943556242e-06,2.024291497975708e-06,2.0242874002196393e-06
109,"(1.0, 1.0, 9.0, 9.0, 11.0)",1482000.0000000002,13,-12.316241706870738,14.0,16.0,4.478413485891091e-06,9.446693657219972e-06,1.0796132082516056e-05
110,"(1.0, 1.0, 9.0, 9.0, 12.0)",1420250.0000000002,2,-12.43431018385422,3.0,5.0,3.9796758613585e-06,2.112304171800739e-06,3.5205024911723177e-06
111,"(1.0, 1.0, 9.0, 9.0, 13.0)",1420250.0000000002,1,-12.311483064058862,1.0,1.0,4.499775442684194e-06,7.041013906002463e-07,7.041008948414781e-07
112,"(1.0, 1.0, 9.0, 9.0, 14.0)",1420250.0000000002,80,-12.2211402976826,90.0,114.0,4.925226484571267e-06,6.336912515402217e-05,8.026354288240529e-05
113,"(1.0, 1.0, 9.0, 11.0, 11.0)",1482000.0000000002,3,-11.945467177146549,3.0,3.0,6.488577872995392e-06,2.024291497975708e-06,2.0242874002196393e-06
114,"(1.0, 1.0, 9.0, 11.0, 12.0)",2840500.0000000005,4,-12.06353565413003,4.0,4.0,5.765978692466952e-06,1.4082027812004926e-06,1.4082007981654197e-06
115,"(1.0, 1.0, 9.0, 11.0, 13.0)",2840500.0000000005,10,-11.940708534334671,10.0,10.0,6.519528280010808e-06,3.5205069530012317e-06,3.5204945590320257e-06
116,"(1.0, 1.0, 9.0, 11.0, 14.0)",2840500.0000000005,118,-11.850365767958412,140.0,186.0,7.135945728986482e-06,4.928709734201724e-05,6.54790001078585e-05
117,"(1.0, 1.0, 9.0, 12.0, 12.0)",1249820.0000000005,3,-12.181604131113511,3.0,3.0,5.1238516255388565e-06,2.4003456497735664e-06,2.400339888114328e-06
118,"(1.0, 1.0, 9.0, 12.0, 13.0)",2499640.000000001,4,-12.058777011318156,4.0,4.0,5.793482313578854e-06,1.6002304331823777e-06,1.6002278724449384e-06
119,"(1.0, 1.0, 9.0, 12.0, 14.0)",2499640.000000001,61,-11.968434244941893,67.0,79.0,6.341252556308162e-06,2.6803859755804826e-05,3.1603832608454156e-05
120,"(1.0, 1.0, 9.0, 13.0, 13.0)",1249820.0000000005,1,-11.935949891522798,1.0,1.0,6.550626319945644e-06,8.001152165911889e-07,8.001145764068291e-07
121,"(1.0, 1.0, 9.0, 13.0, 14.0)",2499640.000000001,69,-11.845607125146536,73.0,81.0,7.169984069756216e-06,2.9204205405578394e-05,3.2403813386329774e-05
122,"(1.0, 1.0, 9.0, 14.0, 14.0)",1249820.0000000005,65,-11.755264358770273,72.0,90.0,7.847901719569402e-06,5.76082955945656e-05,7.200705077748568e-05
123,"(1.0, 1.0, 11.0, 12.0, 14.0)",2499640.000000001,2,-11.597659715217702,2.0,2.0,9.187564112506175e-06,8.001152165911889e-07,8.001145764068291e-07
124,"(1.0, 1.0, 11.0, 14.0, 14.0)",1249820.0000000005,1,-11.384489829046082,1.0,1.0,1.1370482338771462e-05,8.001152165911889e-07,8.001145764068291e-07
125,"(1.0, 2.0, 2.0, 2.0, 9.0)",503880.0000000002,2,-12.056489891173245,2.0,2.0,5.806747867863063e-06,3.969199015638643e-06,3.969183261097817e-06
126,"(1.0, 2.0, 2.0, 3.0, 9.0)",1511640.0000000005,6,-11.839612978905702,6.0,6.0,7.213091068573538e-06,3.969199015638643e-06,3.969183261097817e-06
127,"(1.0, 2.0, 2.0, 4.0, 9.0)",2667600.000000002,8,-12.07822079266803,10.0,16.0,5.6819231904718145e-06,3.7486879592142725e-06,5.997886682081421e-06
128,"(1.0, 2.0, 2.0, 4.0, 12.0)",2359800.000000001,1,-11.82551473992732,1.0,1.0,7.315503169081686e-06,4.237647258242222e-07,4.2376454624767937e-07
129,"(1.0, 2.0, 2.0, 4.0, 14.0)",2359800.000000001,2,-11.6123448537557,3.0,5.0,9.0536292933231e-06,1.2712941774726666e-06,2.1188220129322256e-06
130,"(1.0, 2.0, 2.0, 6.0, 8.0)",2667600.000000002,1,-11.426115143081468,2.0,4.0,1.0906897801192944e-05,7.497375918428545e-07,1.4994746215792523e-06
131,"(1.0, 2.0, 2.0, 6.0, 9.0)",2667600.000000002,4,-12.061540563565966,6.0,10.0,5.7774938251956546e-06,2.2492127755285632e-06,3.7486829002561627e-06
132,"(1.0, 2.0, 2.0, 6.0, 11.0)",2667600.000000002,1,-11.690766033841776,1.0,1.0,8.370758688011806e-06,3.7486879592142726e-07,3.748686553948131e-07
133,"(1.0, 2.0, 2.0, 7.0, 9.0)",2667600.000000002,3,-11.842287130488684,3.0,3.0,7.193827937420014e-06,1.1246063877642816e-06,1.1246051230247542e-06
134,"(1.0, 2.0, 2.0, 8.0, 9.0)",2223000.0000000005,8,-11.72117442777494,8.0,8.0,8.120048525392861e-06,3.5987404408457032e-06,3.5987274899129427e-06
135,"(1.0, 2.0, 2.0, 8.0, 14.0)",2045160.0000000007,1,-11.255298488862614,1.0,1.0,1.2938560893604205e-05,4.889592990279488e-07,4.889590599467527e-07
136,"(1.0, 2.0, 2.0, 9.0, 9.0)",1111500.0000000002,4,-12.35659984825944,4.0,4.0,4.3012716421176224e-06,3.5987404408457032e-06,3.5987274899129427e-06
137,"(1.0, 2.0, 2.0, 9.0, 11.0)",2223000.0000000005,4,-11.985825318535252,5.0,7.0,6.231924785576993e-06,2.2492127755285645e-06,3.1488928267818805e-06
138,"(1.0, 2.0, 2.0, 9.0, 12.0)",2045160.0000000007,3,-12.103893795518731,3.0,3.0,5.537907724933488e-06,1.4668778970838462e-06,1.4668757453530811e-06
139,"(1.0, 2.0, 2.0, 9.0, 13.0)",2045160.0000000007,2,-11.981066675723376,2.0,2.0,6.261650961694219e-06,9.779185980558975e-07,9.77917641731113e-07
140,"(1.0, 2.0, 2.0, 9.0, 14.0)",2045160.0000000007,40,-11.890723909347113,44.0,52.0,6.853686266459764e-06,2.1514209157229745e-05,2.5425420688257675e-05
141,"(1.0, 2.0, 2.0, 11.0, 11.0)",1111500.0000000002,1,-11.61505078881106,1.0,1.0,9.029163876283021e-06,8.996851102114258e-07,8.996843007781282e-07
142,"(1.0, 2.0, 2.0, 11.0, 14.0)",2045160.0000000007,1,-11.519949379622922,1.0,1.0,9.930006953825245e-06,4.889592990279488e-07,4.889590599467527e-07
143,"(1.0, 2.0, 2.0, 12.0, 12.0)",865260.0000000001,1,-11.851187742778023,2.0,4.0,7.130082571297247e-06,2.3114439590412127e-06,4.6228825753092494e-06
144,"(1.0, 2.0, 3.0, 3.0, 9.0)",1511640.0000000005,2,-11.62273606663816,2.0,2.0,8.960038208561373e-06,1.3230663385462142e-06,1.323064588041678e-06
145,"(1.0, 2.0, 3.0, 4.0, 9.0)",5335200.000000004,15,-11.861343880400488,16.0,18.0,7.058034953495524e-06,2.998950367371418e-06,3.3738101695895393e-06
146,"(1.0, 2.0, 3.0, 4.0, 11.0)",5335200.000000004,1,-11.4905693506763,1.0,1.0,1.0226078849208079e-05,1.8743439796071363e-07,1.874343628290601e-07
147,"(1.0, 2.0, 3.0, 4.0, 14.0)",4719600.000000002,1,-11.39546794148816,1.0,1.0,1.1246338583989027e-05,2.118823629121111e-07,2.118823180179754e-07
148,"(1.0, 2.0, 3.0, 6.0, 9.0)",5335200.000000004,10,-11.844663651298426,11.0,13.0,7.1767519543764405e-06,2.0617783775678497e-06,2.436642922559199e-06
149,"(1.0, 2.0, 3.0, 6.0, 13.0)",4719600.000000002,1,-11.46913047876236,1.0,1.0,1.0447681410523039e-05,2.118823629121111e-07,2.118823180179754e-07
150,"(1.0, 2.0, 3.0, 7.0, 7.0)",2975400.0000000014,2,-11.111097500450388,2.0,2.0,1.4945541942097821e-05,6.721785306177317e-07,6.721780787937547e-07
151,"(1.0, 2.0, 3.0, 7.0, 8.0)",5335200.000000004,2,-10.989984797736644,2.0,2.0,1.6869812131154814e-05,3.7486879592142726e-07,3.748686553948131e-07
152,"(1.0, 2.0, 3.0, 7.0, 9.0)",5335200.000000004,10,-11.625410218221145,14.0,28.0,8.936109716669137e-06,2.6240815714499907e-06,5.2481562570958876e-06
