,label,n_lambdas,n_nonzeros,log_lambda,sum_counts,sum_counts_2,mean_lambda,mean_count,var_count
15,"(1.0, 1.0, 3.0, 7.0)",148763.99999999997,1,-6.459087340692719,1.0,1.0,0.0015662244876575107,6.7220564114974065e-06,6.722011225455007e-06
16,"(1.0, 1.0, 3.0, 8.0)",148763.99999999997,2,-6.337974637978974,2.0,2.0,0.0017678792086871465,1.3444112822994813e-05,1.3443932078825216e-05
17,"(1.0, 1.0, 3.0, 9.0)",148763.99999999997,73,-6.973400058463472,80.0,96.0,0.0009364634562510178,0.0005377645129197925,0.0006450282248323952
18,"(1.0, 1.0, 3.0, 11.0)",148763.99999999997,6,-6.602625528739283,6.0,6.0,0.0013568010368497957,4.033233846898444e-05,4.0330711771458066e-05
19,"(1.0, 1.0, 3.0, 12.0)",106260.0,2,-6.720694005722764,3.0,5.0,0.0012057011600265254,2.8232636928289102e-05,4.705359779869391e-05
20,"(1.0, 1.0, 3.0, 13.0)",106260.0,1,-6.597866885927408,1.0,1.0,0.0013632729549112551,9.410878976096367e-06,9.410790411453265e-06
21,"(1.0, 1.0, 4.0, 9.0)",198352.0,5,-7.212007872225802,8.0,20.0,0.0007376745113179758,4.0332338468984434e-05,0.00010082921947493469
22,"(1.0, 1.0, 6.0, 9.0)",198352.0,7,-7.195327643123739,7.0,7.0,0.0007500822857462668,3.5290796160361375e-05,3.528955072006774e-05
23,"(1.0, 1.0, 7.0, 9.0)",198352.0,6,-6.976074210046456,6.0,6.0,0.0009339625564000706,3.0249253851738324e-05,3.0248338834379736e-05
24,"(1.0, 1.0, 8.0, 9.0)",191268.0,23,-6.854961507332714,23.0,23.0,0.0010542122142538186,0.00012025012025012025,0.00012023566015870009
25,"(1.0, 1.0, 9.0, 9.0)",95633.99999999996,869,-7.490386927817212,947.0,1117.0,0.0005584268477908634,0.009902335989292516,0.011581890204510326
26,"(1.0, 1.0, 9.0, 11.0)",191268.0,32,-7.119612398093022,35.0,41.0,0.0008090802914196307,0.00018298931342409602,0.0002143254249222565
27,"(1.0, 1.0, 9.0, 12.0)",141680.0,3,-7.237680875076505,3.0,3.0,0.0007189772261555544,2.1174477696216826e-05,2.1174029337711118e-05
28,"(1.0, 1.0, 9.0, 13.0)",141680.0,4,-7.114853755281146,4.0,4.0,0.0008129395907634512,2.8232636928289102e-05,2.8231839846501176e-05
29,"(1.0, 1.0, 9.0, 14.0)",141680.0,4,-7.0245109889048845,4.0,4.0,0.0008898025365453069,2.8232636928289102e-05,2.8231839846501176e-05
30,"(1.0, 2.0, 2.0, 9.0)",148763.99999999997,3,-7.159970539481725,3.0,3.0,0.0007770774459846624,2.016616923449222e-05,2.0165762560110625e-05
31,"(1.0, 2.0, 3.0, 3.0)",106260.0,1,-6.426106757860444,1.0,1.0,0.0016187407321259027,9.410878976096367e-06,9.410790411453265e-06
32,"(1.0, 2.0, 3.0, 6.0)",297527.99999999994,2,-6.64803434252071,2.0,2.0,0.0012965682112619694,6.7220564114974065e-06,6.722011225455007e-06
33,"(1.0, 2.0, 3.0, 7.0)",297527.99999999994,2,-6.428780909443427,2.0,2.0,0.0016144177567565263,6.7220564114974065e-06,6.722011225455007e-06
34,"(1.0, 2.0, 3.0, 8.0)",297527.99999999994,7,-6.307668206729684,7.0,7.0,0.0018222774632861642,2.352719744024092e-05,2.3526643911221528e-05
35,"(1.0, 2.0, 3.0, 9.0)",297527.99999999994,139,-6.943093627214182,152.0,178.0,0.0009652787606369149,0.0005108762872738029,0.0005980020260423706
36,"(1.0, 2.0, 3.0, 11.0)",297527.99999999994,7,-6.572319097489993,7.0,7.0,0.001398550273947039,2.352719744024092e-05,2.3526643911221528e-05
37,"(1.0, 2.0, 3.0, 13.0)",212520.0,2,-6.567560454678118,2.0,2.0,0.001405221335165294,9.410878976096367e-06,9.410790411453265e-06
38,"(1.0, 2.0, 3.0, 14.0)",212520.0,1,-6.477217688301854,1.0,1.0,0.0015380841610425336,4.7054394880481834e-06,4.7054173468874075e-06
39,"(1.0, 2.0, 4.0, 9.0)",396704.0,10,-7.181701440976512,10.0,10.0,0.0007603730111253699,2.520771154311527e-05,2.5207076114394028e-05
40,"(1.0, 2.0, 6.0, 9.0)",396704.0,13,-7.165021211874448,13.0,13.0,0.0007731625770635343,3.277002500604985e-05,3.2768951131510956e-05
41,"(1.0, 2.0, 7.0, 9.0)",396704.0,10,-6.945767778797165,11.0,13.0,0.0009627009072327232,2.7728482697426798e-05,3.276925613729715e-05
42,"(1.0, 2.0, 8.0, 9.0)",382535.9999999999,59,-6.824655076083424,71.0,99.0,0.001086650688641987,0.00018560344647301175,0.0002587647232033075
43,"(1.0, 2.0, 9.0, 9.0)",191268.0,1785,-7.4600804965679215,1952.0,2312.0,0.0005756098350061574,0.010205575422966727,0.011983597448472138
44,"(1.0, 2.0, 9.0, 11.0)",382535.9999999999,61,-7.089305966843732,66.0,82.0,0.0008339759717734806,0.00017253278122843346,0.00021432914245048557
45,"(1.0, 2.0, 9.0, 12.0)",283360.0,4,-7.207374443827213,4.0,4.0,0.0007411004040328214,1.4116318464144551e-05,1.411611919369757e-05
46,"(1.0, 2.0, 9.0, 13.0)",283360.0,4,-7.084547324031856,4.0,4.0,0.0008379540230926892,1.4116318464144551e-05,1.411611919369757e-05
47,"(1.0, 2.0, 9.0, 14.0)",283360.0,7,-6.994204557655593,7.0,7.0,0.0009171820682961167,2.4703557312252964e-05,2.4702947046509084e-05
48,"(1.0, 2.0, 11.0, 11.0)",191268.0,1,-6.718531437119541,1.0,1.0,0.0012083113928866105,5.228266097831315e-06,5.228238763064925e-06
49,"(1.0, 3.0, 3.0, 3.0)",35420.0,1,-6.209229845592901,1.0,1.0,0.002010785483188279,2.8232636928289102e-05,2.8231839846501176e-05
50,"(1.0, 3.0, 3.0, 6.0)",148763.99999999997,2,-6.431157430253167,2.0,2.0,0.0016105856147482086,1.3444112822994813e-05,1.3443932078825216e-05
51,"(1.0, 3.0, 3.0, 7.0)",148763.99999999997,2,-6.2119039971758845,2.0,2.0,0.0020054155212515666,1.3444112822994813e-05,1.3443932078825216e-05
52,"(1.0, 3.0, 3.0, 8.0)",148763.99999999997,4,-6.090791294462143,4.0,4.0,0.0022636170183379183,2.6888225645989626e-05,2.6887502669311237e-05
53,"(1.0, 3.0, 3.0, 9.0)",148763.99999999997,155,-6.726216714946641,170.0,202.0,0.0011990607764404567,0.0011427495899545591,0.0013565495184971348
54,"(1.0, 3.0, 3.0, 11.0)",148763.99999999997,8,-6.355442185222451,8.0,8.0,0.0017372668349850174,5.377645129197925e-05,5.3773559385265696e-05
55,"(1.0, 3.0, 3.0, 13.0)",106260.0,1,-6.350683542410575,1.0,1.0,0.0017455535684865033,9.410878976096367e-06,9.410790411453265e-06
56,"(1.0, 3.0, 3.0, 14.0)",106260.0,1,-6.2603407760343135,1.0,1.0,0.0019105946008317258,9.410878976096367e-06,9.410790411453265e-06
57,"(1.0, 3.0, 4.0, 4.0)",191268.0,1,-6.68644547311756,1.0,1.0,0.0012477099185429076,5.228266097831315e-06,5.228238763064925e-06
58,"(1.0, 3.0, 4.0, 6.0)",382535.9999999999,1,-6.6697652440154975,1.0,1.0,0.0012686965501584719,2.6141330489156584e-06,2.614126215224061e-06
59,"(1.0, 3.0, 4.0, 7.0)",382535.9999999999,1,-6.450511810938215,1.0,1.0,0.001579713447176091,2.6141330489156584e-06,2.614126215224061e-06
60,"(1.0, 3.0, 4.0, 9.0)",396704.0,173,-6.96482452870897,192.0,236.0,0.0009445286587501115,0.0004839880616278132,0.0005946677479737221
61,"(1.0, 3.0, 4.0, 11.0)",396704.0,9,-6.594049998984779,11.0,15.0,0.0013684863568055622,2.7728482697426798e-05,3.7810798445920206e-05
62,"(1.0, 3.0, 6.0, 7.0)",382535.9999999999,1,-6.433831581836152,1.0,1.0,0.001606284418265873,2.6141330489156584e-06,2.614126215224061e-06
63,"(1.0, 3.0, 6.0, 8.0)",396704.0,8,-6.312718879122407,11.0,17.0,0.0018130969402333412,2.7728482697426798e-05,4.285234075454326e-05
64,"(1.0, 3.0, 6.0, 9.0)",396704.0,178,-6.948144299606906,201.0,259.0,0.0009604157449365246,0.000506675002016617,0.0006526230094090169
65,"(1.0, 3.0, 6.0, 11.0)",396704.0,5,-6.577369769882717,6.0,8.0,0.0013915044627085303,1.5124626925869162e-05,2.016594048015257e-05
66,"(1.0, 3.0, 7.0, 7.0)",191268.0,2,-6.21457814875887,2.0,2.0,0.0020000599002236354,1.045653219566263e-05,1.0456422856597071e-05
67,"(1.0, 3.0, 7.0, 8.0)",396704.0,5,-6.093465446045126,6.0,8.0,0.002257571849756088,1.5124626925869162e-05,2.016594048015257e-05
68,"(1.0, 3.0, 7.0, 9.0)",396704.0,238,-6.728890866529625,267.0,327.0,0.0011958585896417531,0.0006730458982011777,0.000823839176678784
69,"(1.0, 3.0, 7.0, 11.0)",396704.0,12,-6.358116336805434,12.0,12.0,0.0017326273262677618,3.0249253851738324e-05,3.0248338834379736e-05
70,"(1.0, 3.0, 7.0, 13.0)",283360.0,1,-6.353357693993559,1.0,1.0,0.0017408919293909165,3.529079616036138e-06,3.5290671616332016e-06
71,"(1.0, 3.0, 7.0, 14.0)",283360.0,3,-6.263014927617297,3.0,3.0,0.0019054922065839378,1.0587238848108413e-05,1.0587126758481987e-05
72,"(1.0, 3.0, 8.0, 8.0)",191268.0,7,-5.972352743331383,10.0,18.0,0.0025482390083623237,5.228266097831315e-05,9.41060562843247e-05
73,"(1.0, 3.0, 8.0, 9.0)",382535.9999999999,656,-6.6077781638158815,730.0,894.0,0.0013498279166350817,0.0019083171257084307,0.0023333932714783264
74,"(1.0, 3.0, 8.0, 11.0)",382535.9999999999,23,-6.237003634091693,26.0,34.0,0.0019557067653138208,6.796745927180712e-05,8.887590408761253e-05
75,"(1.0, 3.0, 8.0, 12.0)",283360.0,1,-6.355072111075174,1.0,1.0,0.001737909871505824,3.529079616036138e-06,3.5290671616332016e-06
76,"(1.0, 3.0, 8.0, 13.0)",283360.0,3,-6.232244991279817,3.0,3.0,0.0019650354535986855,1.0587238848108413e-05,1.0587126758481987e-05
77,"(1.0, 3.0, 8.0, 14.0)",283360.0,8,-6.1419022249035535,9.0,11.0,0.0021508283652067165,3.176171654432524e-05,3.8818866969759675e-05
78,"(1.0, 3.0, 9.0, 9.0)",191268.0,10204,-7.24320358430038,11214.0,13472.0,0.0007150174683568525,0.05862977602108037,0.06699775023370143
79,"(1.0, 3.0, 9.0, 11.0)",382535.9999999999,751,-6.872429054576191,825.0,983.0,0.0010359576083364536,0.0021566597653554184,0.0025650416057405893
80,"(1.0, 3.0, 9.0, 12.0)",283360.0,101,-6.990497531559672,117.0,153.0,0.0009205883959298915,0.0004129023150762281,0.0005397786929317338
81,"(1.0, 3.0, 9.0, 13.0)",283360.0,105,-6.867670411764316,110.0,120.0,0.0010408991086553686,0.00038819875776397513,0.00042333885564880706
82,"(1.0, 3.0, 9.0, 14.0)",283360.0,103,-6.777327645388052,111.0,127.0,0.0011393154887431262,0.0003917278373800113,0.00044803966053801107
83,"(1.0, 3.0, 11.0, 11.0)",191268.0,9,-6.501654524852,10.0,12.0,0.0015009537721315752,5.228266097831315e-05,6.273645969733681e-05
84,"(1.0, 3.0, 11.0, 12.0)",283360.0,3,-6.619723001835482,3.0,3.0,0.0013338003546982636,1.0587238848108413e-05,1.0587126758481987e-05
85,"(1.0, 3.0, 11.0, 13.0)",283360.0,3,-6.496895882040125,3.0,3.0,0.0015081132963089946,1.0587238848108413e-05,1.0587126758481987e-05
86,"(1.0, 3.0, 11.0, 14.0)",283360.0,3,-6.406553115663861,3.0,3.0,0.001650704494774596,1.0587238848108413e-05,1.0587126758481987e-05
87,"(1.0, 3.0, 12.0, 12.0)",96140.0,1,-6.737791478818963,1.0,1.0,0.001185261944254778,1.040149781568546e-05,1.0401389624528649e-05
88,"(1.0, 3.0, 13.0, 14.0)",192280.00000000003,1,-6.401794472851986,1.0,1.0,0.001658578327373271,5.200748907842729e-06,5.200721860053527e-06
89,"(1.0, 4.0, 4.0, 9.0)",243431.99999999985,6,-7.203432342471299,8.0,12.0,0.0007440276629252131,3.2863386900654e-05,4.9294000348782424e-05
90,"(1.0, 4.0, 6.0, 8.0)",486863.9999999997,1,-6.551326692884736,1.0,1.0,0.0014282195321461,2.053961681290875e-06,2.0539574625322867e-06
91,"(1.0, 4.0, 6.0, 9.0)",486863.9999999997,25,-7.186752113369236,25.0,25.0,0.0007565422981313158,5.1349042032271875e-05,5.1346405308154246e-05
92,"(1.0, 4.0, 7.0, 9.0)",486863.9999999997,37,-6.967498680291953,40.0,46.0,0.0009420062201369282,8.2158467251635e-05,9.447548732563912e-05
93,"(1.0, 4.0, 8.0, 9.0)",486863.9999999997,88,-6.84638597757821,96.0,112.0,0.0010632915167383115,0.00019718032140392402,0.00023000482822542904
94,"(1.0, 4.0, 8.0, 13.0)",360639.9999999999,1,-6.470852805042146,1.0,1.0,0.001547905108608271,2.7728482697426806e-06,2.772840581055154e-06
95,"(1.0, 4.0, 9.0, 9.0)",243431.99999999985,2646,-7.481811398062709,2912.0,3482.0,0.0005632362459348072,0.011962272831838056,0.014160693177206323
96,"(1.0, 4.0, 9.0, 11.0)",486863.9999999997,102,-7.11103686833852,112.0,134.0,0.0008160484185203384,0.000230043708304578,0.00027517794518524673
97,"(1.0, 4.0, 9.0, 12.0)",360639.9999999999,9,-7.229105345322001,10.0,12.0,0.000725169349171648,2.7728482697426805e-05,3.327341036815946e-05
98,"(1.0, 4.0, 9.0, 13.0)",360639.9999999999,19,-7.106278225526644,19.0,19.0,0.0008199409557129023,5.268411712511093e-05,5.2681341508913684e-05
99,"(1.0, 4.0, 9.0, 14.0)",360639.9999999999,11,-7.015935459150381,11.0,11.0,0.0008974658763089068,3.0501330967169488e-05,3.050040063597872e-05
100,"(1.0, 4.0, 11.0, 11.0)",243431.99999999985,1,-6.740262338614329,1.0,1.0,0.0011823369432915124,4.10792336258175e-06,4.107906487547397e-06
101,"(1.0, 4.0, 14.0, 14.0)",122360.0,1,-6.550059520238053,1.0,1.0,0.0014300304800201756,8.172605426610003e-06,8.172538635130544e-06
102,"(1.0, 6.0, 6.0, 9.0)",243431.99999999985,10,-7.1700718842671725,10.0,10.0,0.0007692674310139789,4.10792336258175e-05,4.1077546122382214e-05
103,"(1.0, 6.0, 7.0, 9.0)",486863.9999999997,22,-6.950818451189891,23.0,25.0,0.0009578508786010294,4.724111866969013e-05,5.134681030897871e-05
104,"(1.0, 6.0, 8.0, 9.0)",486863.9999999997,79,-6.829705748476147,90.0,114.0,0.0010811762085485694,0.00018485655131617875,0.00023411745972259525
105,"(1.0, 6.0, 8.0, 11.0)",486863.9999999997,1,-6.458931218751957,1.0,1.0,0.0015664690287528111,2.053961681290875e-06,2.0539574625322867e-06
106,"(1.0, 6.0, 9.0, 9.0)",243431.99999999985,2594,-7.465131168960646,2845.0,3405.0,0.0005727099476584989,0.011687041966545079,0.013850892099663075
107,"(1.0, 6.0, 9.0, 11.0)",486863.9999999997,91,-7.094356639236455,102.0,128.0,0.0008297744515392568,0.00020950409149166925,0.00026286320324088024
108,"(1.0, 6.0, 9.0, 12.0)",360639.9999999999,10,-7.212425116219938,10.0,10.0,0.0007373667852613897,2.7728482697426805e-05,2.7727713828674102e-05
109,"(1.0, 6.0, 9.0, 13.0)",360639.9999999999,11,-7.08959799642458,12.0,14.0,0.0008337324616778125,3.3274179236912164e-05,3.881876860539364e-05
110,"(1.0, 6.0, 9.0, 14.0)",360639.9999999999,7,-6.999255230048318,7.0,7.0,0.0009125613608071227,1.9409937888198765e-05,1.940956114250994e-05
111,"(1.0, 6.0, 11.0, 11.0)",243431.99999999985,1,-6.723582109512266,2.0,4.0,0.0012022239935630277,8.2158467251635e-06,1.643162595018959e-05
112,"(1.0, 7.0, 7.0, 9.0)",243431.99999999985,15,-6.731565018112608,16.0,18.0,0.0011926649545365875,6.5726773801308e-05,7.393830051767717e-05
113,"(1.0, 7.0, 8.0, 9.0)",486863.9999999997,98,-6.610452315398865,107.0,131.0,0.0013462230942440081,0.00021977389989812364,0.0002690206796820282
114,"(1.0, 7.0, 8.0, 11.0)",486863.9999999997,2,-6.239677785674676,2.0,2.0,0.0019504838954567862,4.10792336258175e-06,4.107906487547397e-06
115,"(1.0, 7.0, 9.0, 9.0)",243431.99999999985,3114,-7.245877735883364,3424.0,4098.0,0.0007131079575605669,0.014065529593479913,0.016636430817114953
116,"(1.0, 7.0, 9.0, 11.0)",486863.9999999997,138,-6.875103206159174,152.0,194.0,0.0010331910014699697,0.000312202175556213,0.00039837109597200775
117,"(1.0, 7.0, 9.0, 12.0)",360639.9999999999,19,-6.993171683142656,19.0,19.0,0.0009181298916852295,5.268411712511093e-05,5.2681341508913684e-05
118,"(1.0, 7.0, 9.0, 13.0)",360639.9999999999,12,-6.870344563347299,12.0,12.0,0.0010381193051207953,3.3274179236912164e-05,3.327307206590827e-05
119,"(1.0, 7.0, 9.0, 14.0)",360639.9999999999,13,-6.780001796971035,13.0,13.0,0.0011362728564685203,3.604702750665485e-05,3.6045728118462785e-05
120,"(1.0, 7.0, 11.0, 11.0)",243431.99999999985,1,-6.504328676434984,1.0,1.0,0.001496945356170499,4.10792336258175e-06,4.107906487547397e-06
121,"(1.0, 8.0, 8.0, 8.0)",75348.0,1,-5.853914192200623,1.0,1.0,0.0028686487118334747,1.3271752402187185e-05,1.3271576262775361e-05
122,"(1.0, 8.0, 8.0, 9.0)",226044.0,116,-6.4893396126851215,125.0,143.0,0.0015195521697710073,0.000552989683424466,0.0006323144002476152
123,"(1.0, 8.0, 8.0, 12.0)",173879.99999999994,1,-6.236633559944414,1.0,1.0,0.0019564306557656305,5.7510927076144485e-06,5.751059632547117e-06
124,"(1.0, 8.0, 8.0, 13.0)",173879.99999999994,1,-6.113806440149055,1.0,1.0,0.002212114485405242,5.7510927076144485e-06,5.751059632547117e-06
125,"(1.0, 8.0, 8.0, 14.0)",173879.99999999994,1,-6.023463673772794,1.0,1.0,0.0024212685697761133,5.7510927076144485e-06,5.751059632547117e-06
126,"(1.0, 8.0, 9.0, 9.0)",226044.0,4031,-7.12476503316962,4435.0,5335.0,0.0008049221179054623,0.019620073967900054,0.023216652386050342
127,"(1.0, 8.0, 9.0, 11.0)",452088.0,249,-6.753990503445431,277.0,341.0,0.0011662165318544195,0.0006127125692343084,0.000753902511498474
128,"(1.0, 8.0, 9.0, 12.0)",347759.9999999999,35,-6.872058980428912,39.0,47.0,0.0010363410604134495,0.00011214630779848175,0.0001351381018345867
129,"(1.0, 8.0, 9.0, 13.0)",347759.9999999999,41,-6.749231860633556,44.0,50.0,0.0011717793650415195,0.00012652403956751787,0.00014376130935777275
130,"(1.0, 8.0, 9.0, 14.0)",347759.9999999999,68,-6.658889094257294,72.0,80.0,0.0012825703940759167,0.00020703933747412016,0.00023000084301731623
131,"(1.0, 8.0, 11.0, 11.0)",226044.0,1,-6.38321597372124,2.0,4.0,0.0016896802422446183,8.847834934791456e-06,1.7695591585399878e-05
132,"(1.0, 9.0, 9.0, 9.0)",75348.0,2591,-7.760190453654119,2826.0,3326.0,0.0004263753682053912,0.037505972288580984,0.04273515053236277
133,"(1.0, 9.0, 9.0, 11.0)",226044.0,3654,-7.3894159239299295,4074.0,5000.0,0.00061775666504302,0.018023039762170196,0.021794757374709876
134,"(1.0, 9.0, 9.0, 12.0)",173879.99999999994,1799,-7.507484400913411,1988.0,2406.0,0.0005489603172664315,0.011433172302737524,0.01370641162561628
135,"(1.0, 9.0, 9.0, 13.0)",173879.99999999994,1877,-7.384657281118054,2046.0,2412.0,0.00062070335391596,0.011766735679779162,0.013733179542208263
136,"(1.0, 9.0, 9.0, 14.0)",173879.99999999994,1989,-7.294314514741791,2157.0,2527.0,0.0006793904799714817,0.012405106970324365,0.014379124593196521
137,"(1.0, 9.0, 11.0, 11.0)",226044.0,89,-7.018641394205741,97.0,113.0,0.0008950406746321241,0.00042911999433738565,0.0004997185298461771
138,"(1.0, 9.0, 11.0, 12.0)",347759.9999999999,53,-7.136709871189222,60.0,76.0,0.0007953646484383864,0.00017253278122843346,0.00021851175532875065
139,"(1.0, 9.0, 11.0, 13.0)",347759.9999999999,59,-7.013882751393865,68.0,88.0,0.0008993100035540282,0.00019553715205889124,0.0002530098443572004
140,"(1.0, 9.0, 11.0, 14.0)",347759.9999999999,67,-6.923539985017602,72.0,82.0,0.0009843392195371488,0.00020703933747412016,0.00023575193572493067
141,"(1.0, 9.0, 12.0, 13.0)",244720.0,6,-7.131951228377346,7.0,9.0,0.0007991585243965197,2.8604118993135013e-05,3.677590622412164e-05
142,"(1.0, 9.0, 12.0, 14.0)",244720.0,2,-7.041608462001083,2.0,2.0,0.0008747184787027337,8.172605426610003e-06,8.172538635130544e-06
143,"(1.0, 9.0, 13.0, 13.0)",122360.0,3,-7.0091241085819895,4.0,6.0,0.0009035996971028819,3.269042170644001e-05,4.903456389598868e-05
144,"(1.0, 9.0, 13.0, 14.0)",244720.0,3,-6.918781342205726,3.0,3.0,0.0009890345010121072,1.2258908139915005e-05,1.2258757859086222e-05
145,"(1.0, 9.0, 14.0, 14.0)",122360.0,4,-6.828438575829463,4.0,4.0,0.001082547113869709,3.269042170644001e-05,3.268935304276867e-05
146,"(1.0, 11.0, 11.0, 12.0)",173879.99999999994,1,-6.765935341465031,2.0,4.0,0.001152369131407529,1.1502185415228897e-05,2.300423853018847e-05
147,"(2.0, 2.0, 2.0, 9.0)",49587.99999999999,2,-7.129664108232435,2.0,2.0,0.0008009883877176216,4.033233846898444e-05,4.0330711771458066e-05
148,"(2.0, 2.0, 3.0, 8.0)",148763.99999999997,1,-6.277361775480394,1.0,1.0,0.0018783495709905746,6.7220564114974065e-06,6.722011225455007e-06
149,"(2.0, 2.0, 3.0, 9.0)",148763.99999999997,56,-6.912787195964892,61.0,71.0,0.000994980721903344,0.0004100454411013418,0.0004770978679525479
150,"(2.0, 2.0, 4.0, 9.0)",198352.0,3,-7.151395009727222,3.0,3.0,0.0007837699516211724,1.5124626925869162e-05,1.5124398171529515e-05
151,"(2.0, 2.0, 6.0, 9.0)",198352.0,3,-7.134714780625158,3.0,3.0,0.0007969530569259953,1.5124626925869162e-05,1.5124398171529515e-05
152,"(2.0, 2.0, 7.0, 9.0)",198352.0,9,-6.9154613475478754,10.0,12.0,0.0009923235470584608,5.041542308623054e-05,6.0495965988591684e-05
153,"(2.0, 2.0, 8.0, 9.0)",191268.0,32,-6.794348644834134,40.0,70.0,0.0011200873061045806,0.0002091306439132526,0.00036593489122196845
154,"(2.0, 2.0, 9.0, 9.0)",95633.99999999996,927,-7.429774065318631,1012.0,1190.0,0.0005933215486800896,0.010582010582010587,0.012331294364880752
155,"(2.0, 2.0, 9.0, 11.0)",191268.0,37,-7.058999535594442,41.0,49.0,0.0008596377008209574,0.00021435891001108393,0.0002561390890514333
156,"(2.0, 2.0, 9.0, 12.0)",141680.0,5,-7.177068012577923,5.0,5.0,0.0007639043197437542,3.5290796160361375e-05,3.528955072006774e-05
157,"(2.0, 2.0, 9.0, 13.0)",141680.0,3,-7.054240892782566,3.0,3.0,0.0008637381581549021,2.1174477696216826e-05,2.1174029337711118e-05
158,"(2.0, 2.0, 9.0, 14.0)",141680.0,1,-6.963898126406303,1.0,1.0,0.0009454040777069731,7.058159232072276e-06,7.05810941446053e-06
159,"(2.0, 2.0, 11.0, 11.0)",95633.99999999996,1,-6.688225005870251,1.0,1.0,0.0012454915522901206,1.0456532195662635e-05,1.0456422856597076e-05
160,"(2.0, 3.0, 3.0, 8.0)",148763.99999999997,2,-6.060484863212853,2.0,2.0,0.0023332692967702544,1.3444112822994813e-05,1.3443932078825216e-05
161,"(2.0, 3.0, 3.0, 9.0)",148763.99999999997,126,-6.695910283697351,135.0,153.0,0.0012359562911769767,0.0009074776155521499,0.001027651115336375
162,"(2.0, 3.0, 4.0, 8.0)",396704.0,1,-6.299092676975182,1.0,1.0,0.0018379716547175897,2.520771154311527e-06,2.520764800024315e-06
163,"(2.0, 3.0, 4.0, 9.0)",396704.0,149,-6.93451809745968,159.0,183.0,0.0009735921322059216,0.0004008026135355328,0.0004611404785039925
164,"(2.0, 3.0, 4.0, 11.0)",396704.0,4,-6.563743567735489,4.0,4.0,0.001410595155238728,1.0083084617246108e-05,1.008298294865071e-05
165,"(2.0, 3.0, 6.0, 8.0)",396704.0,2,-6.282412447873117,2.0,2.0,0.0018688865600687127,5.041542308623054e-06,5.041516891474205e-06
166,"(2.0, 3.0, 6.0, 9.0)",396704.0,163,-6.917837868357616,176.0,202.0,0.0009899680695281804,0.00044365572315882877,0.0005089989427702369
167,"(2.0, 3.0, 6.0, 11.0)",396704.0,2,-6.547063338633427,3.0,5.0,0.0014343215362201875,7.562313462934581e-06,1.2603798582972722e-05
168,"(2.0, 3.0, 7.0, 9.0)",396704.0,210,-6.698584435280335,232.0,278.0,0.0012326555719831334,0.0005848189078002743,0.0007004323677436838
169,"(2.0, 3.0, 7.0, 11.0)",396704.0,5,-6.327809905556144,5.0,5.0,0.0017859408682543334,1.2603855771557634e-05,1.2603696914377323e-05
170,"(2.0, 3.0, 8.0, 8.0)",191268.0,8,-5.942046312082093,10.0,14.0,0.0026266492038524237,5.228266097831315e-05,7.319299189299944e-05
