,label,n_lambdas,n_nonzeros,log_lambda,sum_counts,sum_counts_2,mean_lambda,mean_count,var_count
0,"(1.0, 1.0)",210.0,210,3.224165811376404,5570.0,163240.0,25.132600079798873,26.523809523809526,73.82086167800446
1,"(1.0, 2.0)",420.0,420,3.261939345791877,11739.0,354181.0,26.100105221402377,27.95,62.085595238095266
2,"(1.0, 3.0)",420.0,420,3.460426126489152,14193.0,505547.0,31.830537460299194,33.792857142857144,61.72613945578223
3,"(1.0, 4.0)",650.9999999999999,651,3.2236247206542625,19431.0,619637.0,25.119004741559795,29.84792626728111,60.92464623726687
4,"(1.0, 6.0)",650.9999999999999,651,3.259151709137173,20305.0,672517.0,26.02744892811925,31.190476190476197,60.20642235388766
5,"(1.0, 7.0)",650.9999999999999,651,3.4631321751603696,24691.0,986125.0,31.91678909182132,37.92780337941629,76.26667704889769
6,"(1.0, 8.0)",546.0000000000001,546,3.601924941222469,22761.0,1084477.0,36.668751742881724,41.686813186813175,248.43121804935026
7,"(1.0, 9.0)",546.0000000000001,546,2.9570648220879736,12157.0,295039.0,19.241411822398856,22.26556776556776,44.60896094137871
8,"(1.0, 11.0)",546.0000000000001,546,3.301490454174443,17037.0,565461.0,27.153079196219768,31.203296703296697,61.997131988890374
9,"(1.0, 12.0)",441.0,441,3.215778977096207,6781.0,114373.0,24.92269856287155,15.37641723356009,22.914999408682576
10,"(1.0, 13.0)",441.0,441,3.330665350408399,7386.0,135164.0,27.95693667569902,16.74829931972789,25.988800962561868
11,"(1.0, 14.0)",441.0,441,3.4072989797590854,8173.0,166853.0,30.18360752292982,18.532879818594104,34.88383955244984
12,"(2.0, 2.0)",210.0,210,3.29971288020735,5977.0,183233.0,27.104855462838664,28.461904761904762,62.458072562358325
13,"(2.0, 3.0)",420.0,419,3.498199660904625,14630.0,542950.0,33.05588655092495,34.833333333333336,79.37698412698387
14,"(2.0, 4.0)",650.9999999999999,651,3.261398255069736,20335.0,680595.0,26.0859865167147,31.23655913978495,69.73820259980482
