,label,n_lambdas,n_nonzeros,log_lambda,sum_counts,sum_counts_2,mean_lambda,mean_count,var_count
0,"(0.0, 0.0)",253.00000000000003,1,-inf,135.0,18225.0,0.0,0.533596837944664,71.7508475370651
1,"(0.0, 1.0)",506.00000000000006,2,-inf,81.0,3281.0,0.0,0.1600790513833992,6.458564420628348
2,"(0.0, 3.0)",506.00000000000006,2,-inf,97.0,4705.0,0.0,0.19169960474308298,9.261670233873362
3,"(1.0, 1.0)",253.00000000000003,212,2.8868481590109525,3858.0,80306.0,17.93668683067929,15.249011857707508,84.88265712634163
4,"(1.0, 2.0)",506.00000000000006,1001,2.9171545902602443,22796.0,630044.0,18.488604887118665,45.051383399209485,-784.4809011232794
5,"(1.0, 3.0)",506.00000000000006,424,3.134031502527785,9844.0,246912.0,22.966382184377192,19.454545454545453,109.4890406036651
6,"(1.0, 4.0)",712.9999999999999,569,2.8954236887654563,11642.0,261264.0,18.091164840992068,16.328190743338013,99.81935955968981
7,"(1.0, 6.0)",712.9999999999999,570,2.912103917867519,11789.0,266811.0,18.395460419933794,16.534361851332402,100.82385432628655
8,"(1.0, 7.0)",712.9999999999999,570,3.1313573509448016,14519.0,397107.0,22.90504864124928,20.3632538569425,142.29020652321447
9,"(1.0, 8.0)",551.9999999999999,463,3.252470053658545,11891.0,347261.0,25.854122181038882,21.54166666666667,165.05261171497574
10,"(1.0, 9.0)",551.9999999999999,462,2.6170446331740447,6977.0,119067.0,13.695189409445856,12.639492753623191,55.944309887628606
11,"(1.0, 11.0)",551.9999999999999,463,2.987819162898236,9790.0,231442.0,19.842362311690394,17.735507246376816,104.73076822096192
12,"(1.0, 12.0)",483.0,420,2.869750685914754,4673.0,64567.0,17.63262159086941,9.674948240165632,40.07446557703105
13,"(1.0, 13.0)",483.0,420,2.992577805710111,5024.0,75214.0,19.93701004524844,10.401656314699792,47.5281131986506
14,"(1.0, 14.0)",483.0,419,3.0829205720863744,5553.0,95091.0,21.822042266057295,11.496894409937887,64.69719532425447
15,"(2.0, 2.0)",253.00000000000003,799,2.9474610215095343,20172.0,631754.0,19.057505653012626,79.73122529644267,-3860.016903872891
16,"(2.0, 3.0)",506.00000000000006,1001,3.164337933777075,29578.0,1049578.0,23.673065706161392,58.454545454545446,-1342.6690621631328
17,"(2.0, 4.0)",712.9999999999999,1346,2.9257301200147463,35396.0,1132232.0,18.647836239228553,49.64375876577841,-876.5196146893304
18,"(2.0, 6.0)",712.9999999999999,1346,2.942410349116809,36055.0,1175643.0,18.961495098362324,50.56802244039272,-908.256730839214
19,"(2.0, 7.0)",712.9999999999999,1346,3.161663782194092,44693.0,1764635.0,23.609844908701785,62.683029453015436,-1454.2182823893672
20,"(2.0, 8.0)",551.9999999999999,1081,3.282776484907835,36650.0,1574892.0,26.64966246112549,66.3949275362319,-1555.2211851501806
21,"(2.0, 9.0)",551.9999999999999,1083,2.6473510644233347,21274.0,522142.0,14.116595123487851,38.53985507246377,-539.4110087166564
22,"(2.0, 11.0)",551.9999999999999,1083,3.0181255941475253,29595.0,975437.0,20.452918661679284,53.614130434782616,-1107.3789677851296
23,"(2.0, 12.0)",483.0,960,2.900057117164044,13637.0,264535.0,18.175183454731453,28.233954451345756,-249.4646725735032
24,"(2.0, 13.0)",483.0,962,3.022884236959401,14919.0,313607.0,20.550478738728913,30.888198757763973,-304.7909674266681
25,"(2.0, 14.0)",483.0,961,3.1132270033356644,16506.0,386052.0,22.493514052832285,34.17391304347826,-368.5768295976234
26,"(3.0, 3.0)",253.00000000000003,212,3.381214846044616,6373.0,203389.0,29.406473760622706,25.1897233201581,169.3869299629739
27,"(3.0, 4.0)",712.9999999999999,570,3.142607032282287,15249.0,438727.0,23.164177967813433,21.38709677419355,157.91747726552956
