,label,n_lambdas,n_nonzeros,log_lambda,sum_counts,sum_counts_2,mean_lambda,mean_count,var_count
49,"(1.0, 1.0, 1.0, 2.0, 7.0, 7.0, 11.0)",289434600.0000002,1,-21.090865756335464,2.0,4.0,6.923941397527086e-10,6.9100238879525765e-09,1.3820047728156723e-08
50,"(1.0, 1.0, 1.0, 2.0, 7.0, 8.0, 9.0)",482391000.0,1,-21.34052758334591,1.0,1.0,5.394194844923645e-10,2.073007166385774e-09,2.0730071620884154e-09
51,"(1.0, 1.0, 1.0, 2.0, 7.0, 8.0, 11.0)",482391000.0,1,-20.969753053621723,1.0,1.0,7.815413521700099e-10,2.073007166385774e-09,2.0730071620884154e-09
52,"(1.0, 1.0, 1.0, 2.0, 7.0, 8.0, 12.0)",405208440.0,1,-21.087821530605204,1.0,1.0,6.945051553821873e-10,2.467865674268779e-09,2.467865668178418e-09
53,"(1.0, 1.0, 1.0, 2.0, 7.0, 8.0, 13.0)",405208440.0,2,-20.964994410809847,2.0,2.0,7.852692912380917e-10,4.935731348537558e-09,4.9357313241761135e-09
54,"(1.0, 1.0, 1.0, 2.0, 7.0, 8.0, 14.0)",405208440.0,1,-20.874651644433584,1.0,1.0,8.595160269640601e-10,2.467865674268779e-09,2.467865668178418e-09
55,"(1.0, 1.0, 1.0, 2.0, 7.0, 9.0, 11.0)",482391000.0,1,-21.60517847410622,1.0,1.0,4.139903406634494e-10,2.073007166385774e-09,2.0730071620884154e-09
56,"(1.0, 1.0, 1.0, 2.0, 7.0, 9.0, 14.0)",405208440.0,1,-21.51007706491808,1.0,1.0,4.552943127328503e-10,2.467865674268779e-09,2.467865668178418e-09
57,"(1.0, 1.0, 1.0, 2.0, 7.0, 12.0, 13.0)",311698799.99999994,1,-21.34771377855364,1.0,1.0,5.355570056633456e-10,3.208225376549413e-09,3.208225366256703e-09
58,"(1.0, 1.0, 1.0, 2.0, 8.0, 8.0, 13.0)",163390500.00000003,1,-20.843881708096102,1.0,1.0,8.863743761768383e-10,6.12030687218657e-09,6.120306834728414e-09
59,"(1.0, 1.0, 1.0, 2.0, 8.0, 9.0, 11.0)",373464000.00000006,3,-21.48406577139248,3.0,3.0,4.672924741145161e-10,8.032902769744873e-09,8.032902705217346e-09
60,"(1.0, 1.0, 1.0, 2.0, 8.0, 11.0, 13.0)",326781000.00000006,2,-21.108532598856414,2.0,2.0,6.802691421021443e-10,6.12030687218657e-09,6.120306834728414e-09
61,"(1.0, 1.0, 1.0, 2.0, 9.0, 11.0, 14.0)",326781000.00000006,1,-21.65361525296465,1.0,1.0,3.9441587106817495e-10,3.060153436093285e-09,3.060153426728746e-09
62,"(1.0, 1.0, 1.0, 2.0, 11.0, 12.0, 12.0)",130712400.00000004,1,-21.61407908639556,1.0,1.0,4.103219229494806e-10,7.650383590233211e-09,7.650383531704842e-09
63,"(1.0, 1.0, 1.0, 3.0, 3.0, 4.0, 7.0)",189245700.00000003,1,-20.963710166617723,1.0,1.0,7.862784166076209e-10,5.284135914316678e-09,5.284135886394586e-09
64,"(1.0, 1.0, 1.0, 3.0, 3.0, 4.0, 8.0)",164012940.00000003,1,-20.842597463903974,1.0,1.0,8.875134285756566e-10,6.0970799011346285e-09,6.097079863960245e-09
65,"(1.0, 1.0, 1.0, 3.0, 3.0, 6.0, 8.0)",164012940.00000003,1,-20.825917234801917,1.0,1.0,9.024415117002417e-10,6.0970799011346285e-09,6.097079863960245e-09
66,"(1.0, 1.0, 1.0, 3.0, 3.0, 8.0, 12.0)",111105540.0,1,-20.86827046675468,1.0,1.0,8.650182882326467e-10,9.00045128262731e-09,9.000451201619187e-09
67,"(1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 6.0)",322830900.00000006,2,-21.421571413457333,2.0,2.0,4.974274428631102e-10,6.195193830578175e-09,6.195193792197748e-09
68,"(1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 11.0)",289434600.0000002,1,-21.34585616842661,1.0,1.0,5.365527863804931e-10,3.4550119439762882e-09,3.4550119320391807e-09
69,"(1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 14.0)",233774100.00000003,1,-21.250754759238475,1.0,1.0,5.900848597783931e-10,4.277633835399216e-09,4.277633817101065e-09
70,"(1.0, 1.0, 1.0, 3.0, 4.0, 6.0, 8.0)",578869200.0000004,1,-21.06452504856424,1.0,1.0,7.108746173626388e-10,1.7275059719881441e-09,1.7275059690038671e-09
71,"(1.0, 1.0, 1.0, 3.0, 4.0, 6.0, 11.0)",578869200.0000004,1,-21.32917593932455,1.0,1.0,5.455776690897857e-10,1.7275059719881441e-09,1.7275059690038671e-09
72,"(1.0, 1.0, 1.0, 3.0, 4.0, 6.0, 13.0)",467548200.00000006,1,-21.32441729651268,1.0,1.0,5.481800653694229e-10,2.138816917699608e-09,2.13881691312507e-09
73,"(1.0, 1.0, 1.0, 3.0, 4.0, 7.0, 9.0)",578869200.0000004,1,-21.48069703597146,1.0,1.0,4.688693133098534e-10,1.7275059719881441e-09,1.7275059690038671e-09
74,"(1.0, 1.0, 1.0, 3.0, 4.0, 7.0, 11.0)",578869200.0000004,1,-21.10992250624727,2.0,4.0,6.793242877758806e-10,3.4550119439762882e-09,6.9100238760154685e-09
75,"(1.0, 1.0, 1.0, 3.0, 4.0, 8.0, 13.0)",405208440.0,1,-20.98405116072165,1.0,1.0,7.704462983657166e-10,2.467865674268779e-09,2.467865668178418e-09
76,"(1.0, 1.0, 1.0, 3.0, 4.0, 8.0, 14.0)",405208440.0,1,-20.89370839434539,2.0,4.0,8.432915290962072e-10,4.935731348537558e-09,9.871462672713672e-09
77,"(1.0, 1.0, 1.0, 3.0, 4.0, 9.0, 11.0)",482391000.0,1,-21.624235224018022,1.0,1.0,4.0617572733607574e-10,2.073007166385774e-09,2.0730071620884154e-09
78,"(1.0, 1.0, 1.0, 3.0, 4.0, 9.0, 13.0)",405208440.0,1,-21.61947658120615,1.0,1.0,4.081131787047555e-10,2.467865674268779e-09,2.467865668178418e-09
79,"(1.0, 1.0, 1.0, 3.0, 6.0, 6.0, 7.0)",322830900.00000006,1,-21.168957522175923,1.0,1.0,6.403811806048217e-10,3.0975969152890874e-09,3.097596905693981e-09
80,"(1.0, 1.0, 1.0, 3.0, 6.0, 6.0, 11.0)",289434600.0000002,1,-21.31249571022249,1.0,1.0,5.547543514169052e-10,3.4550119439762882e-09,3.4550119320391807e-09
81,"(1.0, 1.0, 1.0, 3.0, 6.0, 6.0, 13.0)",233774100.00000003,1,-21.307737067410613,1.0,1.0,5.574005203164693e-10,4.277633835399216e-09,4.277633817101065e-09
82,"(1.0, 1.0, 1.0, 3.0, 6.0, 7.0, 8.0)",578869200.0000004,2,-20.828591386384897,2.0,2.0,9.000314701475995e-10,3.4550119439762882e-09,3.4550119320391807e-09
83,"(1.0, 1.0, 1.0, 3.0, 6.0, 7.0, 11.0)",578869200.0000004,3,-21.093242277145208,3.0,3.0,6.90750604392571e-10,5.182517915964432e-09,5.1825178891059405e-09
84,"(1.0, 1.0, 1.0, 3.0, 6.0, 7.0, 12.0)",467548200.00000006,1,-21.21131075412869,1.0,1.0,6.138253011206578e-10,2.138816917699608e-09,2.13881691312507e-09
85,"(1.0, 1.0, 1.0, 3.0, 6.0, 7.0, 14.0)",467548200.00000006,1,-20.99814086795707,1.0,1.0,7.596670521170006e-10,2.138816917699608e-09,2.13881691312507e-09
86,"(1.0, 1.0, 1.0, 3.0, 6.0, 8.0, 9.0)",482391000.0,1,-21.342904104155654,1.0,1.0,5.381390649367815e-10,2.073007166385774e-09,2.0730071620884154e-09
87,"(1.0, 1.0, 1.0, 3.0, 6.0, 9.0, 14.0)",405208440.0,2,-21.512453585727823,2.0,2.0,4.5421358102343226e-10,4.935731348537558e-09,4.9357313241761135e-09
88,"(1.0, 1.0, 1.0, 3.0, 6.0, 11.0, 14.0)",405208440.0,1,-21.141679056003632,1.0,1.0,6.580902368054182e-10,2.467865674268779e-09,2.467865668178418e-09
89,"(1.0, 1.0, 1.0, 3.0, 6.0, 12.0, 14.0)",311698799.99999994,1,-21.259747532987117,1.0,1.0,5.848021488549765e-10,3.208225376549413e-09,3.208225366256703e-09
90,"(1.0, 1.0, 1.0, 3.0, 7.0, 7.0, 11.0)",289434600.0000002,1,-20.873988844067924,1.0,1.0,8.600859033372945e-10,3.4550119439762882e-09,3.4550119320391807e-09
91,"(1.0, 1.0, 1.0, 3.0, 7.0, 8.0, 8.0)",241195500.0,1,-20.48822525059387,1.0,1.0,1.2649601078079367e-09,4.146014332771548e-09,4.146014315582113e-09
92,"(1.0, 1.0, 1.0, 3.0, 7.0, 8.0, 11.0)",482391000.0,3,-20.752876141354182,4.0,6.0,9.708237855922205e-10,8.292028665543097e-09,1.2438042929556906e-08
93,"(1.0, 1.0, 1.0, 3.0, 7.0, 9.0, 12.0)",405208440.0,1,-21.50637003882216,1.0,1.0,4.569852328375614e-10,2.467865674268779e-09,2.467865668178418e-09
94,"(1.0, 1.0, 1.0, 3.0, 7.0, 11.0, 12.0)",405208440.0,1,-21.13559550909797,2.0,4.0,6.621059621709865e-10,4.935731348537558e-09,9.871462672713672e-09
95,"(1.0, 1.0, 1.0, 3.0, 7.0, 11.0, 14.0)",405208440.0,1,-20.92242562292635,1.0,1.0,8.19418951211746e-10,2.467865674268779e-09,2.467865668178418e-09
96,"(1.0, 1.0, 1.0, 3.0, 8.0, 8.0, 9.0)",186732000.00000003,1,-21.002537968364628,1.0,1.0,7.563340529486808e-10,5.3552685131632495e-09,5.3552684844843485e-09
97,"(1.0, 1.0, 1.0, 3.0, 8.0, 8.0, 14.0)",163390500.00000003,1,-20.5366620294523,1.0,1.0,1.2051497191649501e-09,6.12030687218657e-09,6.120306834728414e-09
98,"(1.0, 1.0, 1.0, 3.0, 8.0, 11.0, 12.0)",326781000.00000006,1,-21.01448280638423,2.0,4.0,7.473535075553241e-10,6.12030687218657e-09,1.2240613706914985e-08
99,"(1.0, 1.0, 1.0, 3.0, 9.0, 9.0, 14.0)",163390500.00000003,1,-21.8075128704213,1.0,1.0,3.381563104404735e-10,6.12030687218657e-09,6.120306834728414e-09
100,"(1.0, 1.0, 1.0, 3.0, 9.0, 11.0, 13.0)",326781000.00000006,1,-21.52708110707337,1.0,1.0,4.4761791886869665e-10,3.060153436093285e-09,3.060153426728746e-09
101,"(1.0, 1.0, 1.0, 3.0, 11.0, 12.0, 12.0)",130712400.00000004,1,-21.39720217412802,1.0,1.0,5.096982794873795e-10,7.650383590233211e-09,7.650383531704842e-09
102,"(1.0, 1.0, 1.0, 4.0, 4.0, 6.0, 7.0)",502181400.00000006,2,-21.42424556504032,2.0,2.0,4.960990234684071e-10,3.982624605371684e-09,3.982624589510385e-09
103,"(1.0, 1.0, 1.0, 4.0, 4.0, 6.0, 8.0)",466311300.0000002,1,-21.30313286232657,1.0,1.0,5.599728237881961e-10,2.144490172123214e-09,2.144490167524376e-09
104,"(1.0, 1.0, 1.0, 4.0, 4.0, 7.0, 13.0)",376636050.00000006,1,-21.34377167719772,1.0,1.0,5.376723924566634e-10,2.655083070247789e-09,2.655083063198323e-09
105,"(1.0, 1.0, 1.0, 4.0, 4.0, 8.0, 12.0)",337673700.0000002,1,-21.345486094279337,1.0,1.0,5.367513874416727e-10,2.961438809122533e-09,2.961438800352413e-09
106,"(1.0, 1.0, 1.0, 4.0, 4.0, 13.0, 13.0)",129874500.00000004,1,-21.482551222432413,1.0,1.0,4.680007476673299e-10,7.699740903718587e-09,7.699740844432577e-09
107,"(1.0, 1.0, 1.0, 4.0, 6.0, 6.0, 7.0)",502181400.00000006,1,-21.40756533593825,1.0,1.0,5.044434689966871e-10,1.991312302685842e-09,1.991312298720517e-09
108,"(1.0, 1.0, 1.0, 4.0, 6.0, 6.0, 8.0)",466311300.0000002,1,-21.286452633224503,1.0,1.0,5.693916343570004e-10,2.144490172123214e-09,2.144490167524376e-09
109,"(1.0, 1.0, 1.0, 4.0, 6.0, 6.0, 11.0)",466311300.0000002,1,-21.551103523984818,1.0,1.0,4.3699318147583275e-10,2.144490172123214e-09,2.144490167524376e-09
110,"(1.0, 1.0, 1.0, 4.0, 6.0, 7.0, 13.0)",753272100.0000001,1,-21.327091448095658,1.0,1.0,5.467161070754615e-10,1.3275415351238946e-09,1.327541533361528e-09
111,"(1.0, 1.0, 1.0, 4.0, 6.0, 8.0, 14.0)",675347400.0000004,1,-21.115635979005653,1.0,1.0,6.754540537302061e-10,1.4807194045612665e-09,1.4807194023687366e-09
112,"(1.0, 1.0, 1.0, 4.0, 6.0, 9.0, 13.0)",675347400.0000004,1,-21.84140416586641,1.0,1.0,3.268877860451022e-10,1.4807194045612665e-09,1.4807194023687366e-09
113,"(1.0, 1.0, 1.0, 4.0, 6.0, 11.0, 13.0)",675347400.0000004,1,-21.470629636142228,2.0,4.0,4.736134486390904e-10,2.961438809122533e-09,5.922877609474946e-09
114,"(1.0, 1.0, 1.0, 4.0, 7.0, 7.0, 8.0)",466311300.0000002,2,-20.847945767069945,2.0,2.0,8.827794084675875e-10,4.288980344246428e-09,4.288980325851076e-09
115,"(1.0, 1.0, 1.0, 4.0, 7.0, 7.0, 9.0)",466311300.0000002,1,-21.483371187554443,1.0,1.0,4.67617160662633e-10,2.144490172123214e-09,2.144490167524376e-09
116,"(1.0, 1.0, 1.0, 4.0, 7.0, 8.0, 8.0)",401992500.0000002,1,-20.7268330643562,1.0,1.0,9.964391275870893e-10,2.487608599662928e-09,2.4876085934747314e-09
117,"(1.0, 1.0, 1.0, 4.0, 7.0, 8.0, 9.0)",803985000.0000004,2,-21.3622584848407,3.0,5.0,5.278238608037631e-10,3.731412899494392e-09,6.219021485233878e-09
118,"(1.0, 1.0, 1.0, 4.0, 7.0, 14.0, 14.0)",259749000.0000001,1,-21.065932027500544,1.0,1.0,7.098751350398233e-10,3.849870451859293e-09,3.849870437037791e-09
119,"(1.0, 1.0, 1.0, 4.0, 8.0, 8.0, 9.0)",321594000.0,2,-21.24114578212696,2.0,2.0,5.957823011435362e-10,6.2190214991573225e-09,6.219021460481094e-09
120,"(1.0, 1.0, 1.0, 4.0, 8.0, 8.0, 13.0)",281394750.0,1,-20.86561260959089,1.0,1.0,8.673204413286443e-10,3.5537265709470417e-09,3.553726558318069e-09
121,"(1.0, 1.0, 1.0, 4.0, 8.0, 9.0, 11.0)",643188000.0,1,-21.505796672887264,1.0,1.0,4.572473277337824e-10,1.5547553747893306e-09,1.5547553723720663e-09
122,"(1.0, 1.0, 1.0, 4.0, 8.0, 9.0, 12.0)",562789500.0,1,-21.623865149870745,1.0,1.0,4.063260702893185e-10,1.7768632854735208e-09,1.7768632823162777e-09
123,"(1.0, 1.0, 1.0, 4.0, 8.0, 11.0, 13.0)",562789500.0,1,-21.1302635003512,1.0,1.0,6.656457456443647e-10,1.7768632854735208e-09,1.7768632823162777e-09
124,"(1.0, 1.0, 1.0, 4.0, 9.0, 9.0, 14.0)",281394750.0,1,-22.046120684183627,1.0,1.0,2.6637375904864105e-10,3.5537265709470417e-09,3.553726558318069e-09
125,"(1.0, 1.0, 1.0, 6.0, 6.0, 8.0, 13.0)",337673700.0000002,2,-21.18929851627985,2.0,2.0,6.274867778626351e-10,5.922877618245066e-09,5.922877583164587e-09
126,"(1.0, 1.0, 1.0, 6.0, 6.0, 8.0, 14.0)",337673700.0000002,2,-21.09895574990359,2.0,2.0,6.868152725425332e-10,5.922877618245066e-09,5.922877583164587e-09
127,"(1.0, 1.0, 1.0, 6.0, 6.0, 9.0, 14.0)",337673700.0000002,1,-21.73438117038809,1.0,1.0,3.638129804178172e-10,2.961438809122533e-09,2.961438800352413e-09
128,"(1.0, 1.0, 1.0, 6.0, 7.0, 7.0, 11.0)",466311300.0000002,1,-21.095916428728188,1.0,1.0,6.889059001790399e-10,2.144490172123214e-09,2.144490167524376e-09
129,"(1.0, 1.0, 1.0, 6.0, 7.0, 7.0, 14.0)",376636050.00000006,1,-21.00081501954005,1.0,1.0,7.576383010699374e-10,2.655083070247789e-09,2.655083063198323e-09
130,"(1.0, 1.0, 1.0, 6.0, 7.0, 8.0, 9.0)",803985000.0000004,1,-21.34557825573864,1.0,1.0,5.367019219299649e-10,1.243804299831464e-09,1.2438042982844147e-09
131,"(1.0, 1.0, 1.0, 6.0, 7.0, 8.0, 11.0)",803985000.0000004,1,-20.974803726014446,2.0,4.0,7.776039943609566e-10,2.487608599662928e-09,4.975217193137659e-09
132,"(1.0, 1.0, 1.0, 6.0, 7.0, 8.0, 14.0)",675347400.0000004,1,-20.879702316826307,1.0,1.0,8.551858374848001e-10,1.4807194045612665e-09,1.4807194023687366e-09
133,"(1.0, 1.0, 1.0, 6.0, 7.0, 9.0, 9.0)",401992500.0000002,1,-21.981003676223136,1.0,1.0,2.8429642382656907e-10,2.487608599662928e-09,2.4876085934747314e-09
134,"(1.0, 1.0, 1.0, 6.0, 7.0, 9.0, 11.0)",803985000.0000004,1,-21.610229146498945,1.0,1.0,4.119046825006946e-10,1.243804299831464e-09,1.2438042982844147e-09
135,"(1.0, 1.0, 1.0, 6.0, 7.0, 9.0, 12.0)",675347400.0000004,1,-21.728297623482423,1.0,1.0,3.660329996979702e-10,1.4807194045612665e-09,1.4807194023687366e-09
136,"(1.0, 1.0, 1.0, 6.0, 7.0, 11.0, 11.0)",401992500.0000002,1,-21.239454616774758,1.0,1.0,5.967907199898491e-10,2.487608599662928e-09,2.4876085934747314e-09
137,"(1.0, 1.0, 1.0, 6.0, 8.0, 8.0, 8.0)",107198000.0,1,-20.589040132540397,2.0,4.0,1.143650917567669e-09,1.865706449747197e-08,3.731412864685788e-08
138,"(1.0, 1.0, 1.0, 6.0, 8.0, 9.0, 11.0)",643188000.0,1,-21.4891164437852,1.0,1.0,4.64938283044579e-10,1.5547553747893306e-09,1.5547553723720663e-09
