,label,n_lambdas,n_nonzeros,log_lambda,sum_counts,sum_counts_2,mean_lambda,mean_count,var_count
55,"(1.0, 1.0, 1.0, 8.0, 12.0)",726180.0000000001,6,-11.256228752944192,9.0,17.0,1.2926530211860727e-05,1.2393621416177806e-05,2.3410020184261822e-05
56,"(1.0, 1.0, 1.0, 8.0, 13.0)",726180.0000000001,9,-11.141342379632,9.0,9.0,1.4500283171898312e-05,1.2393621416177806e-05,1.2393467814325999e-05
57,"(1.0, 1.0, 1.0, 8.0, 14.0)",726180.0000000001,13,-11.064708750281316,15.0,19.0,1.5655179296248077e-05,2.0656035693629676e-05,2.616388520678701e-05
58,"(1.0, 1.0, 1.0, 9.0, 9.0)",432250.00000000006,7,-12.15980302708692,7.0,7.0,5.236783797955399e-06,1.6194331983805664e-05,1.619406972741726e-05
59,"(1.0, 1.0, 1.0, 9.0, 11.0)",864500.0000000001,11,-11.815377395000452,13.0,17.0,7.390040113056299e-06,1.5037593984962404e-05,1.9664319851102598e-05
60,"(1.0, 1.0, 1.0, 9.0, 12.0)",726180.0000000001,4,-11.901088872078688,4.0,4.0,6.783014949216982e-06,5.508276184967913e-06,5.508245843861384e-06
61,"(1.0, 1.0, 1.0, 9.0, 13.0)",726180.0000000001,2,-11.786202498766496,2.0,2.0,7.608819684080386e-06,2.7541380924839566e-06,2.7541305072073243e-06
62,"(1.0, 1.0, 1.0, 9.0, 14.0)",726180.0000000001,2,-11.70956886941581,2.0,2.0,8.214835184594946e-06,2.7541380924839566e-06,2.7541305072073243e-06
63,"(1.0, 1.0, 1.0, 11.0, 11.0)",432250.00000000006,2,-11.470951762913982,2.0,2.0,1.0428670531310402e-05,4.626951995373047e-06,4.62693058668828e-06
64,"(1.0, 1.0, 1.0, 11.0, 12.0)",726180.0000000001,9,-11.556663239992218,9.0,9.0,9.572049276073824e-06,1.2393621416177806e-05,1.2393467814325999e-05
65,"(1.0, 1.0, 1.0, 11.0, 13.0)",726180.0000000001,8,-11.441776866680026,9.0,11.0,1.0737407700566176e-05,1.2393621416177806e-05,1.5147605906809955e-05
66,"(1.0, 1.0, 1.0, 11.0, 14.0)",726180.0000000001,6,-11.365143237329342,6.0,6.0,1.1592604139969488e-05,8.26241427745187e-06,8.262346009962178e-06
67,"(1.0, 1.0, 1.0, 12.0, 12.0)",279300.0,1,-11.642374717070451,1.0,1.0,8.78579173332776e-06,3.5803795202291443e-06,3.5803667011116354e-06
68,"(1.0, 1.0, 1.0, 12.0, 13.0)",558600.0,3,-11.527488343758264,3.0,3.0,9.855426470568461e-06,5.370569280343716e-06,5.370540437329321e-06
69,"(1.0, 1.0, 1.0, 12.0, 14.0)",558600.0,2,-11.450854714407576,3.0,5.0,1.064037623325534e-05,5.370569280343716e-06,8.950919957558466e-06
70,"(1.0, 1.0, 1.0, 13.0, 13.0)",279300.0,2,-11.41260197044607,2.0,2.0,1.1055284926494936e-05,7.160759040458289e-06,7.160707763988253e-06
71,"(1.0, 1.0, 1.0, 13.0, 14.0)",558600.0,1,-11.335968341095386,1.0,1.0,1.1935799159481453e-05,1.7901897601145722e-06,1.790186555335195e-06
72,"(1.0, 1.0, 2.0, 2.0, 2.0)",203490.0,2,-11.512280445263642,2.0,2.0,1.0006452277765317e-05,9.828492800629024e-06,9.828396201358291e-06
73,"(1.0, 1.0, 2.0, 2.0, 3.0)",610470.0,1,-11.313793664566369,2.0,4.0,1.220342796974328e-05,3.2761642668763414e-06,6.552317800500379e-06
74,"(1.0, 1.0, 2.0, 2.0, 4.0)",1113209.9999999998,11,-11.550595070401256,12.0,14.0,9.630310685692841e-06,1.0779637265206028e-05,1.257612727549413e-05
75,"(1.0, 1.0, 2.0, 2.0, 6.0)",1113209.9999999998,14,-11.515068081918344,14.0,14.0,9.978596768170655e-06,1.25762434760737e-05,1.2576085314173731e-05
76,"(1.0, 1.0, 2.0, 2.0, 7.0)",1113209.9999999998,23,-11.311087615895149,29.0,45.0,1.2236495761132817e-05,2.6050790057581236e-05,4.042296110085998e-05
77,"(1.0, 1.0, 2.0, 2.0, 8.0)",933660.0000000002,14,-11.172294849833047,16.0,20.0,1.4058338511964641e-05,1.7136859242122396e-05,2.1420780380708308e-05
78,"(1.0, 1.0, 2.0, 2.0, 9.0)",933660.0000000002,8,-11.817154968967545,9.0,11.0,7.3769154386312606e-06,9.639483323693847e-06,1.1781497809320398e-05
79,"(1.0, 1.0, 2.0, 2.0, 11.0)",933660.0000000002,10,-11.472729336881075,12.0,18.0,1.0410149264400412e-05,1.2852644431591796e-05,1.927880145691881e-05
80,"(1.0, 1.0, 2.0, 2.0, 12.0)",754110.0,3,-11.558440813959312,3.0,3.0,9.555049364245614e-06,3.978199466921272e-06,3.978183640850273e-06
81,"(1.0, 1.0, 2.0, 2.0, 13.0)",754110.0,7,-11.44355444064712,8.0,10.0,1.0718338117981657e-05,1.0608531911790058e-05,1.3260552348788249e-05
82,"(1.0, 1.0, 2.0, 2.0, 14.0)",754110.0,2,-11.366920811296431,2.0,2.0,1.1572015732769053e-05,2.6521329779475144e-06,2.6521259441381816e-06
83,"(1.0, 1.0, 2.0, 3.0, 3.0)",610470.0,7,-11.115306883869094,8.0,10.0,1.4882762649418353e-05,1.3104657067505366e-05,1.638064960234485e-05
84,"(1.0, 1.0, 2.0, 3.0, 4.0)",2226419.9999999995,34,-11.35210828970398,38.0,46.0,1.1744702269778647e-05,1.7067759003242876e-05,2.0660680116580826e-05
85,"(1.0, 1.0, 2.0, 3.0, 6.0)",2226419.9999999995,29,-11.31658130122107,36.0,52.0,1.2169456618512805e-05,1.616945589780904e-05,2.3355619289975698e-05
86,"(1.0, 1.0, 2.0, 3.0, 7.0)",2226419.9999999995,38,-11.112600835197874,41.0,47.0,1.492309066969357e-05,1.841521366139363e-05,2.1109783857600943e-05
87,"(1.0, 1.0, 2.0, 3.0, 8.0)",1867320.0000000005,29,-10.973808069135774,31.0,35.0,1.7144929755597846e-05,1.660133239080607e-05,1.874316419183422e-05
88,"(1.0, 1.0, 2.0, 3.0, 9.0)",1867320.0000000005,24,-11.61866818827027,28.0,36.0,8.996560788508387e-06,1.4994751836857097e-05,1.9278741804805046e-05
89,"(1.0, 1.0, 2.0, 3.0, 11.0)",1867320.0000000005,22,-11.2742425561838,29.0,45.0,1.2695759013878758e-05,1.553027868817342e-05,2.4098467119678484e-05
90,"(1.0, 1.0, 2.0, 3.0, 12.0)",1508220.0,11,-11.359954033262037,13.0,17.0,1.1652916880742218e-05,8.619432178329421e-06,1.1271490861665858e-05
91,"(1.0, 1.0, 2.0, 3.0, 13.0)",1508220.0,21,-11.245067659949845,21.0,21.0,1.3071612550312791e-05,1.392369813422445e-05,1.3923504264854718e-05
92,"(1.0, 1.0, 2.0, 3.0, 14.0)",1508220.0,10,-11.16843403059916,11.0,13.0,1.4112720126929974e-05,7.293365689355664e-06,8.619378985146342e-06
93,"(1.0, 1.0, 2.0, 4.0, 4.0)",1855350.0000000005,20,-11.58890969553887,22.0,26.0,9.26830822039172e-06,1.1857600991726625e-05,1.401338784206655e-05
94,"(1.0, 1.0, 2.0, 4.0, 6.0)",3710700.000000001,55,-11.55338270705596,63.0,81.0,9.603502262061907e-06,1.6977928692699487e-05,2.1828477211979502e-05
95,"(1.0, 1.0, 2.0, 4.0, 7.0)",3710700.000000001,60,-11.349402241032765,66.0,78.0,1.1776527046026058e-05,1.7786401487589938e-05,2.101997631107387e-05
96,"(1.0, 1.0, 2.0, 4.0, 8.0)",3215940.0000000005,38,-11.210609474970664,44.0,58.0,1.3529886900644375e-05,1.3681847298146108e-05,1.803497515461074e-05
97,"(1.0, 1.0, 2.0, 4.0, 9.0)",3215940.0000000005,31,-11.85546959410516,34.0,40.0,7.099617886946879e-06,1.0572336548567446e-05,1.2437931224014546e-05
98,"(1.0, 1.0, 2.0, 4.0, 11.0)",3215940.0000000005,31,-11.51104396201869,36.0,46.0,1.001883274088843e-05,1.119423869848318e-05,1.43036241370818e-05
99,"(1.0, 1.0, 2.0, 4.0, 12.0)",2597489.9999999995,15,-11.596755439096924,19.0,27.0,9.195875964879648e-06,7.314753858532662e-06,1.0394596714396088e-05
100,"(1.0, 1.0, 2.0, 4.0, 13.0)",2597489.9999999995,19,-11.481869065784734,23.0,31.0,1.031543680469332e-05,8.85470203927638e-06,1.1934519995015613e-05
101,"(1.0, 1.0, 2.0, 4.0, 14.0)",2597489.9999999995,23,-11.405235436434047,24.0,26.0,1.1137024758906761e-05,9.23968908446231e-06,1.000957780297979e-05
102,"(1.0, 1.0, 2.0, 6.0, 6.0)",1855350.0000000005,28,-11.517855718573047,33.0,45.0,9.950818801484615e-06,1.7786401487589938e-05,2.4253867490635674e-05
103,"(1.0, 1.0, 2.0, 6.0, 7.0)",3710700.000000001,61,-11.313875252549852,70.0,92.0,1.2202432357279196e-05,1.886436521411054e-05,2.4792809845698923e-05
104,"(1.0, 1.0, 2.0, 6.0, 8.0)",3215940.0000000005,55,-11.175082486487751,69.0,99.0,1.4019203544602088e-05,2.145562417209276e-05,3.0783696077020134e-05
105,"(1.0, 1.0, 2.0, 6.0, 9.0)",3215940.0000000005,35,-11.819942605622249,37.0,41.0,7.35637991484362e-06,1.1505189773441045e-05,1.2748861703880787e-05
106,"(1.0, 1.0, 2.0, 6.0, 11.0)",3215940.0000000005,35,-11.47551697353578,41.0,55.0,1.0381169961379993e-05,1.274899407327251e-05,1.7102146585832753e-05
107,"(1.0, 1.0, 2.0, 6.0, 12.0)",2597489.9999999995,9,-11.561228450614012,10.0,12.0,9.528450449679812e-06,3.849870451859295e-06,4.619829720728659e-06
108,"(1.0, 1.0, 2.0, 6.0, 13.0)",2597489.9999999995,16,-11.446342077301823,16.0,16.0,1.0688500892759698e-05,6.159792722974873e-06,6.159754779928482e-06
109,"(1.0, 1.0, 2.0, 6.0, 14.0)",2597489.9999999995,25,-11.369708447951137,29.0,39.0,1.153980207838623e-05,1.1164624310391958e-05,1.5014370113415261e-05
110,"(1.0, 1.0, 2.0, 7.0, 7.0)",1855350.0000000005,44,-11.109894786526656,54.0,78.0,1.4963527967342702e-05,2.9105020616056263e-05,4.203973823207843e-05
111,"(1.0, 1.0, 2.0, 7.0, 8.0)",3215940.0000000005,72,-10.971102020464556,80.0,100.0,1.7191387600225738e-05,2.4876085996629286e-05,3.10944886761321e-05
112,"(1.0, 1.0, 2.0, 7.0, 9.0)",3215940.0000000005,42,-11.615962139599052,46.0,54.0,9.02093888916298e-06,1.4303749448061839e-05,1.6791153450476496e-05
113,"(1.0, 1.0, 2.0, 7.0, 11.0)",3215940.0000000005,52,-11.271536507512582,62.0,86.0,1.2730160881259251e-05,1.9278966647387698e-05,2.674142076782149e-05
114,"(1.0, 1.0, 2.0, 7.0, 12.0)",2597489.9999999995,32,-11.357247984590815,35.0,41.0,1.1684492944897932e-05,1.3474546581507534e-05,1.5784287289217535e-05
115,"(1.0, 1.0, 2.0, 7.0, 13.0)",2597489.9999999995,25,-11.242361611278628,26.0,28.0,1.3107032873029468e-05,1.0009663174834169e-05,1.0779537071849155e-05
116,"(1.0, 1.0, 2.0, 7.0, 14.0)",2597489.9999999995,25,-11.16572798192794,29.0,37.0,1.4150961552720603e-05,1.1164624310391958e-05,1.4244396023043402e-05
117,"(1.0, 1.0, 2.0, 8.0, 8.0)",1296750.0000000002,27,-10.832309254402457,33.0,47.0,1.9750944313814744e-05,2.544823597455176e-05,3.6243809684374654e-05
118,"(1.0, 1.0, 2.0, 8.0, 9.0)",2593500.0000000005,29,-11.477169373536952,32.0,38.0,1.0364030280827612e-05,1.2338538654328127e-05,1.4651862412478525e-05
119,"(1.0, 1.0, 2.0, 8.0, 11.0)",2593500.0000000005,41,-11.132743741450485,45.0,55.0,1.4625503450829784e-05,1.735106998264893e-05,2.120656225249692e-05
120,"(1.0, 1.0, 2.0, 8.0, 12.0)",2178540.0000000005,21,-11.218455218528716,22.0,24.0,1.3424150211516955e-05,1.0098506339107841e-05,1.1016450390105546e-05
121,"(1.0, 1.0, 2.0, 8.0, 13.0)",2178540.0000000005,24,-11.103568845216529,26.0,30.0,1.5058486401129427e-05,1.1934598400763812e-05,1.3770548027780796e-05
122,"(1.0, 1.0, 2.0, 8.0, 14.0)",2178540.0000000005,17,-11.02693521586584,24.0,40.0,1.625784143282582e-05,1.1016552369935827e-05,1.8360799252133593e-05
123,"(1.0, 1.0, 2.0, 9.0, 9.0)",1296750.0000000002,8,-12.122029492671448,9.0,11.0,5.4383791455875795e-06,6.940427993059571e-06,8.48269715530986e-06
124,"(1.0, 1.0, 2.0, 9.0, 11.0)",2593500.0000000005,15,-11.777603860584978,18.0,26.0,7.674527264538296e-06,6.940427993059571e-06,1.0025014487100875e-05
125,"(1.0, 1.0, 2.0, 9.0, 12.0)",2178540.0000000005,4,-11.863315337663211,4.0,4.0,7.044134046250498e-06,1.836092061655971e-06,1.8360886904219121e-06
126,"(1.0, 1.0, 2.0, 9.0, 13.0)",2178540.0000000005,12,-11.748428964351024,14.0,18.0,7.901728978881067e-06,6.426322215795899e-06,8.26237297983465e-06
127,"(1.0, 1.0, 2.0, 9.0, 14.0)",2178540.0000000005,10,-11.671795335000336,10.0,10.0,8.531073665821944e-06,4.590230154139928e-06,4.5902090839270595e-06
128,"(1.0, 1.0, 2.0, 11.0, 11.0)",1296750.0000000002,11,-11.433178228498509,11.0,11.0,1.0830132868159581e-05,8.482745324850587e-06,8.48267336788234e-06
129,"(1.0, 1.0, 2.0, 11.0, 12.0)",2178540.0000000005,16,-11.518889705576743,18.0,22.0,9.94053510168993e-06,8.26241427745187e-06,1.0098438071618149e-05
130,"(1.0, 1.0, 2.0, 11.0, 13.0)",2178540.0000000005,20,-11.404003332264551,22.0,26.0,1.1150755190471989e-05,1.0098506339107841e-05,1.1934496420933531e-05
131,"(1.0, 1.0, 2.0, 11.0, 14.0)",2178540.0000000005,26,-11.327369702913868,33.0,61.0,1.2038873291365797e-05,1.514775950866176e-05,2.8000174485635426e-05
132,"(1.0, 1.0, 2.0, 12.0, 12.0)",837900.0,3,-11.604601182654982,3.0,3.0,9.124009770779596e-06,3.5803795202291443e-06,3.5803667011116354e-06
133,"(1.0, 1.0, 2.0, 12.0, 13.0)",1675800.0,9,-11.48971480934279,11.0,15.0,1.0234821191078696e-05,6.564029120420098e-06,8.950905714094566e-06
134,"(1.0, 1.0, 2.0, 12.0, 14.0)",1675800.0,11,-11.413081179992105,12.0,14.0,1.1049988397598995e-05,7.160759040458289e-06,8.354167604064635e-06
135,"(1.0, 1.0, 2.0, 13.0, 13.0)",837900.0,1,-11.374828436030596,1.0,1.0,1.148086942528595e-05,1.1934598400763815e-06,1.1934584157299915e-06
136,"(1.0, 1.0, 2.0, 13.0, 14.0)",1675800.0,6,-11.298194806679913,7.0,9.0,1.2395279954117869e-05,4.177109440267335e-06,5.37055183210044e-06
137,"(1.0, 1.0, 2.0, 14.0, 14.0)",837900.0,6,-11.221561177329226,6.0,6.0,1.3382520038296673e-05,7.160759040458289e-06,7.160707763988253e-06
138,"(1.0, 1.0, 3.0, 3.0, 3.0)",203490.0,3,-10.91682010317182,3.0,3.0,1.81503610811726e-05,1.4742739200943536e-05,1.4742521852584388e-05
139,"(1.0, 1.0, 3.0, 3.0, 4.0)",1113209.9999999998,10,-11.153621509006708,12.0,16.0,1.4323321012962643e-05,1.0779637265206028e-05,1.4372733486361801e-05
140,"(1.0, 1.0, 3.0, 3.0, 6.0)",1113209.9999999998,23,-11.118094520523798,25.0,29.0,1.4841332687403004e-05,2.2457577635845892e-05,2.6050285714787966e-05
141,"(1.0, 1.0, 3.0, 3.0, 7.0)",1113209.9999999998,19,-10.9141140545006,21.0,25.0,1.8199543356461597e-05,1.886436521411055e-05,2.245722177157096e-05
142,"(1.0, 1.0, 3.0, 3.0, 8.0)",933660.0000000002,19,-10.7753212884385,23.0,33.0,2.090920033503346e-05,2.4634235160550942e-05,3.53441653413355e-05
143,"(1.0, 1.0, 3.0, 3.0, 9.0)",933660.0000000002,11,-11.420181407572995,11.0,11.0,1.0971808839975563e-05,1.1781590728959146e-05,1.1781451923079042e-05
144,"(1.0, 1.0, 3.0, 3.0, 11.0)",933660.0000000002,21,-11.075755775486527,24.0,32.0,1.548318788181823e-05,2.5705288863183592e-05,3.427305772236925e-05
145,"(1.0, 1.0, 3.0, 3.0, 12.0)",754110.0,7,-11.161467252564762,7.0,7.0,1.4211383599712862e-05,9.2824654228163e-06,9.282379258651973e-06
146,"(1.0, 1.0, 3.0, 3.0, 13.0)",754110.0,6,-11.046580879252572,6.0,6.0,1.5941562281827895e-05,7.956398933842544e-06,7.956335629558549e-06
147,"(1.0, 1.0, 3.0, 3.0, 14.0)",754110.0,5,-10.969947249901884,6.0,8.0,1.721125117528652e-05,7.956398933842544e-06,1.0608468607506063e-05
148,"(1.0, 1.0, 3.0, 4.0, 4.0)",1855350.0000000005,20,-11.390422914841595,21.0,23.0,1.130322002536839e-05,1.1318619128466325e-05,1.2396454743847952e-05
149,"(1.0, 1.0, 3.0, 4.0, 6.0)",3710700.000000001,69,-11.354895926358688,77.0,93.0,1.1712007898418875e-05,2.0750801735521596e-05,2.5062226045831336e-05
150,"(1.0, 1.0, 3.0, 4.0, 7.0)",3710700.000000001,54,-11.15091546033549,66.0,94.0,1.4362133106780546e-05,1.7786401487589938e-05,2.5331831217156278e-05
151,"(1.0, 1.0, 3.0, 4.0, 8.0)",3215940.0000000005,68,-11.01212269427339,81.0,113.0,1.6500453472173062e-05,2.518703707158715e-05,3.513683708340242e-05
152,"(1.0, 1.0, 3.0, 4.0, 9.0)",3215940.0000000005,39,-11.656982813407886,45.0,57.0,8.658380921735243e-06,1.3992798373103973e-05,1.7724015474192055e-05
