,label,n_lambdas,n_nonzeros,log_lambda,sum_counts,sum_counts_2,mean_lambda,mean_count,var_count
29,"(1.0, 1.0, 1.0, 2.0, 3.0, 4.0)",12616379.999999998,1,-16.30950103820186,1.0,1.0,8.257977524121399e-08,7.92620387147502e-08,7.926203243227942e-08
30,"(1.0, 1.0, 1.0, 2.0, 3.0, 6.0)",12616379.999999998,1,-16.273974049718944,1.0,1.0,8.556632337547006e-08,7.92620387147502e-08,7.926203243227942e-08
31,"(1.0, 1.0, 1.0, 2.0, 3.0, 8.0)",10581480.000000002,4,-15.931200817633648,4.0,4.0,1.2055004999035735e-07,3.78018953870347e-07,3.7801881097201755e-07
32,"(1.0, 1.0, 1.0, 2.0, 3.0, 11.0)",10581480.000000002,2,-16.231635304681674,2.0,2.0,8.926687980677858e-08,1.890094769351735e-07,1.8900944121059114e-07
33,"(1.0, 1.0, 1.0, 2.0, 4.0, 7.0)",22264200.000000004,3,-16.306794989530637,3.0,3.0,8.280354275862331e-08,1.347454658150753e-07,1.3474544765873473e-07
34,"(1.0, 1.0, 1.0, 2.0, 4.0, 8.0)",19295640.0,3,-16.168002223468537,3.0,3.0,9.513182996296776e-08,1.5547553747893307e-07,1.554755133062903e-07
35,"(1.0, 1.0, 1.0, 2.0, 4.0, 9.0)",19295640.0,3,-16.812862342603033,3.0,3.0,4.9919089980782444e-08,1.5547553747893307e-07,1.554755133062903e-07
36,"(1.0, 1.0, 1.0, 2.0, 4.0, 11.0)",19295640.0,1,-16.468436710516563,1.0,1.0,7.044477900907062e-08,5.182517915964435e-08,5.182517647379516e-08
37,"(1.0, 1.0, 1.0, 2.0, 4.0, 12.0)",15584939.999999998,1,-16.554148187594798,1.0,1.0,6.465837557073803e-08,6.416450753098826e-08,6.416450341390423e-08
38,"(1.0, 1.0, 1.0, 2.0, 4.0, 13.0)",15584939.999999998,3,-16.43926181428261,3.0,3.0,7.253027222652437e-08,1.9249352259296477e-07,1.9249348553920854e-07
39,"(1.0, 1.0, 1.0, 2.0, 6.0, 6.0)",11132100.000000002,1,-16.475248467070923,1.0,1.0,6.996655693921955e-08,8.983031054338354e-08,8.983030247389884e-08
40,"(1.0, 1.0, 1.0, 2.0, 6.0, 7.0)",22264200.000000004,1,-16.271268001047726,1.0,1.0,8.579818358215651e-08,4.491515527169177e-08,4.49151532543206e-08
41,"(1.0, 1.0, 1.0, 2.0, 6.0, 8.0)",19295640.0,7,-16.132475234985627,8.0,10.0,9.857233084171612e-08,4.146014332771548e-07,5.18251619702095e-07
42,"(1.0, 1.0, 1.0, 2.0, 6.0, 9.0)",19295640.0,4,-16.777335354120122,4.0,4.0,5.1724444434828536e-08,2.073007166385774e-07,2.0730067366499028e-07
43,"(1.0, 1.0, 1.0, 2.0, 6.0, 11.0)",19295640.0,4,-16.432909722033653,4.0,4.0,7.299245757447073e-08,2.073007166385774e-07,2.0730067366499028e-07
44,"(1.0, 1.0, 1.0, 2.0, 6.0, 12.0)",15584939.999999998,2,-16.518621199111887,4.0,10.0,6.699678531284183e-08,2.56658030123953e-07,6.416450094365382e-07
45,"(1.0, 1.0, 1.0, 2.0, 6.0, 13.0)",15584939.999999998,1,-16.403734825799695,2.0,4.0,7.515337393105774e-08,1.283290150619765e-07,2.566580136556169e-07
46,"(1.0, 1.0, 1.0, 2.0, 6.0, 14.0)",15584939.999999998,3,-16.32710119644901,3.0,3.0,8.113907360711617e-08,1.9249352259296477e-07,1.9249348553920854e-07
47,"(1.0, 1.0, 1.0, 2.0, 7.0, 7.0)",11132100.000000002,1,-16.06728753502453,1.0,1.0,1.0521209886592344e-07,8.983031054338354e-08,8.983030247389884e-08
48,"(1.0, 1.0, 1.0, 2.0, 7.0, 8.0)",19295640.0,5,-15.92849476896243,6.0,8.0,1.2087670606723676e-07,3.1095107495786614e-07,4.146013365865838e-07
49,"(1.0, 1.0, 1.0, 2.0, 7.0, 9.0)",19295640.0,6,-16.573354888096926,6.0,6.0,6.342835167892677e-08,3.1095107495786614e-07,3.1095097826729513e-07
50,"(1.0, 1.0, 1.0, 2.0, 7.0, 11.0)",19295640.0,4,-16.228929256010456,4.0,4.0,8.950876746053965e-08,2.073007166385774e-07,2.0730067366499028e-07
51,"(1.0, 1.0, 1.0, 2.0, 7.0, 12.0)",15584939.999999998,2,-16.31464073308869,2.0,2.0,8.215642925918212e-08,1.283290150619765e-07,1.283289985936404e-07
52,"(1.0, 1.0, 1.0, 2.0, 7.0, 13.0)",15584939.999999998,1,-16.1997543597765,1.0,1.0,9.215864343527423e-08,6.416450753098826e-08,6.416450341390423e-08
53,"(1.0, 1.0, 1.0, 2.0, 7.0, 14.0)",15584939.999999998,2,-16.123120730425814,2.0,2.0,9.949875251224726e-08,1.283290150619765e-07,1.283289985936404e-07
54,"(1.0, 1.0, 1.0, 2.0, 8.0, 8.0)",7780500.000000001,4,-15.78970200290033,4.0,4.0,1.3887355377526345e-07,5.141057772636719e-07,5.141055129589217e-07
55,"(1.0, 1.0, 1.0, 2.0, 8.0, 11.0)",15561000.000000002,4,-16.090136489948357,4.0,4.0,1.0283536866378942e-07,2.5705288863183595e-07,2.570528225556484e-07
56,"(1.0, 1.0, 1.0, 2.0, 8.0, 13.0)",13071240.000000002,2,-16.060961593714403,3.0,5.0,1.0587977403888577e-07,2.295115077069964e-07,3.8251912683612853e-07
57,"(1.0, 1.0, 1.0, 2.0, 8.0, 14.0)",13071240.000000002,2,-15.984327964363716,2.0,2.0,1.1431272250168e-07,1.5300767180466427e-07,1.5300764839331664e-07
58,"(1.0, 1.0, 1.0, 2.0, 9.0, 11.0)",15561000.000000002,1,-16.734996609082852,1.0,1.0,5.396141358295064e-08,6.426322215795899e-08,6.426321802819727e-08
59,"(1.0, 1.0, 1.0, 2.0, 9.0, 12.0)",13071240.000000002,1,-16.820708086161087,1.0,1.0,4.9528969994001806e-08,7.650383590233213e-08,7.650383004949523e-08
60,"(1.0, 1.0, 1.0, 2.0, 9.0, 14.0)",13071240.000000002,1,-16.62918808349821,1.0,1.0,5.998399360898375e-08,7.650383590233213e-08,7.650383004949523e-08
61,"(1.0, 1.0, 1.0, 2.0, 11.0, 11.0)",7780500.000000001,1,-16.390570976996383,1.0,1.0,7.614922179734088e-08,1.2852644431591798e-07,1.2852642779687108e-07
62,"(1.0, 1.0, 1.0, 2.0, 11.0, 12.0)",13071240.000000002,1,-16.476282454074617,2.0,4.0,6.98942498174054e-08,1.5300767180466427e-07,3.0601532019798093e-07
63,"(1.0, 1.0, 1.0, 2.0, 11.0, 13.0)",13071240.000000002,2,-16.361396080762425,2.0,2.0,7.840359306241799e-08,1.5300767180466427e-07,1.5300764839331664e-07
64,"(1.0, 1.0, 1.0, 2.0, 11.0, 14.0)",13071240.000000002,2,-16.28476245141174,2.0,2.0,8.464816116425793e-08,1.5300767180466427e-07,1.5300764839331664e-07
65,"(1.0, 1.0, 1.0, 3.0, 3.0, 3.0)",1085280.0,1,-15.874212851669691,1.0,1.0,1.276194750791561e-07,9.21421200058971e-07,9.214203510419431e-07
66,"(1.0, 1.0, 1.0, 3.0, 3.0, 4.0)",6308189.999999999,1,-16.111014257504582,1.0,1.0,1.0071065258093693e-07,1.585240774295004e-07,1.5852405229961729e-07
67,"(1.0, 1.0, 1.0, 3.0, 3.0, 6.0)",6308189.999999999,3,-16.07548726902167,3.0,3.0,1.0435291499551379e-07,4.7557223228850123e-07,4.7557200611955313e-07
68,"(1.0, 1.0, 1.0, 3.0, 3.0, 7.0)",6308189.999999999,1,-15.871506802998477,1.0,1.0,1.279652872714036e-07,1.585240774295004e-07,1.5852405229961729e-07
69,"(1.0, 1.0, 1.0, 3.0, 3.0, 8.0)",5290740.000000001,5,-15.732714036936375,5.0,5.0,1.4701752538960942e-07,9.450473846758675e-07,9.450464915613082e-07
70,"(1.0, 1.0, 1.0, 3.0, 3.0, 12.0)",4273290.0,1,-16.118860001062636,1.0,1.0,9.99235941936813e-08,2.340117333483101e-07,2.3401167858681875e-07
71,"(1.0, 1.0, 1.0, 3.0, 4.0, 4.0)",11132100.000000002,1,-16.34781566333947,1.0,1.0,7.947560932206637e-08,8.983031054338354e-08,8.983030247389884e-08
72,"(1.0, 1.0, 1.0, 3.0, 4.0, 6.0)",22264200.000000004,4,-16.31228867485656,4.0,4.0,8.234989339521067e-08,1.7966062108676708e-07,1.7966058880882832e-07
73,"(1.0, 1.0, 1.0, 3.0, 4.0, 7.0)",22264200.000000004,3,-16.108308208833364,5.0,11.0,1.0098354957828106e-07,2.2457577635845883e-07,4.9406665755433e-07
74,"(1.0, 1.0, 1.0, 3.0, 4.0, 8.0)",19295640.0,2,-15.969515442771264,2.0,2.0,1.1601858504462958e-07,1.036503583192887e-07,1.0365034757589192e-07
75,"(1.0, 1.0, 1.0, 3.0, 4.0, 9.0)",19295640.0,3,-16.61437556190576,4.0,6.0,6.087912098968781e-08,2.073007166385774e-07,3.10951031984279e-07
76,"(1.0, 1.0, 1.0, 3.0, 4.0, 13.0)",15584939.999999998,2,-16.240775033585336,3.0,5.0,8.84547218307356e-08,1.9249352259296477e-07,3.208225006011851e-07
77,"(1.0, 1.0, 1.0, 3.0, 6.0, 6.0)",11132100.000000002,1,-16.27676168637365,1.0,1.0,8.532812771175169e-08,8.983031054338354e-08,8.983030247389884e-08
78,"(1.0, 1.0, 1.0, 3.0, 6.0, 7.0)",22264200.000000004,6,-16.072781220350453,6.0,6.0,1.046356814798586e-07,2.694909316301506e-07,2.6949085900478834e-07
79,"(1.0, 1.0, 1.0, 3.0, 6.0, 8.0)",19295640.0,3,-15.933988454288354,3.0,3.0,1.2021446820962882e-07,1.5547553747893307e-07,1.554755133062903e-07
80,"(1.0, 1.0, 1.0, 3.0, 6.0, 9.0)",19295640.0,3,-16.57884857342285,4.0,6.0,6.308085167587331e-08,2.073007166385774e-07,3.10951031984279e-07
81,"(1.0, 1.0, 1.0, 3.0, 6.0, 11.0)",19295640.0,2,-16.23442294133638,2.0,2.0,8.901838270131876e-08,1.036503583192887e-07,1.0365034757589192e-07
82,"(1.0, 1.0, 1.0, 3.0, 6.0, 12.0)",15584939.999999998,1,-16.320134418414614,1.0,1.0,8.170632518643335e-08,6.416450753098826e-08,6.416450341390423e-08
83,"(1.0, 1.0, 1.0, 3.0, 6.0, 13.0)",15584939.999999998,3,-16.205248045102422,5.0,11.0,9.165374100556472e-08,3.208225376549413e-07,7.058094799137701e-07
84,"(1.0, 1.0, 1.0, 3.0, 6.0, 14.0)",15584939.999999998,2,-16.128614415751738,2.0,2.0,9.895363639482326e-08,1.283290150619765e-07,1.283289985936404e-07
85,"(1.0, 1.0, 1.0, 3.0, 7.0, 8.0)",19295640.0,6,-15.730007988265156,8.0,12.0,1.4741590073727758e-07,4.146014332771548e-07,6.219019780213838e-07
86,"(1.0, 1.0, 1.0, 3.0, 7.0, 9.0)",19295640.0,3,-16.37486810739965,3.0,3.0,7.735442087434742e-08,1.5547553747893307e-07,1.554755133062903e-07
87,"(1.0, 1.0, 1.0, 3.0, 7.0, 11.0)",19295640.0,5,-16.03044247531318,6.0,8.0,1.0916094596207285e-07,3.1095107495786614e-07,4.146013365865838e-07
88,"(1.0, 1.0, 1.0, 3.0, 7.0, 12.0)",15584939.999999998,2,-16.116153952391418,2.0,2.0,1.0019435848842533e-07,1.283290150619765e-07,1.283289985936404e-07
89,"(1.0, 1.0, 1.0, 3.0, 8.0, 8.0)",7780500.000000001,4,-15.591215222203056,4.0,4.0,1.6936406264230698e-07,5.141057772636719e-07,5.141055129589217e-07
90,"(1.0, 1.0, 1.0, 3.0, 8.0, 9.0)",15561000.000000002,2,-16.236075341337553,2.0,2.0,8.887141018777088e-08,1.2852644431591798e-07,1.2852642779687108e-07
91,"(1.0, 1.0, 1.0, 3.0, 8.0, 11.0)",15561000.000000002,2,-15.891649709251082,2.0,2.0,1.2541348116145825e-07,1.2852644431591798e-07,1.2852642779687108e-07
92,"(1.0, 1.0, 1.0, 3.0, 8.0, 12.0)",13071240.000000002,1,-15.977361186329318,1.0,1.0,1.1511189446029914e-07,7.650383590233213e-08,7.650383004949523e-08
93,"(1.0, 1.0, 1.0, 3.0, 8.0, 13.0)",13071240.000000002,1,-15.862474813017126,1.0,1.0,1.2912630371578586e-07,7.650383590233213e-08,7.650383004949523e-08
94,"(1.0, 1.0, 1.0, 3.0, 8.0, 14.0)",13071240.000000002,1,-15.785841183666442,1.0,1.0,1.3941075581545118e-07,7.650383590233213e-08,7.650383004949523e-08
95,"(1.0, 1.0, 1.0, 3.0, 9.0, 9.0)",7780500.000000001,1,-16.880935460472045,2.0,4.0,4.663402274096207e-08,2.5705288863183595e-07,5.141057111874843e-07
96,"(1.0, 1.0, 1.0, 3.0, 9.0, 11.0)",15561000.000000002,1,-16.536509828385576,1.0,1.0,6.58089606111757e-08,6.426322215795899e-08,6.426321802819727e-08
97,"(1.0, 1.0, 1.0, 3.0, 9.0, 12.0)",13071240.000000002,1,-16.622221305463814,1.0,1.0,6.04033478559056e-08,7.650383590233213e-08,7.650383004949523e-08
98,"(1.0, 1.0, 1.0, 3.0, 9.0, 14.0)",13071240.000000002,1,-16.430701302800937,1.0,1.0,7.315383364904729e-08,7.650383590233213e-08,7.650383004949523e-08
99,"(1.0, 1.0, 1.0, 3.0, 11.0, 11.0)",7780500.000000001,2,-16.19208419629911,2.0,2.0,9.286823315199835e-08,2.5705288863183595e-07,2.570528225556484e-07
100,"(1.0, 1.0, 1.0, 3.0, 11.0, 13.0)",13071240.000000002,2,-16.162909300065152,2.0,2.0,9.561756494180341e-08,1.5300767180466427e-07,1.5300764839331664e-07
101,"(1.0, 1.0, 1.0, 3.0, 12.0, 12.0)",5027400.0,1,-16.363507150455582,1.0,1.0,7.823825219771859e-08,1.9890997334606358e-07,1.9890993378088607e-07
102,"(1.0, 1.0, 1.0, 3.0, 12.0, 14.0)",10054800.0,1,-16.171987147792706,1.0,1.0,9.47534911461789e-08,9.945498667303179e-08,9.945497678173742e-08
103,"(1.0, 1.0, 1.0, 3.0, 13.0, 14.0)",10054800.0,1,-16.05710077448051,1.0,1.0,1.0628934684149731e-07,9.945498667303179e-08,9.945497678173742e-08
104,"(1.0, 1.0, 1.0, 3.0, 14.0, 14.0)",5027400.0,1,-15.980467145129824,1.0,1.0,1.1475491632532731e-07,1.9890997334606358e-07,1.9890993378088607e-07
105,"(1.0, 1.0, 1.0, 4.0, 4.0, 6.0)",17935050.000000004,3,-16.54909008069145,3.0,3.0,6.498625306723924e-08,1.6727023342561072e-07,1.6727020544627973e-07
106,"(1.0, 1.0, 1.0, 4.0, 4.0, 7.0)",17935050.000000004,4,-16.345109614668253,4.0,4.0,7.969096543971894e-08,2.2302697790081427e-07,2.230269281597814e-07
107,"(1.0, 1.0, 1.0, 4.0, 4.0, 8.0)",16079700.000000007,2,-16.206316848606154,2.0,2.0,9.155583349731216e-08,1.243804299831464e-07,1.2438041451265504e-07
108,"(1.0, 1.0, 1.0, 4.0, 4.0, 11.0)",16079700.000000007,1,-16.50675133565418,1.0,1.0,6.779676644736137e-08,6.21902149915732e-08,6.219021112395036e-08
109,"(1.0, 1.0, 1.0, 4.0, 4.0, 12.0)",12987450.000000002,1,-16.592462812732414,1.0,1.0,6.222787336547194e-08,7.699740903718588e-08,7.699740310858489e-08
110,"(1.0, 1.0, 1.0, 4.0, 4.0, 13.0)",12987450.000000002,2,-16.477576439420226,2.0,2.0,6.980386617256687e-08,1.5399481807437177e-07,1.5399479435996776e-07
111,"(1.0, 1.0, 1.0, 4.0, 4.0, 14.0)",12987450.000000002,1,-16.400942810069537,1.0,1.0,7.536349652954955e-08,7.699740903718588e-08,7.699740310858489e-08
112,"(1.0, 1.0, 1.0, 4.0, 6.0, 6.0)",17935050.000000004,3,-16.51356309220854,3.0,3.0,6.733652069975965e-08,1.6727023342561072e-07,1.6727020544627973e-07
113,"(1.0, 1.0, 1.0, 4.0, 6.0, 7.0)",35870100.00000001,6,-16.309582626185342,6.0,6.0,8.257303799871825e-08,1.6727023342561072e-07,1.6727020544627973e-07
114,"(1.0, 1.0, 1.0, 4.0, 6.0, 8.0)",32159400.00000001,2,-16.170789860123243,3.0,5.0,9.48670062743381e-08,9.32853224873598e-08,1.5547552877678164e-07
115,"(1.0, 1.0, 1.0, 4.0, 6.0, 9.0)",32159400.00000001,2,-16.81564997925774,2.0,2.0,4.978012747425972e-08,6.21902149915732e-08,6.219021112395036e-08
116,"(1.0, 1.0, 1.0, 4.0, 6.0, 11.0)",32159400.00000001,3,-16.47122434717127,4.0,6.0,7.024867801711928e-08,1.243804299831464e-07,1.8657062950422825e-07
117,"(1.0, 1.0, 1.0, 4.0, 6.0, 12.0)",25974900.000000004,2,-16.556935824249503,2.0,2.0,6.447838250715342e-08,7.699740903718588e-08,7.699740310858489e-08
118,"(1.0, 1.0, 1.0, 4.0, 6.0, 13.0)",25974900.000000004,2,-16.44204945093731,2.0,2.0,7.232836573281144e-08,7.699740903718588e-08,7.699740310858489e-08
119,"(1.0, 1.0, 1.0, 4.0, 6.0, 14.0)",25974900.000000004,4,-16.365415821586627,6.0,10.0,7.808906352575258e-08,2.3099222711155766e-07,3.8498699182852046e-07
120,"(1.0, 1.0, 1.0, 4.0, 7.0, 7.0)",17935050.000000004,5,-16.105602160162142,7.0,11.0,1.0125718604825582e-07,3.90297211326425e-07,6.133240368953261e-07
121,"(1.0, 1.0, 1.0, 4.0, 7.0, 8.0)",32159400.00000001,9,-15.966809394100045,11.0,15.0,1.1633296215056055e-07,3.420461824536526e-07,4.664264954412081e-07
122,"(1.0, 1.0, 1.0, 4.0, 7.0, 9.0)",32159400.00000001,2,-16.61166951323454,4.0,8.0,6.104408595509409e-08,1.243804299831464e-07,2.487608444958014e-07
123,"(1.0, 1.0, 1.0, 4.0, 7.0, 11.0)",32159400.00000001,6,-16.26724388114807,6.0,6.0,8.614414138103871e-08,1.865706449747196e-07,1.8657061016611404e-07
124,"(1.0, 1.0, 1.0, 4.0, 7.0, 13.0)",25974900.000000004,3,-16.238068984914115,3.0,3.0,8.869440876920668e-08,1.1549611355577883e-07,1.1549610021642659e-07
125,"(1.0, 1.0, 1.0, 4.0, 7.0, 14.0)",25974900.000000004,3,-16.16143535556343,3.0,3.0,9.575860384213921e-08,1.1549611355577883e-07,1.1549610021642659e-07
126,"(1.0, 1.0, 1.0, 4.0, 8.0, 8.0)",13399750.0,3,-15.828016628037943,3.0,3.0,1.3365331006012994e-07,2.2388477396966362e-07,2.238847238452716e-07
127,"(1.0, 1.0, 1.0, 4.0, 8.0, 9.0)",26799500.0,1,-16.472876747172442,1.0,1.0,7.01326949530792e-08,3.731412899494394e-08,3.7314127602599716e-08
128,"(1.0, 1.0, 1.0, 4.0, 8.0, 11.0)",26799500.0,1,-16.128451115085973,1.0,1.0,9.896979690900183e-08,3.731412899494394e-08,3.7314127602599716e-08
129,"(1.0, 1.0, 1.0, 4.0, 8.0, 12.0)",22511580.000000004,3,-16.214162592164207,3.0,3.0,9.084032044273901e-08,1.3326474641051404e-07,1.332647286510214e-07
130,"(1.0, 1.0, 1.0, 4.0, 8.0, 13.0)",22511580.000000004,3,-16.099276218852015,3.0,3.0,1.0189976337479127e-07,1.3326474641051404e-07,1.332647286510214e-07
131,"(1.0, 1.0, 1.0, 4.0, 8.0, 14.0)",22511580.000000004,2,-16.02264258950133,2.0,2.0,1.100157181046807e-07,8.884316427367602e-08,8.884315638056819e-08
132,"(1.0, 1.0, 1.0, 4.0, 9.0, 12.0)",22511580.000000004,2,-16.859022711298703,2.0,2.0,4.7667180709436796e-08,8.884316427367602e-08,8.884315638056819e-08
133,"(1.0, 1.0, 1.0, 4.0, 9.0, 13.0)",22511580.000000004,1,-16.74413633798651,1.0,1.0,5.347046786450734e-08,4.442158213683801e-08,4.4421580163561054e-08
134,"(1.0, 1.0, 1.0, 4.0, 9.0, 14.0)",22511580.000000004,2,-16.667502708635826,2.0,2.0,5.7729200978324435e-08,8.884316427367602e-08,8.884315638056819e-08
135,"(1.0, 1.0, 1.0, 4.0, 11.0, 13.0)",22511580.000000004,3,-16.39971070590004,3.0,3.0,7.545640943528658e-08,1.3326474641051404e-07,1.332647286510214e-07
136,"(1.0, 1.0, 1.0, 4.0, 11.0, 14.0)",22511580.000000004,1,-16.323077076549357,1.0,1.0,8.146624481443612e-08,4.442158213683801e-08,4.4421580163561054e-08
137,"(1.0, 1.0, 1.0, 6.0, 6.0, 7.0)",17935050.000000004,2,-16.27405563770243,3.0,5.0,8.555934247647434e-08,1.6727023342561072e-07,2.7878369439668683e-07
138,"(1.0, 1.0, 1.0, 6.0, 6.0, 8.0)",16079700.000000007,3,-16.13526287164033,3.0,3.0,9.829792964223897e-08,1.8657064497471958e-07,1.86570610166114e-07
139,"(1.0, 1.0, 1.0, 6.0, 6.0, 9.0)",16079700.000000007,2,-16.780122990774824,2.0,2.0,5.1580456264172446e-08,1.243804299831464e-07,1.2438041451265504e-07
140,"(1.0, 1.0, 1.0, 6.0, 6.0, 11.0)",16079700.000000007,2,-16.43569735868836,2.0,2.0,7.278926447007506e-08,1.243804299831464e-07,1.2438041451265504e-07
141,"(1.0, 1.0, 1.0, 6.0, 6.0, 13.0)",12987450.000000002,1,-16.4065224624544,2.0,4.0,7.494416536537436e-08,1.5399481807437177e-07,3.0798961243433956e-07
142,"(1.0, 1.0, 1.0, 6.0, 6.0, 14.0)",12987450.000000002,1,-16.329888833103716,1.0,1.0,8.091320232120696e-08,7.699740903718588e-08,7.699740310858489e-08
143,"(1.0, 1.0, 1.0, 6.0, 7.0, 7.0)",17935050.000000004,3,-16.070075171679232,3.0,3.0,1.0491921418031448e-07,1.6727023342561072e-07,1.6727020544627973e-07
144,"(1.0, 1.0, 1.0, 6.0, 7.0, 8.0)",32159400.00000001,5,-15.931282405617132,6.0,8.0,1.2054021495608553e-07,1.865706449747196e-07,2.4876082515768724e-07
145,"(1.0, 1.0, 1.0, 6.0, 7.0, 9.0)",32159400.00000001,3,-16.576142524751628,3.0,3.0,6.325178270025968e-08,9.32853224873598e-08,9.328531378520841e-08
