,label,n_lambdas,n_nonzeros,log_lambda,sum_counts,sum_counts_2,mean_lambda,mean_count,var_count
34,"(1.0, 1.0, 3.0, 8.0, 9.0, 9.0, 12.0, 12.0)",10822986720.0,1,-26.590028776126164,1.0,1.0,2.832025952484532e-12,9.239593708011128e-11,9.239593707157427e-11
35,"(1.0, 1.0, 3.0, 8.0, 9.0, 11.0, 12.0, 13.0)",43291946880.0,1,-26.096427126606617,2.0,4.0,4.639441484725528e-12,4.619796854005564e-11,9.239593707797702e-11
36,"(1.0, 1.0, 3.0, 8.0, 9.0, 12.0, 12.0, 13.0)",18315823679.999992,1,-26.2144956035901,1.0,1.0,4.122771009223523e-12,5.4597599183702145e-11,5.4597599180721245e-11
37,"(1.0, 1.0, 3.0, 8.0, 9.0, 12.0, 13.0, 13.0)",18315823679.999992,6,-26.09166848379474,6.0,6.0,4.661571542357112e-12,3.2758559510221287e-10,3.2758559499490056e-10
38,"(1.0, 1.0, 3.0, 8.0, 9.0, 12.0, 13.0, 14.0)",36631647359.99999,1,-26.00132571741848,1.0,1.0,5.102320307443012e-12,2.7298799591851066e-11,2.729879959110584e-11
39,"(1.0, 1.0, 3.0, 8.0, 11.0, 12.0, 13.0, 13.0)",18315823679.999992,1,-25.72089395407055,1.0,1.0,6.753947588451633e-12,5.4597599183702145e-11,5.4597599180721245e-11
40,"(1.0, 1.0, 3.0, 9.0, 9.0, 9.0, 13.0, 13.0)",3607662240.0,1,-26.97979995701995,1.0,1.0,1.917881437598678e-12,2.7718781124033387e-10,2.771878111635008e-10
41,"(1.0, 1.0, 3.0, 9.0, 9.0, 11.0, 12.0, 13.0)",21645973440.0,1,-26.731852547091115,1.0,1.0,2.457558970381713e-12,4.619796854005564e-11,4.6197968537921384e-11
42,"(1.0, 1.0, 3.0, 9.0, 9.0, 12.0, 13.0, 13.0)",9157911839.999996,10,-26.72709390427924,10.0,10.0,2.469281485220324e-12,1.091951983674043e-09,1.0919519824816838e-09
43,"(1.0, 1.0, 3.0, 9.0, 9.0, 12.0, 13.0, 14.0)",18315823679.999992,3,-26.636751137902976,3.0,3.0,2.7027505536173883e-12,1.6379279755110644e-10,1.6379279752427836e-10
44,"(1.0, 1.0, 3.0, 9.0, 11.0, 12.0, 12.0, 13.0)",18315823679.999992,1,-26.47914649435041,1.0,1.0,3.1641188790057487e-12,5.4597599183702145e-11,5.4597599180721245e-11
45,"(1.0, 1.0, 3.0, 9.0, 11.0, 12.0, 13.0, 14.0)",36631647359.99999,1,-26.26597660817879,1.0,1.0,3.9158973358929084e-12,2.7298799591851066e-11,2.729879959110584e-11
46,"(1.0, 1.0, 3.0, 9.0, 12.0, 12.0, 13.0, 13.0)",7122820319.999999,1,-26.47438785153853,1.0,1.0,3.1792116726914046e-12,1.403938264723769e-10,1.403938264526665e-10
47,"(1.0, 1.0, 3.0, 9.0, 12.0, 13.0, 13.0, 14.0)",14245640639.999998,2,-26.26121796536691,2.0,2.0,3.934576100138141e-12,1.403938264723769e-10,1.403938264526665e-10
48,"(1.0, 1.0, 6.0, 7.0, 9.0, 12.0, 13.0, 14.0)",46414368000.00001,1,-26.344366004792487,1.0,1.0,3.6206555881370356e-12,2.154505260095322e-11,2.1545052600489028e-11
49,"(1.0, 1.0, 6.0, 8.0, 8.0, 9.0, 12.0, 13.0)",29620805760.000008,1,-26.053703820506573,1.0,1.0,4.841948853769507e-12,3.3760053933117575e-11,3.3760053931977837e-11
50,"(1.0, 1.0, 6.0, 9.0, 9.0, 12.0, 13.0, 13.0)",12531879359.999998,1,-26.949021488939504,1.0,1.0,1.9778287003316145e-12,7.979649111464158e-11,7.97964911082741e-11
51,"(1.0, 1.0, 7.0, 9.0, 9.0, 12.0, 13.0, 13.0)",12531879359.999998,3,-26.729768055862223,3.0,3.0,2.4626870733859806e-12,2.3938947334392473e-10,2.393894732866174e-10
52,"(1.0, 1.0, 8.0, 8.0, 12.0, 13.0, 14.0, 14.0)",10121902559.999996,1,-25.41701122737539,1.0,1.0,9.152342784655907e-12,9.879565566574673e-11,9.879565565598615e-11
53,"(1.0, 1.0, 8.0, 9.0, 9.0, 12.0, 13.0, 14.0)",25063758720.0,1,-26.51831258677222,2.0,4.0,3.0425881828975263e-12,7.979649111464157e-11,1.5959298222291565e-10
54,"(1.0, 1.0, 8.0, 9.0, 12.0, 12.0, 13.0, 13.0)",10121902559.999996,1,-26.35594930040777,2.0,4.0,3.578958425635802e-12,1.9759131133149346e-10,3.951826226239446e-10
55,"(1.0, 1.0, 9.0, 9.0, 12.0, 13.0, 13.0, 14.0)",10121902559.999996,1,-26.77820483472065,1.0,1.0,2.3462452424886315e-12,9.879565566574673e-11,9.879565565598615e-11
56,"(1.0, 1.0, 9.0, 11.0, 12.0, 13.0, 13.0, 13.0)",6747935039.999997,1,-26.497773071372723,1.0,1.0,3.1057276773287212e-12,1.481934834986201e-10,1.481934834766588e-10
57,"(1.0, 2.0, 2.0, 3.0, 3.0, 9.0, 12.0, 13.0)",9435424319.999998,1,-26.25522381912608,1.0,1.0,3.958231350365355e-12,1.0598357488601002e-10,1.059835748747775e-10
58,"(1.0, 2.0, 2.0, 3.0, 9.0, 9.0, 12.0, 13.0)",14985673919.999994,1,-26.772210688479817,1.0,1.0,2.3603512139816118e-12,6.673039900230262e-11,6.673039899784967e-11
59,"(1.0, 2.0, 2.0, 3.0, 9.0, 11.0, 12.0, 13.0)",29971347839.99999,2,-26.401436158755622,3.0,5.0,3.4198098741415377e-12,1.0009559850345393e-10,1.6682599749573742e-10
60,"(1.0, 2.0, 2.0, 3.0, 9.0, 12.0, 13.0, 13.0)",12210549119.999998,1,-26.39667751594375,1.0,1.0,3.436122309561387e-12,8.189639877555319e-11,8.189639876884617e-11
61,"(1.0, 2.0, 2.0, 3.0, 9.0, 12.0, 13.0, 14.0)",24421098240.0,1,-26.30633474956749,1.0,1.0,3.761005592132978e-12,4.094819938777659e-11,4.0948199386099836e-11
62,"(1.0, 2.0, 2.0, 7.0, 9.0, 9.0, 12.0, 13.0)",21645973440.0,1,-26.7748848400628,1.0,1.0,2.3540477090665784e-12,4.619796854005564e-11,4.6197968537921384e-11
63,"(1.0, 2.0, 3.0, 3.0, 7.0, 9.0, 12.0, 13.0)",28861297920.000004,1,-26.04102105844152,1.0,1.0,4.903749210228588e-12,3.464847640504173e-11,3.464847640384121e-11
64,"(1.0, 2.0, 3.0, 3.0, 8.0, 9.0, 13.0, 13.0)",14985673919.999994,1,-25.797081235932417,1.0,1.0,6.258495870706836e-12,6.673039900230262e-11,6.673039899784967e-11
65,"(1.0, 2.0, 3.0, 3.0, 9.0, 12.0, 13.0, 13.0)",12210549119.999998,1,-26.17980060367621,1.0,1.0,4.268320875234524e-12,8.189639877555319e-11,8.189639876884617e-11
66,"(1.0, 2.0, 3.0, 3.0, 9.0, 12.0, 14.0, 14.0)",12210549119.999998,1,-25.999115070923686,1.0,1.0,5.1136122105504085e-12,8.189639877555319e-11,8.189639876884617e-11
67,"(1.0, 2.0, 3.0, 4.0, 4.0, 6.0, 9.0, 13.0)",41827967999.99999,1,-26.473209302430423,1.0,1.0,3.1829607385679156e-12,2.39074487194788e-11,2.3907448718907234e-11
68,"(1.0, 2.0, 3.0, 4.0, 8.0, 12.0, 13.0, 14.0)",70549839360.00002,1,-25.692640230577776,1.0,1.0,6.947493071374603e-12,1.4174376711153433e-11,1.417437671095252e-11
69,"(1.0, 2.0, 3.0, 4.0, 9.0, 9.0, 12.0, 13.0)",43291946879.99999,3,-26.793941589974605,3.0,3.0,2.3096119558771015e-12,6.929695281008348e-11,6.929695280528141e-11
70,"(1.0, 2.0, 3.0, 4.0, 9.0, 11.0, 12.0, 13.0)",86583893759.99998,6,-26.42316706025041,6.0,6.0,3.34629597720765e-12,6.929695281008348e-11,6.929695280528141e-11
71,"(1.0, 2.0, 3.0, 4.0, 9.0, 12.0, 12.0, 13.0)",35274919680.00001,2,-26.54123553723389,2.0,2.0,2.973636393202441e-12,5.669750684461373e-11,5.669750684139913e-11
72,"(1.0, 2.0, 3.0, 4.0, 9.0, 12.0, 13.0, 13.0)",35274919680.00001,7,-26.41840841743854,7.0,7.0,3.362257752579038e-12,1.9844127395614807e-10,1.9844127391676913e-10
73,"(1.0, 2.0, 3.0, 4.0, 9.0, 13.0, 14.0, 14.0)",35274919680.00001,1,-26.11489576489065,1.0,1.0,4.55454370444097e-12,2.8348753422306866e-11,2.8348753421503215e-11
74,"(1.0, 2.0, 3.0, 6.0, 8.0, 9.0, 12.0, 13.0)",86583893759.99998,1,-26.14183594038804,1.0,1.0,4.433481537625839e-12,1.1549492135013913e-11,1.1549492134880522e-11
75,"(1.0, 2.0, 3.0, 6.0, 8.0, 12.0, 12.0, 13.0)",35274919680.00001,1,-25.889129887647336,1.0,1.0,5.708128595077613e-12,2.8348753422306866e-11,2.8348753421503215e-11
76,"(1.0, 2.0, 3.0, 6.0, 9.0, 9.0, 12.0, 13.0)",43291946879.99999,1,-26.777261360872544,1.0,1.0,2.3484599080914232e-12,2.3098984270027826e-11,2.3098984269494262e-11
77,"(1.0, 2.0, 3.0, 6.0, 9.0, 9.0, 12.0, 14.0)",43291946879.99999,1,-26.68691859449628,1.0,1.0,2.5705053695715015e-12,2.3098984270027826e-11,2.3098984269494262e-11
78,"(1.0, 2.0, 3.0, 6.0, 9.0, 11.0, 12.0, 13.0)",86583893759.99998,1,-26.40648683114835,1.0,1.0,3.4025810799439548e-12,1.1549492135013913e-11,1.1549492134880522e-11
79,"(1.0, 2.0, 3.0, 6.0, 9.0, 12.0, 13.0, 13.0)",35274919680.00001,2,-26.40172818833648,3.0,5.0,3.418811334306057e-12,8.504626026692059e-11,1.4174376710430146e-10
80,"(1.0, 2.0, 3.0, 6.0, 12.0, 13.0, 13.0, 14.0)",26456189760.000008,1,-25.935852249424148,1.0,1.0,5.447565798940018e-12,3.779833789640915e-11,3.779833789498044e-11
81,"(1.0, 2.0, 3.0, 7.0, 8.0, 9.0, 12.0, 13.0)",86583893759.99998,3,-25.92258250731076,3.0,3.0,5.5203353409604835e-12,3.464847640504174e-11,3.4648476403841224e-11
82,"(1.0, 2.0, 3.0, 7.0, 9.0, 11.0, 12.0, 13.0)",86583893759.99998,1,-26.18723339807107,1.0,1.0,4.23671293692964e-12,1.1549492135013913e-11,1.1549492134880522e-11
83,"(1.0, 2.0, 3.0, 7.0, 9.0, 12.0, 12.0, 13.0)",35274919680.00001,1,-26.30530187505455,2.0,4.0,3.764892245819353e-12,5.669750684461373e-11,1.1339501368601286e-10
84,"(1.0, 2.0, 3.0, 7.0, 9.0, 12.0, 13.0, 13.0)",35274919680.00001,3,-26.1824747552592,3.0,3.0,4.256921986180777e-12,8.504626026692059e-11,8.504626025968772e-11
85,"(1.0, 2.0, 3.0, 7.0, 9.0, 12.0, 13.0, 14.0)",70549839360.00002,1,-26.09213198888293,1.0,1.0,4.659411380889866e-12,1.4174376711153433e-11,1.417437671095252e-11
86,"(1.0, 2.0, 3.0, 7.0, 11.0, 12.0, 13.0, 13.0)",35274919680.00001,1,-25.811700225535,1.0,1.0,6.167668504397729e-12,2.8348753422306866e-11,2.8348753421503215e-11
87,"(1.0, 2.0, 3.0, 8.0, 8.0, 9.0, 12.0, 13.0)",43291946880.0,2,-25.801469804597016,2.0,2.0,6.231090211634458e-12,4.619796854005564e-11,4.6197968537921384e-11
88,"(1.0, 2.0, 3.0, 8.0, 8.0, 9.0, 13.0, 13.0)",21645973440.0,1,-25.67864268480166,1.0,1.0,7.0454247260959945e-12,4.619796854005564e-11,4.6197968537921384e-11
89,"(1.0, 2.0, 3.0, 8.0, 8.0, 12.0, 13.0, 13.0)",18315823679.999992,2,-25.42593663206096,2.0,2.0,9.07101789015934e-12,1.0919519836740429e-10,1.091951983554807e-10
90,"(1.0, 2.0, 3.0, 8.0, 9.0, 9.0, 12.0, 13.0)",43291946880.0,3,-26.43689522508152,3.0,3.0,3.300671362118878e-12,6.929695281008347e-11,6.92969528052814e-11
91,"(1.0, 2.0, 3.0, 8.0, 9.0, 11.0, 12.0, 13.0)",86583893760.0,1,-26.066120695357327,1.0,1.0,4.782198703568983e-12,1.154949213501391e-11,1.1549492134880519e-11
92,"(1.0, 2.0, 3.0, 8.0, 9.0, 12.0, 12.0, 13.0)",36631647359.99999,4,-26.18418917234081,4.0,4.0,4.249630098866722e-12,1.0919519836740427e-10,1.0919519835548068e-10
93,"(1.0, 2.0, 3.0, 8.0, 9.0, 12.0, 13.0, 13.0)",36631647359.99999,7,-26.061362052545448,7.0,7.0,4.80500971072667e-12,1.9109159714295746e-10,1.9109159710644147e-10
94,"(1.0, 2.0, 3.0, 8.0, 9.0, 12.0, 13.0, 14.0)",73263294719.99997,2,-25.971019286169188,2.0,2.0,5.259320467728949e-12,2.7298799591851073e-11,2.7298799591105848e-11
95,"(1.0, 2.0, 3.0, 8.0, 9.0, 13.0, 13.0, 14.0)",36631647359.99999,1,-25.848192166373828,1.0,1.0,5.9466554338459585e-12,2.7298799591851066e-11,2.729879959110584e-11
96,"(1.0, 2.0, 3.0, 8.0, 12.0, 12.0, 13.0, 13.0)",14245640639.999998,1,-25.808655999804746,1.0,1.0,6.1864728874256475e-12,7.019691323618846e-11,7.019691323126085e-11
97,"(1.0, 2.0, 3.0, 9.0, 9.0, 9.0, 12.0, 13.0)",14430648960.0,3,-27.072320645566016,3.0,3.0,1.7483989271043023e-12,2.0789085843025038e-10,2.0789085838703177e-10
98,"(1.0, 2.0, 3.0, 9.0, 9.0, 11.0, 13.0, 13.0)",21645973440.0,1,-26.57871899604647,1.0,1.0,2.8642373517590876e-12,4.619796854005564e-11,4.6197968537921384e-11
99,"(1.0, 2.0, 3.0, 9.0, 9.0, 12.0, 12.0, 13.0)",18315823679.999992,2,-26.819614592825307,2.0,2.0,2.2510719457628626e-12,1.0919519836740429e-10,1.091951983554807e-10
100,"(1.0, 2.0, 3.0, 9.0, 9.0, 12.0, 13.0, 13.0)",18315823679.999992,11,-26.69678747302995,11.0,11.0,2.545262130419159e-12,6.005735910207236e-10,6.00573590660035e-10
101,"(1.0, 2.0, 3.0, 9.0, 9.0, 12.0, 13.0, 14.0)",36631647359.99999,2,-26.606444706653686,2.0,2.0,2.785915122786397e-12,5.459759918370213e-11,5.459759918072123e-11
102,"(1.0, 2.0, 3.0, 9.0, 9.0, 13.0, 13.0, 13.0)",6105274559.999997,2,-26.5739603532346,3.0,5.0,2.877899715617659e-12,4.913783926533193e-10,8.189639875140795e-10
103,"(1.0, 2.0, 3.0, 9.0, 11.0, 11.0, 12.0, 13.0)",43291946880.0,3,-26.330771586117635,3.0,3.0,3.670212380767014e-12,6.929695281008347e-11,6.92969528052814e-11
104,"(1.0, 2.0, 3.0, 9.0, 11.0, 12.0, 12.0, 13.0)",36631647359.99999,1,-26.44884006310112,1.0,1.0,3.2614799110920614e-12,2.7298799591851066e-11,2.729879959110584e-11
105,"(1.0, 2.0, 3.0, 9.0, 11.0, 12.0, 13.0, 13.0)",36631647359.99999,7,-26.32601294330576,7.0,7.0,3.687719231920096e-12,1.9109159714295746e-10,1.9109159710644147e-10
106,"(1.0, 2.0, 3.0, 9.0, 11.0, 12.0, 13.0, 14.0)",73263294719.99997,1,-26.235670176929496,1.0,1.0,4.036390851069058e-12,1.3649399795925536e-11,1.364939979573923e-11
107,"(1.0, 2.0, 3.0, 9.0, 12.0, 12.0, 13.0, 13.0)",14245640639.999998,2,-26.44408142028924,3.0,5.0,3.277037115258641e-12,2.1059073970856536e-10,3.509845661365938e-10
108,"(1.0, 2.0, 3.0, 9.0, 12.0, 13.0, 13.0, 13.0)",9497093759.999998,2,-26.321254300493884,2.0,2.0,3.7053095904579024e-12,2.1059073970856538e-10,2.1059073966421692e-10
109,"(1.0, 2.0, 3.0, 9.0, 12.0, 13.0, 13.0, 14.0)",28491281280.0,4,-26.23091153411762,4.0,4.0,4.055644367349378e-12,1.4039382647237689e-10,1.4039382645266646e-10
110,"(1.0, 2.0, 3.0, 11.0, 11.0, 12.0, 13.0, 13.0)",18315823679.999992,1,-25.95523841358157,1.0,1.0,5.342975472327398e-12,5.4597599183702145e-11,5.4597599180721245e-11
111,"(1.0, 2.0, 4.0, 4.0, 9.0, 12.0, 13.0, 13.0)",23207184000.000004,1,-26.657016231200867,1.0,1.0,2.648530306231183e-12,4.309010520190644e-11,4.309010520004968e-11
112,"(1.0, 2.0, 4.0, 8.0, 8.0, 9.0, 13.0, 14.0)",59241611520.000015,1,-25.826907732187724,1.0,1.0,6.074583235970151e-12,1.6880026966558788e-11,1.6880026966273853e-11
113,"(1.0, 2.0, 4.0, 9.0, 9.0, 12.0, 12.0, 13.0)",25063758720.0,1,-27.058222406587635,1.0,1.0,1.7732228486309622e-12,3.9898245557320784e-11,3.9898245555728913e-11
114,"(1.0, 2.0, 4.0, 9.0, 9.0, 12.0, 13.0, 13.0)",25063758720.0,2,-26.93539528679228,2.0,2.0,2.004963445930584e-12,7.979649111464157e-11,7.979649110827409e-11
115,"(1.0, 2.0, 6.0, 6.0, 8.0, 12.0, 13.0, 13.0)",23207184000.000004,1,-25.988230352512243,1.0,1.0,5.169576464561481e-12,4.309010520190644e-11,4.309010520004968e-11
116,"(1.0, 2.0, 6.0, 6.0, 9.0, 12.0, 13.0, 13.0)",23207184000.000004,1,-26.62365577299674,1.0,1.0,2.7383768187150345e-12,4.309010520190644e-11,4.309010520004968e-11
117,"(1.0, 2.0, 6.0, 8.0, 9.0, 11.0, 12.0, 13.0)",118483223040.00005,1,-26.28804828001759,1.0,1.0,3.830413787662382e-12,8.440013483279392e-12,8.440013483208158e-12
118,"(1.0, 2.0, 6.0, 9.0, 9.0, 12.0, 13.0, 14.0)",50127517439.99999,1,-26.82837229131395,1.0,1.0,2.2314438104828577e-12,1.9949122778660395e-11,1.9949122778262428e-11
119,"(1.0, 2.0, 6.0, 9.0, 11.0, 13.0, 13.0, 13.0)",16709172479.999998,1,-26.425113408170667,1.0,1.0,3.3397892552183568e-12,5.984736833598118e-11,5.984736833239948e-11
120,"(1.0, 2.0, 7.0, 8.0, 9.0, 12.0, 13.0, 14.0)",100255034879.99998,1,-25.97369343775217,1.0,1.0,5.245275035751841e-12,9.974561389330198e-12,9.974561389230706e-12
121,"(1.0, 2.0, 7.0, 9.0, 9.0, 12.0, 13.0, 13.0)",25063758720.0,3,-26.699461624612933,3.0,3.0,2.5384648062522693e-12,1.1969473667196234e-10,1.1969473665763552e-10
122,"(1.0, 2.0, 7.0, 9.0, 12.0, 12.0, 13.0, 13.0)",19494034560.000004,1,-26.446755571872224,1.0,1.0,3.26828552802009e-12,5.129774428798385e-11,5.1297744285352396e-11
123,"(1.0, 2.0, 7.0, 9.0, 12.0, 13.0, 13.0, 13.0)",12996023040.000002,1,-26.323928452076867,1.0,1.0,3.6954142676445775e-12,7.694661643197578e-11,7.6946616426055e-11
124,"(1.0, 2.0, 8.0, 9.0, 9.0, 11.0, 13.0, 13.0)",28481544000.0,1,-26.460280444915707,1.0,1.0,3.2243799590798723e-12,3.511045609044229e-11,3.511045608920954e-11
125,"(1.0, 2.0, 8.0, 9.0, 9.0, 12.0, 13.0, 13.0)",25063758720.0,8,-26.578348921899188,9.0,11.0,2.8652975281144797e-12,3.5908421001588704e-10,4.388807010015871e-10
126,"(1.0, 2.0, 8.0, 9.0, 11.0, 12.0, 13.0, 13.0)",50127517440.0,2,-26.207574392175,3.0,5.0,4.151404554100186e-12,5.984736833598117e-11,9.974561388972025e-11
127,"(1.0, 2.0, 8.0, 9.0, 12.0, 12.0, 13.0, 13.0)",20243805119.999992,1,-26.32564286915848,1.0,1.0,3.689084214026975e-12,4.9397827832873364e-11,4.939782783043322e-11
128,"(1.0, 2.0, 9.0, 9.0, 11.0, 12.0, 13.0, 13.0)",25063758720.0,1,-26.8429998126595,1.0,1.0,2.1990408835204833e-12,3.9898245557320784e-11,3.9898245555728913e-11
129,"(1.0, 2.0, 9.0, 9.0, 11.0, 12.0, 13.0, 14.0)",50127517440.0,1,-26.75265704628324,1.0,1.0,2.4069588667538747e-12,1.9949122778660392e-11,1.9949122778262424e-11
130,"(1.0, 2.0, 9.0, 9.0, 12.0, 12.0, 13.0, 13.0)",10121902559.999996,2,-26.96106828964298,3.0,5.0,1.9541451341770484e-12,2.963869669972402e-10,4.939782782408884e-10
131,"(1.0, 2.0, 9.0, 9.0, 12.0, 13.0, 13.0, 13.0)",6747935039.999997,1,-26.838241169847624,1.0,1.0,2.2095302714450293e-12,1.481934834986201e-10,1.481934834766588e-10
