2.560916195782731638e-09
2.550417139722790318e-09
2.544276178798319330e-09
2.587169973064935306e-09
2.579362410022791986e-09
2.523290381224455936e-09
2.574572019001854013e-09
2.577051781779399477e-09
2.614898062930640711e-09
